,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,NA,0.010544768511375565
1,0,1,0,NA,0.002720723322923447
2,0,2,0,NA,0.0023689166547424855
3,0,3,0,NA,0.0023132883703754327
4,0,4,0,NA,0.00229357303843886
5,0,5,0,NA,0.0022721875044211916
6,0,6,0,NA,0.002265609496467133
7,0,7,0,NA,0.002259048656606963
8,0,8,0,NA,0.002226399575883095
9,0,9,0,NA,0.002221502816961775
10,0,10,0,NA,0.002201913035818854
11,0,11,0,NA,0.002182713318931897
12,0,12,0,NA,0.002165935426485042
13,0,13,0,NA,0.002144142384951465
14,0,14,0,NA,0.0021129142382990307
15,0,15,0,NA,0.002105998315618803
16,0,16,0,NA,0.0020794355898895787
17,0,17,0,NA,0.002018314636522125
18,0,18,0,NA,0.0019373307560423972
19,0,19,0,NA,0.001847865140101167
20,0,20,0,NA,0.0017892774043475094
21,0,21,0,NA,0.0017534600456205335
22,0,22,0,NA,0.0017321483768796533
23,0,23,0,NA,0.0017071191638967686
24,0,24,0,NA,0.0017007105193338889
25,0,25,0,NA,0.0016986699962535873
26,0,26,0,NA,0.0016974613480182617
27,0,27,0,NA,0.0016955606489823102
28,0,28,0,NA,0.0016931206126345158
29,0,29,0,NA,0.0016916640387222006
30,0,30,0,NA,0.0016876205303705157
31,0,31,0,NA,0.0016875128952711163
32,0,32,0,NA,0.0016876660328808532
33,0,33,0,NA,0.0016877880303691345
34,0,34,0,NA,0.0016878619985174956
35,0,35,0,NA,0.0016878491852785743
36,0,36,0,NA,0.0016878491852785743
37,0,37,0,NA,0.0016878491852785743
38,0,38,0,NA,0.0016878491852785743
39,0,39,0,NA,0.0016878491852785743
40,0,40,0,NA,0.0016878491852785743
41,0,41,0,NA,0.0016878491852785743
42,0,42,0,NA,0.0016878491852785743
43,0,43,0,NA,0.0016878491852785743
44,0,44,0,NA,0.0016878491852785743
45,0,45,0,NA,0.0016878491852785743
46,0,46,0,NA,0.0016878491852785743
47,0,47,0,NA,0.0016878491852785743
48,0,48,0,NA,0.0016878491852785743
49,0,49,0,NA,0.0016878491852785743
50,0,50,0,NA,0.0016878491852785743
51,0,51,0,NA,0.0016878491852785743
52,0,52,0,NA,0.0016878491852785743
53,0,53,0,NA,0.0016878491852785743
54,0,54,0,NA,0.0016878491852785743
55,0,55,0,NA,0.0016878491852785743
56,0,56,0,NA,0.0016878491852785743
57,0,57,0,NA,0.0016878491852785743
58,0,58,0,NA,0.0016878491852785743
59,0,59,0,NA,0.0016878491852785743
60,0,60,0,NA,0.0016878491852785743
61,0,61,0,NA,0.0016878491852785743
62,0,62,0,NA,0.0016878491852785743
63,0,63,0,NA,0.0016878491852785743
64,0,64,0,NA,0.0016878491852785743
65,0,65,0,NA,0.0016878491852785743
66,0,66,0,NA,0.0016878491852785743
67,0,67,0,NA,0.0016878491852785743
68,0,68,0,NA,0.0016878491852785743
69,0,69,0,NA,0.0016878491852785743
70,0,70,0,NA,0.0016878491852785743
71,0,71,0,NA,0.0016878491852785743
72,0,72,0,NA,0.0016878491852785743
73,0,73,0,NA,0.0016878491852785743
74,0,74,0,NA,0.0016878491852785743
75,0,75,0,NA,0.0016878491852785743
76,0,76,0,NA,0.0016878491852785743
77,0,77,0,NA,0.0016878491852785743
78,0,78,0,NA,0.0016878491852785743
79,0,79,0,NA,0.0016878491852785743
80,0,80,0,NA,0.0016878491852785743
81,0,81,0,NA,0.0016878491852785743
82,0,82,0,NA,0.0016878491852785743
83,0,83,0,NA,0.0016878491852785743
84,0,84,0,NA,0.0016878491852785743
85,0,85,0,NA,0.0016878491852785743
86,0,86,0,NA,0.0016878491852785743
87,0,87,0,NA,0.0016878491852785743
88,0,88,0,NA,0.0016878491852785743
89,0,89,0,NA,0.0016878491852785743
90,0,90,0,NA,0.0016878491852785743
91,0,91,0,NA,0.0016878491852785743
92,0,92,0,NA,0.0016878491852785743
93,0,93,0,NA,0.0016878491852785743
94,0,94,0,NA,0.0016878491852785743
95,0,95,0,NA,0.0016878491852785743
96,0,96,0,NA,0.0016878491852785743
97,0,97,0,NA,0.0016878491852785743
98,0,98,0,NA,0.0016878491852785743
99,0,99,0,NA,0.0016878491852785743
100,0,100,0,NA,0.0016878491852785743
101,0,101,0,NA,0.0016878491852785743
102,0,102,0,NA,0.0016878491852785743
103,0,103,0,NA,0.0016878491852785743
104,0,104,0,NA,0.0016878491852785743
105,0,105,0,NA,0.0016878491852785743
106,0,106,0,NA,0.0016878491852785743
107,0,107,0,NA,0.0016878491852785743
108,0,108,0,NA,0.0016878491852785743
109,0,109,0,NA,0.0016878491852785743
110,0,110,0,NA,0.0016878491852785743
111,0,111,0,NA,0.0016878491852785743
112,0,112,0,NA,0.0016878491852785743
113,0,113,0,NA,0.0016878491852785743
114,0,114,0,NA,0.0016878491852785743
115,0,115,0,NA,0.0016878491852785743
116,0,116,0,NA,0.0016878491852785743
117,0,117,0,NA,0.0016878491852785743
118,0,118,0,NA,0.0016878491852785743
119,0,119,0,NA,0.0016878491852785743
120,1,0,0,NA,0.005950464143153552
121,1,1,0,NA,0.0022086261489466593
122,1,2,0,NA,0.001984967993854439
123,1,3,0,NA,0.0019175609821327857
124,1,4,0,NA,0.001898493370463284
125,1,5,0,NA,0.0018767713499416964
126,1,6,0,NA,0.001864369255729363
127,1,7,0,NA,0.0018669345855781207
128,1,8,0,NA,0.0018619347419141902
129,1,9,0,NA,0.0018560718216455055
130,1,10,0,NA,0.0018561583997227093
131,1,11,0,NA,0.0018523224026436586
132,1,12,0,NA,0.0018514151216508287
