X,Y,f_H
0.18,0.36,0.5863469555227968
0.18,0.38,0.5490474541325102
0.18,0.4,0.5132354008847168
0.18,0.42,0.47881673555215865
0.18,0.44,0.44571031064872196
0.18,0.46,0.4138814740795239
0.18,0.48,0.383355195826308
0.18,0.5,0.3542122947803464
0.18,0.52,0.32657460243003056
0.18,0.54,0.3005856195752835
0.18,0.56,0.27639246944196777
0.18,0.58,0.2541330932130821
0.18,0.6,0.23393021701956213
0.18,0.62,0.2158912384398651
0.18,0.64,0.200111357763195
0.18,0.66,0.18667636644468075
0.18,0.68,0.17566163004271843
0.18,0.7000000000000001,0.1671248649698403
0.18,0.72,0.16109201946255536
0.18,0.74,0.15753752597831422
0.18,0.76,0.1563619633364996
0.18,0.78,0.15737137676348115
0.18,0.8,0.16026289922794965
0.18,0.8200000000000001,0.164620806311386
0.18,0.84,0.16992579790678536
0.18,0.86,0.17557836162275672
0.18,0.88,0.180934868705909
0.18,0.9,0.18535296289936212
0.18,0.92,0.18824118489482608
0.18,0.9400000000000001,0.18910690715273862
0.18,0.96,0.1875966843524237
0.18,0.98,0.18352404866858382
0.18,1.0,0.1768814404905809
0.2,0.0,0.739590927796864
0.2,0.02,0.8048195890297796
0.2,0.04,0.8622147068730183
0.2,0.06,0.9097644455603552
0.2,0.08,0.9459423897675776
0.2,0.1,0.9698205182515717
0.2,0.12,0.9811266569928068
0.2,0.14,0.9802396042338897
0.2,0.16,0.9681232537405684
0.2,0.18,0.9462090390533174
0.2,0.2,0.9162425780874554
0.2,0.22,0.880114463529021
0.2,0.24,0.8396961182140183
0.2,0.26,0.7966994680883599
0.2,0.28,0.7525743775520087
0.2,0.3,0.7084512759451386
0.2,0.32,0.6651293544079796
0.2,0.34,0.623104317901104
0.2,0.36,0.5826249233926087
0.2,0.38,0.5437650407903682
0.2,0.4,0.5064979067322136
0.2,0.42,0.4707613287912307
0.2,0.44,0.43650621181210286
0.2,0.46,0.40372508670090634
0.2,0.48,0.37246146144737374
0.2,0.5,0.3428040537423782
0.2,0.52,0.31487183043365513
0.2,0.54,0.2887961175999871
0.2,0.56,0.2647050182472524
0.2,0.58,0.24271339471988082
0.2,0.6,0.22291929412039238
0.2,0.62,0.2054054883761789
0.2,0.64,0.19024323805532553
0.2,0.66,0.17749475913218432
0.2,0.68,0.16721124022128817
0.2,0.7000000000000001,0.1594244752313173
0.2,0.72,0.15413192812617937
0.2,0.74,0.15127692760642442
0.2,0.76,0.1507272900163147
0.2,0.78,0.1522566513401653
0.2,0.8,0.15553294707975246
0.2,0.8200000000000001,0.16011776637415592
0.2,0.84,0.16547883990664752
0.2,0.86,0.17101595125674965
0.2,0.88,0.17609842763082828
0.2,0.9,0.1801104353063677
0.2,0.92,0.1824989090315552
0.2,0.9400000000000001,0.18281832231613224
0.2,0.96,0.18076676370518727
0.2,0.98,0.17620887935504717
0.2,1.0,0.1691829902004115
0.22,0.0,0.7651201396173353
0.22,0.02,0.8295425856089044
0.22,0.04,0.885548468655994
0.22,0.06,0.9311995297302817
0.22,0.08,0.9650731823642469
0.22,0.1,0.9863642761110741
0.22,0.12,0.9949293783674845
0.22,0.14,0.9912686461947828
0.22,0.16,0.9764485047857577
0.22,0.18,0.9519760290928061
0.22,0.2,0.919641895115451
0.22,0.22,0.8813520881139378
0.22,0.24,0.8389687661362827
0.22,0.26,0.7941778724091055
0.22,0.28,0.7483958813046443
0.22,0.3,0.7027214448252235
0.22,0.32,0.6579308558305788
0.22,0.34,0.6145102924792448
0.22,0.36,0.572713641356676
0.22,0.38,0.5326328128241339
0.22,0.4,0.4942679139996931
0.22,0.42,0.45758706948923544
0.22,0.44,0.4225694036802046
0.22,0.46,0.3892288902740322
0.22,0.48,0.35762061651427723
0.22,0.5,0.32783384718594366
0.22,0.52,0.29997772314552607
0.22,0.54,0.274165421565886
0.22,0.56,0.25050136438852943
0.22,0.58,0.2290740291860233
0.22,0.6,0.20995464057925972
0.22,0.62,0.19320003403613797
0.22,0.64,0.17885670121887415
0.22,0.66,0.1669626707843523
0.22,0.68,0.15754445851573715
0.22,0.7000000000000001,0.1506076469669049
0.22,0.72,0.1461213968864934
0.22,0.74,0.14399895470357396
0.22,0.76,0.14407762203486443
0.22,0.78,0.1461024002123756
0.22,0.8,0.14971745580419388
0.22,0.8200000000000001,0.1544686691184104
0.22,0.84,0.15981897405155351
0.22,0.86,0.1651762409453801
0.22,0.88,0.16993143102821126
0.22,0.9,0.17350300922087522
0.22,0.92,0.17538244054770127
0.22,0.9400000000000001,0.1751752134322876
0.22,0.96,0.17263229673455105
0.22,0.98,0.1676681686388413
0.22,1.0,0.16036334791231616
0.24,0.0,0.7845244088440516
0.24,0.02,0.8474634846037138
0.24,0.04,0.9014772789525446
0.24,0.06,0.9447233336998554
0.24,0.08,0.9758986630271841
0.24,0.1,0.9943290797787973
0.24,0.12,1.0
0.24,0.14,0.9935257126127168
0.24,0.16,0.9760621050178603
0.24,0.18,0.9491750659913293
0.24,0.2,0.9146820826736346
0.24,0.22,0.8744870970228172
0.24,0.24,0.8304281736367213
0.24,0.26,0.7841541815237597
0.24,0.28,0.7370412120550229
0.24,0.3,0.690152874996264
0.24,0.32,0.6442420846982287
0.24,0.34,0.5997865226820542
0.24,0.36,0.5570464142312856
0.24,0.38,0.5161319613386496
0.24,0.4,0.4770686781489169
0.24,0.42,0.4398515427913956
0.24,0.44,0.40448261159258403
0.24,0.46,0.3709907291488295
0.24,0.48,0.33943545362062244
0.24,0.5,0.3098997319923424
0.24,0.52,0.2824769112872403
0.24,0.54,0.2572573661494152
0.24,0.56,0.23431863389908317
0.24,0.58,0.21372093056758903
0.24,0.6,0.1955078026799586
0.24,0.62,0.17970993541088365
0.24,0.64,0.1663491395780663
0.24,0.66,0.1554394383252817
0.24,0.68,0.14698292612636676
0.24,0.7000000000000001,0.14095945914399394
0.24,0.72,0.13731092151763308
0.24,0.74,0.13592241946981126
0.24,0.76,0.13660394010180146
0.24,0.78,0.13907652561222678
0.24,0.8,0.14296674285215286
0.24,0.8200000000000001,0.1478122078896929
0.24,0.84,0.15307932737968807
0.24,0.86,0.15819251711458596
0.24,0.88,0.16257227997561555
0.24,0.9,0.1656779932426623
0.24,0.92,0.16705033205486478
0.24,0.9400000000000001,0.1663481006427888
0.24,0.96,0.1633748834944444
0.24,0.98,0.15809225751767855
0.24,1.0,0.15061810142560966
0.26,0.0,0.7974789211678779
0.26,0.02,0.8583015877684876
0.26,0.04,0.909775678266271
0.26,0.06,0.9501740263517356
0.26,0.08,0.9783258594246294
0.26,0.1,0.9936928536534962
0.26,0.12,0.9963865439234497
0.26,0.14,0.9871259618701101
0.26,0.16,0.9671420969704124
0.26,0.18,0.9380424461980427
0.26,0.2,0.901653479186259
0.26,0.22,0.8598606245961763
0.26,0.24,0.8144642074420195
0.26,0.26,0.767065981095582
0.26,0.28,0.7189952767089711
0.26,0.3,0.6712773777502163
0.26,0.32,0.6246406192192913
0.26,0.34,0.5795538677531329
0.26,0.36,0.5362831136638639
0.26,0.38,0.4949551564072052
0.26,0.4,0.455617642328365
0.26,0.42,0.4182875291734751
0.26,0.44,0.3829837007330499
0.26,0.46,0.3497431678361604
0.26,0.48,0.3186233848927722
0.26,0.5,0.28969520464111714
0.26,0.52,0.26303168024888846
0.26,0.54,0.23869737695366738
0.26,0.56,0.21674138287340722
0.26,0.58,0.19719526518479719
0.26,0.6,0.18007529805211986
0.26,0.62,0.1653868233730607
0.26,0.64,0.15312788225239296
0.26,0.66,0.1432893758778451
0.26,0.68,0.13584989341371626
0.26,0.7000000000000001,0.13076474335649202
0.26,0.72,0.12795031306878848
0.26,0.74,0.1272663077656891
0.26,0.76,0.12849938136830202
0.26,0.78,0.1313519644645904
0.26,0.8,0.13543964827996036
0.26,0.8200000000000001,0.14029936569829993
0.26,0.84,0.14540901003625067
0.26,0.86,0.15021732369940177
0.26,0.88,0.15418118259960592
0.26,0.9,0.15680609145089924
0.26,0.92,0.15768501537273263
0.26,0.9400000000000001,0.15653072407449986
0.26,0.96,0.15319760938323934
0.26,0.98,0.1476903238338628
0.26,1.0,0.14015834653267903
0.28,0.0,0.8038494649599092
0.28,0.02,0.8619850568744825
0.28,0.04,0.9104428908742038
0.28,0.06,0.9476274999577798
0.28,0.08,0.9725096716934631
0.28,0.1,0.9846887794417032
0.28,0.12,0.9843972210599699
0.28,0.14,0.9724476385134941
0.28,0.16,0.950130907362224
0.28,0.18,0.9190789100509869
0.28,0.2,0.881109903379435
0.28,0.22,0.8380753277321927
0.28,0.24,0.7917251473092652
0.28,0.26,0.7436047021560239
0.28,0.28,0.6949904159537073
0.28,0.3,0.64686556450538
0.28,0.32,0.599931699862133
0.28,0.34,0.5546470942979891
0.28,0.36,0.5112812485692043
0.28,0.38,0.46997424664175436
0.28,0.4,0.43079130647611713
0.28,0.42,0.3937657503940491
0.28,0.44,0.3589271070676796
0.28,0.46,0.3263144450406853
0.28,0.48,0.29597772179103077
0.28,0.5,0.2679715220882642
0.28,0.52,0.24234592628794058
0.28,0.54,0.2191385207865011
0.28,0.56,0.1983700676478434
0.28,0.58,0.1800445294731542
0.28,0.6,0.1641524516213519
0.28,0.62,0.15067550914012698
0.28,0.64,0.13958955600602702
0.28,0.66,0.13086381893847313
0.28,0.68,0.12445483816890995
0.28,0.7000000000000001,0.12029512529811809
0.28,0.72,0.11827796696528788
0.28,0.74,0.11824103323561272
0.28,0.76,0.11995219015158198
0.28,0.78,0.12310100822148182
0.28,0.8,0.12729887008811616
0.28,0.8200000000000001,0.13208940481915257
0.28,0.84,0.13696941236992954
0.28,0.86,0.14141875751307142
0.28,0.88,0.14493619702784583
0.28,0.9,0.14707701789268376
0.28,0.92,0.1474878952133496
0.28,0.9400000000000001,0.14593460892713217
0.28,0.96,0.14231915098621017
0.28,0.98,0.13668416081081824
0.28,1.0,0.12920431308045024
0.3,0.0,0.8036902220148509
0.3,0.02,0.8586461993640117
0.3,0.04,0.9036956459483864
0.3,0.06,0.9373879166843655
0.3,0.08,0.9588414489249601
0.3,0.1,0.9677922669763064
0.3,0.12,0.9645861531463015
0.3,0.14,0.950116826528671
0.3,0.16,0.9257192767677914
0.3,0.18,0.8930327201431656
0.3,0.2,0.8538506721090783
0.3,0.22,0.8099759752610055
0.3,0.24,0.7630963722720896
0.3,0.26,0.7146918961079882
0.3,0.28,0.6659798097343886
0.3,0.3,0.6178970543638471
0.3,0.32,0.5711151048147726
0.3,0.34,0.5260785185618239
0.3,0.36,0.4830567144012942
0.3,0.38,0.44219867422655323
0.3,0.4,0.40358203676249155
0.3,0.42,0.3672509056816384
0.3,0.44,0.3332399632292396
0.3,0.46,0.3015855135097867
0.3,0.48,0.27232635784023207
0.3,0.5,0.24549862267913733
0.3,0.52,0.22112875946403926
0.3,0.54,0.19922808399718664
0.3,0.56,0.17979075692389193
0.3,0.58,0.16279544324242914
0.3,0.6,0.14820943257865252
0.3,0.62,0.13599306611418285
0.3,0.64,0.1261020687878091
0.3,0.66,0.11848583174139266
0.3,0.68,0.11308068725439804
0.3,0.7000000000000001,0.10979851830066312
0.3,0.72,0.10851235105131628
0.3,0.74,0.10904160737862668
0.3,0.76,0.1111402269315964
0.3,0.78,0.11449078726670342
0.3,0.8,0.11870705591678567
0.3,0.8200000000000001,0.12334621305948917
0.3,0.84,0.12793049023973083
0.3,0.86,0.13197643492551583
0.3,0.88,0.13502869632310824
0.3,0.9,0.13669436150768688
