,SimNum,Iteration,Agent,X,Y,Sample
127,4,5,1.0,0.26,0.0,0.4957047679587813
128,4,5,3.0,0.34,0.72,0.011022280674143776
129,4,6,2.0,0.72,0.72,0.2808160444542874
130,4,9,3.0,0.0,0.38,0.1788850220067227
131,4,12,0.0,0.76,1.0,0.5576432389641515
132,4,13,3.0,0.2,0.92,0.009956477967348065
133,4,14,2.0,0.76,0.42,0.016593099659522416
134,4,15,0.0,1.0,0.78,0.6176760548179082
135,4,17,2.0,0.64,0.24,0.011904693482227169
136,4,18,0.0,0.6,0.86,0.1684089114729355
137,4,19,2.0,1.0,0.32,0.010871133262801782
138,4,25,1.0,0.74,0.0,0.010125326091911706
139,4,30,2.0,0.54,0.62,0.025446219814986955
140,4,31,1.0,0.38,0.18,0.19150073304766108
141,4,44,3.0,0.2,0.54,0.026779477923642547
142,4,47,3.0,0.0,0.8200000000000001,0.009926393971022324
143,5,1,0.0,0.42,0.0,0.11446544680006288
144,5,1,1.0,0.68,0.6,0.0720746326501285
145,5,1,2.0,0.0,1.0,0.00990099157789989
146,5,1,3.0,0.0,0.0,0.673584155232106
147,5,2,0.0,1.0,0.0,0.00990099157789989
148,5,2,1.0,1.0,1.0,0.6735841552321062
149,5,2,2.0,0.84,1.0,0.7642121044678257
150,5,3,0.0,1.0,0.36,0.012277784771448438
151,5,3,2.0,0.2,0.62,0.013544365872976605
152,5,3,3.0,0.0,0.5,0.042943692401363975
153,5,4,0.0,0.44,0.34,0.04092235237769051
154,5,4,2.0,0.42,1.0,0.01798419351731321
155,5,4,3.0,0.42,0.34,0.05027811070226707
156,5,5,1.0,1.0,0.68,0.3178100925567947
157,5,5,2.0,0.46,0.74,0.02227320620552096
158,5,8,3.0,0.0,0.24,0.5576432389641515
159,5,9,0.0,0.72,0.0,0.010272394197649252
160,5,9,1.0,0.8200000000000001,0.3,0.010565203582026127
161,5,9,3.0,0.0,0.76,0.010034331625259546
162,5,12,3.0,0.2,0.08,0.8140663452813448
163,5,19,0.0,0.56,0.16,0.0232831501946317
164,5,19,3.0,0.16,0.36,0.2482663662687356
165,5,20,0.0,1.0,0.16,0.009915131611182898
166,5,20,2.0,0.22,0.92,0.009996505054075552
167,5,23,0.0,0.4,0.54,0.013807226487766215
168,5,27,0.0,0.84,0.1,0.009920735194087295
169,5,27,1.0,0.76,0.8200000000000001,0.5985351411574225
170,5,34,3.0,0.18,0.0,0.7231316613186033
171,5,35,2.0,0.62,1.0,0.1788850220067227
172,5,38,3.0,0.06,0.1,0.9688183934351712
173,5,39,0.0,0.68,0.4,0.012630748836719252
174,5,39,2.0,0.16,1.0,0.009915131611182898
175,5,41,3.0,0.1,0.76,0.010065658259742023
176,6,1,0.0,0.56,0.46,0.013019184693300741
177,6,1,1.0,0.0,0.74,0.010125326091911706
178,6,1,2.0,0.0,0.0,0.673584155232106
179,6,1,3.0,0.46,0.0,0.07059243162992812
180,6,2,0.0,1.0,1.0,0.6735841552321062
181,6,2,1.0,0.62,1.0,0.1788850220067227
182,6,2,3.0,1.0,0.0,0.00990099157789989
183,6,3,0.0,1.0,0.5,0.042943692401363975
184,6,3,2.0,0.0,0.36,0.21962750953120955
185,6,4,0.0,0.76,0.72,0.3598560998144989
186,6,4,1.0,0.22,1.0,0.009978977047726396
187,6,5,1.0,0.32,0.66,0.010985540202990607
188,6,5,2.0,0.28,0.28,0.28081604445428754
189,6,5,3.0,0.76,0.2,0.01007136788542735
190,6,7,3.0,1.0,0.24,0.010034331625259546
191,6,9,2.0,0.22,0.0,0.6176760548179082
192,6,9,3.0,0.48,0.8200000000000001,0.03548242892252111
193,6,10,3.0,0.8,0.44,0.02167923772842873
194,6,12,1.0,0.0,1.0,0.00990099157789989
195,6,13,2.0,0.74,0.0,0.010125326091911706
196,6,15,1.0,0.14,0.52,0.038058628833050834
197,6,18,3.0,1.0,0.7000000000000001,0.3741379671426681
198,6,20,0.0,0.8200000000000001,1.0,0.7231316613186034
199,6,21,1.0,0.52,0.22,0.031703865939196725
200,6,23,0.0,0.42,1.0,0.01798419351731321
201,6,28,0.0,0.28,0.88,0.010353673033254964
202,6,29,0.0,0.9,0.86,0.968818393459426
203,6,35,2.0,0.08,0.16,0.9238775593270996
204,6,41,1.0,0.0,0.56,0.02167380795483685
205,6,44,1.0,0.36,0.44,0.035319037704518434
206,7,1,0.0,0.0,0.76,0.010034331625259546
207,7,1,1.0,0.28,0.74,0.010316165350297505
208,7,1,2.0,0.0,0.12,0.8140663452025318
209,7,1,3.0,0.0,0.0,0.673584155232106
210,7,2,0.0,0.48,1.0,0.03370369195277875
211,7,2,1.0,1.0,0.44,0.021673807954836862
212,7,2,2.0,0.34,0.36,0.09085417286290412
213,7,2,3.0,1.0,0.0,0.00990099157789989
214,7,3,0.0,0.0,1.0,0.00990099157789989
215,7,3,1.0,1.0,1.0,0.6735841552321062
216,7,3,2.0,0.26,0.0,0.4957047679587813
217,7,3,3.0,0.54,0.0,0.026775374189042026
218,7,4,0.0,0.48,0.6,0.015078057936616181
219,7,4,1.0,0.68,0.64,0.10720491142384116
220,7,5,1.0,0.72,0.28,0.010375553847701887
221,7,5,2.0,0.7000000000000001,0.26,0.010467007408230184
222,7,7,3.0,0.2,0.12,0.8140663454872241
223,7,8,0.0,0.0,0.46,0.07059243162992812
224,7,8,1.0,1.0,0.74,0.4957047679587813
225,7,8,2.0,0.78,0.0,0.009978977047726396
226,7,9,0.0,0.22,1.0,0.009978977047726396
227,7,10,1.0,0.76,1.0,0.5576432389641515
228,7,14,0.0,0.2,0.54,0.026779477923642547
229,7,15,0.0,0.12,0.32,0.3829854087805841
230,7,16,1.0,1.0,0.2,0.00994586732240386
231,7,25,2.0,0.58,0.42,0.012447934105128192
232,7,31,1.0,0.6,0.84,0.16219377643729602
233,7,32,3.0,0.12,0.0,0.8140663452025318
234,7,39,0.0,0.12,0.86,0.009915268559550423
235,7,41,0.0,0.3,0.88,0.010636456944772166
236,7,42,2.0,0.44,0.16,0.10116953812200104
237,7,47,0.0,0.08,0.64,0.012781254767112294
238,8,1,0.0,0.6,0.98,0.15389966236062835
239,8,1,1.0,0.0,0.62,0.013532939804683355
240,8,1,2.0,0.66,0.8200000000000001,0.28518539796681397
241,8,1,3.0,0.0,0.0,0.673584155232106
242,8,2,0.0,1.0,1.0,0.6735841552321062
243,8,2,2.0,1.0,0.16,0.009915131611182898
244,8,2,3.0,1.0,0.0,0.00990099157789989
245,8,3,1.0,0.0,1.0,0.00990099157789989
246,8,3,2.0,0.6,0.4,0.01210633787416183
247,8,4,0.0,1.0,0.72,0.4339312196527251
248,8,4,1.0,0.32,0.72,0.010693099269382444
249,8,4,3.0,0.48,0.0,0.055042484671396025
250,8,5,2.0,0.74,0.04,0.01015614138428542
251,8,7,3.0,0.2,0.32,0.3178101581618474
252,8,8,1.0,0.28,1.0,0.010272394197649252
253,8,8,2.0,0.9,0.46,0.0305116384243844
254,8,9,1.0,0.36,0.48,0.02425103438733685
255,8,10,2.0,0.74,0.6,0.10798481023140613
256,8,11,2.0,0.78,0.26,0.0101635088999689
257,8,13,0.0,0.8,1.0,0.6735841552371565
258,8,13,1.0,0.1,0.8200000000000001,0.009934358194117095
259,8,17,3.0,0.0,0.3,0.374137967142668
260,8,20,3.0,0.22,0.0,0.6176760548179082
261,8,28,3.0,0.44,0.2,0.09020448838697434
262,8,30,0.0,0.86,0.8200000000000001,0.8536076902730684
263,8,36,3.0,0.16,0.54,0.029080933393695305
264,9,1,0.0,0.28,0.0,0.4339312196527251
265,9,1,1.0,0.5,0.34,0.022730549119376147
266,9,1,2.0,0.0,0.0,0.673584155232106
267,9,1,3.0,0.0,0.74,0.010125326091911706
268,9,2,0.0,1.0,0.0,0.00990099157789989
269,9,2,1.0,1.0,1.0,0.6735841552321062
270,9,2,3.0,0.64,1.0,0.21962750953120955
271,9,3,1.0,1.0,0.5,0.042943692401363975
272,9,3,2.0,0.0,0.38,0.1788850220067227
273,9,3,3.0,0.24,1.0,0.010034331625259546
274,9,4,0.0,0.66,0.0,0.011431693414498158
275,9,5,0.0,0.8200000000000001,0.28,0.010316355122781815
276,9,5,2.0,0.24,0.48,0.04716133293214081
277,9,5,3.0,0.42,0.68,0.0138038927172161
278,9,6,0.0,0.26,0.2,0.4957047831338325
279,9,6,1.0,0.76,0.68,0.2640206563635534
280,9,7,2.0,0.0,0.18,0.7231316613186033
281,9,8,3.0,0.0,1.0,0.00990099157789989
282,9,9,2.0,0.14,0.64,0.01271505011350788
283,9,10,3.0,0.7000000000000001,0.48,0.0230052841768798
284,9,12,0.0,1.0,0.18,0.009926393971022324
285,9,13,3.0,0.44,1.0,0.021673807954836862
286,9,14,0.0,0.48,0.08,0.06459767820892556
287,9,15,1.0,1.0,0.76,0.5576432389641515
288,9,16,0.0,0.84,0.06,0.009918330181098013
289,9,17,0.0,0.64,0.2,0.012291965691989816
290,9,19,2.0,0.0,0.56,0.02167380795483685
291,9,20,3.0,0.58,0.8200000000000001,0.12227206258614873
292,9,21,1.0,0.84,0.9,0.9312186984906012
293,9,23,2.0,0.12,0.06,0.9611776567245188
294,9,36,2.0,0.12,0.32,0.3829854087805841
295,9,37,3.0,0.3,0.84,0.010596480645988924
296,9,39,3.0,0.56,0.58,0.022696101931703433
297,9,44,1.0,1.0,0.34,0.011431693414498158
