X,Y,f_prior
0.0,0.0,0.5918479778280419
0.0,0.5,0.7479670508557469
0.0,1.0,0.2966888709374433
0.5,0.0,0.7870919634922202
0.5,0.5,0.8548374813681789
0.5,1.0,0.17952123668715375
1.0,0.0,0.7417445334252689
1.0,0.5,0.33193451856027806
1.0,1.0,0.04293891165761624
