X,Y,f_H
0.24,0.3,0.6313363793388762
0.24,0.32,0.6390639412713679
0.24,0.34,0.5608343595086445
0.24,0.36,0.6658678521977448
0.24,0.38,0.5570887329903396
0.24,0.4,0.5725222709199257
0.24,0.42,0.5032785418925421
0.24,0.44,0.5472828427730299
0.24,0.46,0.3542410533794483
0.24,0.48,0.26712362136478796
0.24,0.5,0.2941820715058319
0.24,0.52,0.42921432356374023
0.24,0.54,0.25660381874618576
0.24,0.56,0.2170220107135375
0.24,0.58,0.06452901201743233
0.24,0.6,0.3699561896988096
0.24,0.62,0.2140896462237944
0.24,0.64,0.10124164544276666
0.24,0.66,-0.03876624295789585
0.24,0.68,0.17659607398503385
0.24,0.7000000000000001,0.1781373855992387
0.24,0.72,0.25321586890333425
0.24,0.74,0.27428404187633737
0.24,0.76,0.05555162447242139
0.24,0.78,0.10247038315139284
0.24,0.8,0.022760655170853863
0.24,0.8200000000000001,0.0736547352312075
0.24,0.84,0.22296719418547173
0.24,0.86,0.06771851049488958
0.24,0.88,0.2519647068263764
0.24,0.9,0.219021599795378
0.24,0.92,0.08548073100945862
0.24,0.9400000000000001,0.11028002962833158
0.24,0.96,0.23499154013797113
0.24,0.98,0.011247496126980616
0.24,1.0,0.1386138870831377
0.26,0.0,0.6250635675034777
0.26,0.02,0.8876164260877665
0.26,0.04,0.9720495775345752
0.26,0.06,0.9509818132909955
0.26,0.08,0.8774448200494501
0.26,0.1,1.0063631847163454
0.26,0.12,0.9850942690387509
0.26,0.14,0.889518439997466
0.26,0.16,1.0481987317834667
0.26,0.18,0.9951445772288964
0.26,0.2,0.7644790725069204
0.26,0.22,0.78618022680125
0.26,0.24,0.8671182361200112
0.26,0.26,0.665725962796464
0.26,0.28,0.8615039465738982
0.26,0.3,0.8429849469376223
0.26,0.32,0.7835576611327421
0.26,0.34,0.539769618382732
0.26,0.36,0.5666486308385454
0.26,0.38,0.5967220640819638
0.26,0.4,0.29334410167258956
0.26,0.42,0.3510452448952404
0.26,0.44,0.40605854085512766
0.26,0.46,0.33037759485697005
0.26,0.48,0.19213781893987705
0.26,0.5,0.28100773901382115
0.26,0.52,0.31087984678078284
0.26,0.54,0.28331191277178536
0.26,0.56,0.31039415375417984
0.26,0.58,0.23741786525131026
0.26,0.6,0.3152851203961774
0.26,0.62,0.2559888427027034
0.26,0.64,0.14639692604518018
0.26,0.66,0.17507726265914797
0.26,0.68,0.08807277281361739
0.26,0.7000000000000001,0.02385970756853037
0.26,0.72,0.04818998643814365
0.26,0.74,0.16201753688304213
0.26,0.76,0.22979851793110145
0.26,0.78,0.25644644043701303
0.26,0.8,0.04454724031674512
0.26,0.8200000000000001,0.20762004134913725
0.26,0.84,-0.04255747567601606
0.26,0.86,0.07149073705416864
0.26,0.88,-0.1121271868162246
0.26,0.9,0.10139174072048339
0.26,0.92,0.282990484399543
0.26,0.9400000000000001,0.14629068138317025
0.26,0.96,-0.0011082070003397004
0.26,0.98,0.14535908539141118
0.26,1.0,0.3376907582727241
0.28,0.0,0.7585788871926378
0.28,0.02,0.9025215183928954
0.28,0.04,0.7854805413433433
0.28,0.06,0.9689846250968739
0.28,0.08,0.9636615384847451
0.28,0.1,1.0697845746398928
0.28,0.12,0.8616172191654441
0.28,0.14,1.056677096545257
0.28,0.16,0.9764756364194765
0.28,0.18,1.1118716331956637
0.28,0.2,0.7859742422084575
0.28,0.22,0.6540082223891087
0.28,0.24,0.6782025602958663
0.28,0.26,0.7282358698603517
0.28,0.28,0.8724594186832105
0.28,0.3,0.4938456776714796
0.28,0.32,0.6080863612656696
0.28,0.34,0.5012488361673527
0.28,0.36,0.4195521542917265
0.28,0.38,0.48670274732818286
0.28,0.4,0.27862942490800646
0.28,0.42,0.2204818776301662
0.28,0.44,0.32395720884751267
0.28,0.46,0.33472475545625235
0.28,0.48,0.1470529150099538
0.28,0.5,0.2405009499801421
0.28,0.52,0.06727961521526635
0.28,0.54,0.2973772619691848
0.28,0.56,0.1961031288253798
0.28,0.58,0.11046968340039283
0.28,0.6,0.0971192496790212
0.28,0.62,0.09600502906413645
0.28,0.64,0.08625248307045888
0.28,0.66,0.3211342625810186
0.28,0.68,0.08405886227159207
0.28,0.7000000000000001,0.13606593906293002
0.28,0.72,0.24580812072504027
0.28,0.74,0.3375966720387138
0.28,0.76,0.17379398962225062
0.28,0.78,0.13861022722646169
0.28,0.8,0.003288754565500221
0.28,0.8200000000000001,0.1149341276764132
0.28,0.84,0.05423517117379985
0.28,0.86,0.07645405100787912
0.28,0.88,0.08969861149962054
0.28,0.9,0.15297670006404007
0.28,0.92,0.14989358383821164
0.28,0.9400000000000001,0.09987027701001192
0.28,0.96,-0.03784216072776525
0.28,0.98,0.18461584537519005
0.28,1.0,0.2249064244227374
0.3,0.0,0.891710119064345
0.3,0.02,1.020731012630544
0.3,0.04,0.8816133940116688
0.3,0.06,1.1088735994913523
0.3,0.08,0.9111845314290069
0.3,0.1,1.0408242926379512
0.3,0.12,0.9243080590178702
