,X,Y,f_H
728,0.28,0.28,0.7471119068561568
729,0.28,0.3,0.7263927595788489
730,0.28,0.32,0.7048167664497321
731,0.28,0.34,0.682624361809273
732,0.28,0.36,0.6600242127877279
733,0.28,0.38,0.6371880443434572
734,0.28,0.4,0.6142478971905411
735,0.28,0.42,0.5912958957746455
736,0.28,0.44,0.5683864682152001
737,0.28,0.46,0.545540831684219
738,0.28,0.48,0.5227534409840953
739,0.28,0.5,0.5
740,0.28,0.52,0.4772465590159048
741,0.28,0.54,0.4544591683157809
742,0.28,0.56,0.43161353178479983
743,0.28,0.58,0.4087041042253547
744,0.28,0.6,0.3857521028094589
745,0.28,0.62,0.36281195565654284
746,0.28,0.64,0.33997578721227206
747,0.28,0.66,0.31737563819072684
748,0.28,0.68,0.29518323355026777
749,0.28,0.7000000000000001,0.27360724042115114
750,0.28,0.72,0.25288809314384325
751,0.28,0.74,0.23329059775112948
752,0.28,0.76,0.21509465584663226
753,0.28,0.78,0.19858456019948795
754,0.28,0.8,0.18403740411030914
755,0.28,0.8200000000000001,0.17171120724067188
756,0.28,0.84,0.16183338718379794
757,0.28,0.86,0.15459019568387206
758,0.28,0.88,0.15011769063371394
759,0.28,0.9,0.14849473200522534
760,0.28,0.92,0.14973837654113908
761,0.28,0.9400000000000001,0.15380190957018505
762,0.28,0.96,0.16057560176411365
763,0.28,0.98,0.16989012424711122
764,0.28,1.0,0.18152240772786463
765,0.3,0.0,0.7917747748208912
766,0.3,0.02,0.8024317471655875
767,0.3,0.04,0.8109652916471675
768,0.3,0.06,0.8171710422636841
769,0.3,0.08,0.8208938675527989
770,0.3,0.1,0.8220332384637465
771,0.3,0.12,0.8205463571262166
772,0.3,0.14,0.8164488501569348
773,0.3,0.16,0.8098129654976788
774,0.3,0.18,0.8007633532400196
775,0.3,0.2,0.7894706488133821
776,0.3,0.22,0.7761432019373783
777,0.3,0.24,0.7610173985634296
778,0.3,0.26,0.7443470990489127
779,0.3,0.28,0.7263927595788489
780,0.3,0.3,0.7074108133508965
781,0.3,0.32,0.6876438636830348
782,0.3,0.34,0.6673121856503427
783,0.3,0.36,0.646606950645786
784,0.3,0.38,0.6256854853142295
785,0.3,0.4,0.6046687593896602
786,0.3,0.42,0.583641173125163
787,0.3,0.44,0.5626525911036029
788,0.3,0.46,0.5417224515389609
789,0.3,0.48,0.520845674171833
790,0.3,0.5,0.5
791,0.3,0.52,0.47915432582816697
792,0.3,0.54,0.45827754846103913
793,0.3,0.56,0.43734740889639706
794,0.3,0.58,0.4163588268748371
795,0.3,0.6,0.3953312406103397
796,0.3,0.62,0.3743145146857705
797,0.3,0.64,0.35339304935421395
798,0.3,0.66,0.33268781434965733
799,0.3,0.68,0.31235613631696524
800,0.3,0.7000000000000001,0.2925891866491034
801,0.3,0.72,0.2736072404211512
802,0.3,0.74,0.2556529009510872
803,0.3,0.76,0.23898260143657038
804,0.3,0.78,0.22385679806262165
805,0.3,0.8,0.21052935118661784
806,0.3,0.8200000000000001,0.19923664675998035
807,0.3,0.84,0.19018703450232122
808,0.3,0.86,0.18355114984306517
809,0.3,0.88,0.17945364287378338
810,0.3,0.9,0.17796676153625343
811,0.3,0.92,0.179106132447201
812,0.3,0.9400000000000001,0.18282895773631594
813,0.3,0.96,0.1890347083528325
814,0.3,0.98,0.19756825283441243
815,0.3,1.0,0.2082252251791087
816,0.32,0.0,0.7639676552447346
817,0.32,0.02,0.7736089822016805
818,0.32,0.04,0.7813292511286707
819,0.32,0.06,0.7869435727926359
820,0.32,0.08,0.7903116002825267
821,0.32,0.1,0.7913423853049862
822,0.32,0.12,0.7899972087710111
823,0.32,0.14,0.7862902080280777
824,0.32,0.16,0.7802867455455734
825,0.32,0.18,0.7720995918411635
826,0.32,0.2,0.7618831202126575
827,0.32,0.22,0.7498258239490683
828,0.32,0.24,0.73614156062382
829,0.32,0.26,0.7210599968464999
830,0.32,0.28,0.7048167664497321
831,0.32,0.3,0.6876438636830348
832,0.32,0.32,0.6697607709503981
833,0.32,0.34,0.6513667703697271
834,0.32,0.36,0.6326348140558234
835,0.32,0.38,0.6137072348939681
836,0.32,0.4,0.5946934737947253
837,0.32,0.42,0.5756698873825584
838,0.32,0.44,0.5566815879774986
839,0.32,0.46,0.5377461612662103
840,0.32,0.48,0.518859011155136
841,0.32,0.5,0.5
842,0.32,0.52,0.48114098884486395
843,0.32,0.54,0.4622538387337896
844,0.32,0.56,0.44331841202250144
845,0.32,0.58,0.4243301126174417
846,0.32,0.6,0.40530652620527474
847,0.32,0.62,0.386292765106032
848,0.32,0.64,0.36736518594417655
849,0.32,0.66,0.3486332296302728
850,0.32,0.68,0.33023922904960196
851,0.32,0.7000000000000001,0.31235613631696524
852,0.32,0.72,0.2951832335502678
853,0.32,0.74,0.27894000315350015
854,0.32,0.76,0.26385843937618014
855,0.32,0.78,0.25017417605093173
856,0.32,0.8,0.23811687978734256
857,0.32,0.8200000000000001,0.22790040815883664
858,0.32,0.84,0.21971325445442647
859,0.32,0.86,0.21370979197192233
860,0.32,0.88,0.2100027912289889
861,0.32,0.9,0.20865761469501382
862,0.32,0.92,0.20968839971747333
863,0.32,0.9400000000000001,0.21305642720736417
864,0.32,0.96,0.21867074887132928
865,0.32,0.98,0.2263910177983195
866,0.32,1.0,0.2360323447552653
867,0.34,0.0,0.7353661050946785
868,0.34,0.02,0.7439627703629924
869,0.34,0.04,0.7508465290035897
870,0.34,0.06,0.7558525249903745
871,0.34,0.08,0.7588556183482046
872,0.34,0.1,0.7597747152568818
873,0.34,0.12,0.7585752919367295
874,0.34,0.14,0.7552699539185606
875,0.34,0.16,0.7499169814860897
876,0.34,0.18,0.7426169261916943
877,0.34,0.2,0.733507434603483
878,0.34,0.22,0.722756576295095
879,0.34,0.24,0.7105550368414542
880,0.34,0.26,0.6971075979053705
881,0.34,0.28,0.682624361809273
882,0.34,0.3,0.6673121856503427
883,0.34,0.32,0.6513667703697271
884,0.34,0.34,0.6349658053735882
885,0.34,0.36,0.6182635029861249
886,0.34,0.38,0.6013867739714782
887,0.34,0.4,0.5844332010461122
888,0.34,0.42,0.5674708674048465
889,0.34,0.44,0.5505399973359475
890,0.34,0.46,0.5336562710733127
891,0.34,0.48,0.5168155905215209
892,0.34,0.5,0.5
893,0.34,0.52,0.48318440947847907
894,0.34,0.54,0.46634372892668724
895,0.34,0.56,0.4494600026640525
896,0.34,0.58,0.4325291325951535
897,0.34,0.6,0.4155667989538879
898,0.34,0.62,0.39861322602852184
899,0.34,0.64,0.381736497013875
900,0.34,0.66,0.3650341946264119
901,0.34,0.68,0.3486332296302729
902,0.34,0.7000000000000001,0.33268781434965733
903,0.34,0.72,0.3173756381907269
904,0.34,0.74,0.30289240209462964
905,0.34,0.76,0.28944496315854584
906,0.34,0.78,0.27724342370490507
907,0.34,0.8,0.2664925653965169
908,0.34,0.8200000000000001,0.2573830738083058
909,0.34,0.84,0.2500830185139103
910,0.34,0.86,0.24473004608143947
911,0.34,0.88,0.24142470806327054
912,0.34,0.9,0.24022528474311816
913,0.34,0.92,0.24114438165179547
914,0.34,0.9400000000000001,0.24414747500962544
915,0.34,0.96,0.24915347099641022
916,0.34,0.98,0.2560372296370076
917,0.34,1.0,0.26463389490532147
918,0.36,0.0,0.7062390543712065
919,0.36,0.02,0.7137718642249009
920,0.36,0.04,0.7198037432500703
921,0.36,0.06,0.7241902367007107
922,0.36,0.08,0.7268216909369023
923,0.36,0.1,0.7276270476693207
924,0.36,0.12,0.7265760555086632
925,0.36,0.14,0.7236797600247824
926,0.36,0.16,0.7189892291936594
927,0.36,0.18,0.7125925711015011
928,0.36,0.2,0.7046103982640002
929,0.36,0.22,0.6951899812914337
930,0.36,0.24,0.6844984080176202
931,0.36,0.26,0.6727151179437294
932,0.36,0.28,0.6600242127877279
933,0.36,0.3,0.646606950645786
934,0.36,0.32,0.6326348140558234
935,0.36,0.34,0.6182635029861249
936,0.36,0.36,0.6036281456613024
937,0.36,0.38,0.5888399473714095
938,0.36,0.4,0.5739844147664311
939,0.36,0.42,0.5591212056025786
940,0.36,0.44,0.5442855663278118
941,0.36,0.46,0.5294912367140919
942,0.36,0.48,0.5147346258139287
943,0.36,0.5,0.5
944,0.36,0.52,0.4852653741860713
945,0.36,0.54,0.470508763285908
946,0.36,0.56,0.45571443367218817
947,0.36,0.58,0.4408787943974215
948,0.36,0.6,0.4260155852335688
949,0.36,0.62,0.4111600526285904
950,0.36,0.64,0.39637185433869754
951,0.36,0.66,0.381736497013875
952,0.36,0.68,0.36736518594417655
953,0.36,0.7000000000000001,0.35339304935421395
954,0.36,0.72,0.33997578721227206
955,0.36,0.74,0.32728488205627065
956,0.36,0.76,0.3155015919823798
957,0.36,0.78,0.3048100187085663
958,0.36,0.8,0.29538960173599976
959,0.36,0.8200000000000001,0.28740742889849885
960,0.36,0.84,0.2810107708063407
961,0.36,0.86,0.27632023997521765
962,0.36,0.88,0.2734239444913367
963,0.36,0.9,0.2723729523306792
964,0.36,0.92,0.2731783090630977
965,0.36,0.9400000000000001,0.2758097632992893
966,0.36,0.96,0.2801962567499297
967,0.36,0.98,0.2862281357750991
968,0.36,1.0,0.2937609456287935
969,0.38,0.0,0.6768078220385381
970,0.38,0.02,0.6832656663499505
971,0.38,0.04,0.6884367693522003
972,0.38,0.06,0.6921972906354201
973,0.38,0.08,0.6944532246228681
974,0.38,0.1,0.6951436533598361
975,0.38,0.12,0.694242642465115
976,0.38,0.14,0.6917596612565058
977,0.38,0.16,0.6877384900821908
978,0.38,0.18,0.682254663611749
979,0.38,0.2,0.6754115824172751
980,0.38,0.22,0.6673355009365266
981,0.38,0.24,0.6581696628246724
982,0.38,0.26,0.6480679007662451
983,0.38,0.28,0.6371880443434572
984,0.38,0.3,0.6256854853142295
985,0.38,0.32,0.6137072348939681
986,0.38,0.34,0.6013867739714782
987,0.38,0.36,0.5888399473714095
988,0.38,0.38,0.5761620908932477
989,0.38,0.4,0.5634265090068936
990,0.38,0.42,0.5506843460408336
991,0.38,0.44,0.537965818617799
992,0.38,0.46,0.5252827057830496
993,0.38,0.48,0.5126319290333077
994,0.38,0.5,0.5
995,0.38,0.52,0.4873680709666924
996,0.38,0.54,0.4747172942169504
997,0.38,0.56,0.462034181382201
998,0.38,0.58,0.44931565395916645
999,0.38,0.6,0.43657349099310633
1000,0.38,0.62,0.42383790910675234
1001,0.38,0.64,0.4111600526285904
1002,0.38,0.66,0.39861322602852184
1003,0.38,0.68,0.38629276510603194
1004,0.38,0.7000000000000001,0.3743145146857705
1005,0.38,0.72,0.36281195565654284
1006,0.38,0.74,0.351932099233755
1007,0.38,0.76,0.3418303371753278
1008,0.38,0.78,0.3326644990634734
1009,0.38,0.8,0.32458841758272494
1010,0.38,0.8200000000000001,0.31774533638825087
1011,0.38,0.84,0.3122615099178092
1012,0.38,0.86,0.30824033874349427
1013,0.38,0.88,0.30575735753488503
1014,0.38,0.9,0.304856346640164
1015,0.38,0.92,0.305546775377132
1016,0.38,0.9400000000000001,0.3078027093645798
1017,0.38,0.96,0.3115632306477996
1018,0.38,0.98,0.3167343336500496
1019,0.38,1.0,0.3231921779614619
1020,0.4,0.0,0.6472425820443278
1021,0.4,0.02,0.6526205662301484
1022,0.4,0.04,0.6569269738838918
1023,0.4,0.06,0.6600586727939844
1024,0.4,0.08,0.6619373766963548
1025,0.4,0.1,0.6625123541423559
1026,0.4,0.12,0.6617620074152758
1027,0.4,0.14,0.6596942224037988
1028,0.4,0.16,0.6563454586459413
1029,0.4,0.18,0.6517786201447869
1030,0.4,0.2,0.6460798171586061
1031,0.4,0.22,0.6393541922608198
1032,0.4,0.24,0.6317210363595182
1033,0.4,0.26,0.6233084587284445
1034,0.4,0.28,0.6142478971905411
1035,0.4,0.3,0.6046687593896602
1036,0.4,0.32,0.5946934737947253
1037,0.4,0.34,0.5844332010461122
1038,0.4,0.36,0.5739844147664311
1039,0.4,0.38,0.5634265090068936
1040,0.4,0.4,0.5528205304977811
1041,0.4,0.42,0.5422090713761176
1042,0.4,0.44,0.5316172955373709
1043,0.4,0.46,0.521055012372427
1044,0.4,0.48,0.5105196581555058
1045,0.4,0.5,0.5
1046,0.4,0.52,0.4894803418444942
1047,0.4,0.54,0.47894498762757304
1048,0.4,0.56,0.46838270446262903
1049,0.4,0.58,0.4577909286238824
1050,0.4,0.6,0.447179469502219
1051,0.4,0.62,0.43657349099310633
1052,0.4,0.64,0.4260155852335688
1053,0.4,0.66,0.4155667989538879
1054,0.4,0.68,0.40530652620527474
1055,0.4,0.7000000000000001,0.3953312406103397
1056,0.4,0.72,0.3857521028094588
1057,0.4,0.74,0.3766915412715555
1058,0.4,0.76,0.3682789636404819
1059,0.4,0.78,0.3606458077391802
1060,0.4,0.8,0.3539201828413939
1061,0.4,0.8200000000000001,0.34822137985521306
1062,0.4,0.84,0.34365454135405865
1063,0.4,0.86,0.3403057775962012
1064,0.4,0.88,0.33823799258472426
1065,0.4,0.9,0.33748764585764407
1066,0.4,0.92,0.3380626233036453
1067,0.4,0.9400000000000001,0.33994132720601555
1068,0.4,0.96,0.3430730261161081
1069,0.4,0.98,0.34737943376985153
1070,0.4,1.0,0.352757417955672
1071,0.42,0.0,0.6176620642871805
1072,0.42,0.02,0.6219596303324225
1073,0.42,0.04,0.6254008958085265
1074,0.42,0.06,0.6279034474031222
1075,0.42,0.08,0.629404726287723
1076,0.42,0.1,0.6298641927835953
1077,0.42,0.12,0.6292645880794832
1078,0.42,0.14,0.6276122138167225
1079,0.42,0.16,0.6249362049401533
1080,0.42,0.18,0.6212868282594982
1081,0.42,0.2,0.6167328947844787
1082,0.42,0.22,0.6113584243146755
1083,0.42,0.24,0.6052587426335798
1084,0.42,0.26,0.5985362223116373
1085,0.42,0.28,0.5912958957746455
1086,0.42,0.3,0.583641173125163
1087,0.42,0.32,0.5756698873825584
1088,0.42,0.34,0.5674708674048465
1089,0.42,0.36,0.5591212056025786
1090,0.42,0.38,0.5506843460408336
1091,0.42,0.4,0.5422090713761176
1092,0.42,0.42,0.5337294171346696
1093,0.42,0.44,0.5252654918737092
1094,0.42,0.46,0.5168251343119347
1095,0.42,0.48,0.5084062957670741
1096,0.42,0.5,0.5
1097,0.42,0.52,0.4915937042329259
1098,0.42,0.54,0.48317486568806534
1099,0.42,0.56,0.47473450812629076
1100,0.42,0.58,0.4662705828653304
1101,0.42,0.6,0.4577909286238824
1102,0.42,0.62,0.44931565395916634
1103,0.42,0.64,0.4408787943974214
1104,0.42,0.66,0.43252913259515346
1105,0.42,0.68,0.4243301126174416
1106,0.42,0.7000000000000001,0.416358826874837
1107,0.42,0.72,0.40870410422535447
1108,0.42,0.74,0.40146377768836267
1109,0.42,0.76,0.3947412573664202
1110,0.42,0.78,0.3886415756853245
1111,0.42,0.8,0.3832671052155214
1112,0.42,0.8200000000000001,0.3787131717405018
1113,0.42,0.84,0.3750637950598467
1114,0.42,0.86,0.3723877861832775
1115,0.42,0.88,0.37073541192051684
1116,0.42,0.9,0.37013580721640477
1117,0.42,0.92,0.37059527371227696
1118,0.42,0.9400000000000001,0.37209655259687785
1119,0.42,0.96,0.3745991041914734
1120,0.42,0.98,0.37804036966757754
1121,0.42,1.0,0.3823379357128194
1122,0.44,0.0,0.5881364156760349
1123,0.44,0.02,0.5913555676572051
1124,0.44,0.04,0.5939332957150201
1125,0.44,0.06,0.5958078670046556
1126,0.44,0.08,0.596932420960261
1127,0.44,0.1,0.5972765907682168
1128,0.44,0.12,0.596827448474453
1129,0.44,0.14,0.5955897144115897
1130,0.44,0.16,0.5935852125177388
1131,0.44,0.18,0.5908515958500964
1132,0.44,0.2,0.5874404082583531
1133,0.44,0.22,0.5834145859490572
1134,0.44,0.24,0.5788455340342071
1135,0.44,0.26,0.5738099361201744
1136,0.44,0.28,0.5683864682152001
1137,0.44,0.3,0.5626525911036028
1138,0.44,0.32,0.5566815879774986
1139,0.44,0.34,0.5505399973359475
1140,0.44,0.36,0.5442855663278118
1141,0.44,0.38,0.537965818617799
1142,0.44,0.4,0.5316172955373709
1143,0.44,0.42,0.5252654918737092
1144,0.44,0.44,0.5189254702229742
1145,0.44,0.46,0.5126031022870926
1146,0.44,0.48,0.5062968534719414
1147,0.44,0.5,0.5
1148,0.44,0.52,0.4937031465280586
1149,0.44,0.54,0.4873968977129075
1150,0.44,0.56,0.48107452977702575
1151,0.44,0.58,0.4747345081262908
1152,0.44,0.6,0.46838270446262903
1153,0.44,0.62,0.462034181382201
1154,0.44,0.64,0.4557144336721882
1155,0.44,0.66,0.4494600026640525
1156,0.44,0.68,0.44331841202250144
1157,0.44,0.7000000000000001,0.4373474088963971
1158,0.44,0.72,0.4316135317847999
1159,0.44,0.74,0.4261900638798256
1160,0.44,0.76,0.42115446596579287
1161,0.44,0.78,0.41658541405094285
1162,0.44,0.8,0.4125595917416469
1163,0.44,0.8200000000000001,0.4091484041499036
1164,0.44,0.84,0.4064147874822613
1165,0.44,0.86,0.40441028558841036
1166,0.44,0.88,0.40317255152554704
1167,0.44,0.9,0.4027234092317831
1168,0.44,0.92,0.40306757903973905
1169,0.44,0.9400000000000001,0.4041921329953444
1170,0.44,0.96,0.40606670428497993
1171,0.44,0.98,0.40864443234279485
1172,0.44,1.0,0.4118635843239651
1173,0.46,0.0,0.5586929808821525
1174,0.46,0.02,0.5608367216303815
1175,0.46,0.04,0.5625533167795742
1176,0.46,0.06,0.5638016563679373
1177,0.46,0.08,0.5645505343806295
1178,0.46,0.1,0.5647797285429247
1179,0.46,0.12,0.5644806296987177
1180,0.46,0.14,0.5636563812750485
1181,0.46,0.16,0.5623215165607122
1182,0.46,0.18,0.5605011099832219
1183,0.46,0.2,0.5582294863124392
1184,0.46,0.22,0.5555485568688936
1185,0.46,0.24,0.5525058726999165
1186,0.46,0.26,0.5491524999784195
1187,0.46,0.28,0.545540831684219
1188,0.46,0.3,0.5417224515389609
1189,0.46,0.32,0.5377461612662103
1190,0.46,0.34,0.5336562710733127
1191,0.46,0.36,0.5294912367140919
1192,0.46,0.38,0.5252827057830496
1193,0.46,0.4,0.521055012372427
1194,0.46,0.42,0.5168251343119347
1195,0.46,0.44,0.5126031022870925
1196,0.46,0.46,0.50839282646019
1197,0.46,0.48,0.5041932848937816
1198,0.46,0.5,0.5
1199,0.46,0.52,0.4958067151062184
1200,0.46,0.54,0.49160717353981
1201,0.46,0.56,0.4873968977129075
1202,0.46,0.58,0.48317486568806534
1203,0.46,0.6,0.4789449876275731
1204,0.46,0.62,0.4747172942169504
1205,0.46,0.64,0.470508763285908
1206,0.46,0.66,0.4663437289266873
1207,0.46,0.68,0.4622538387337896
1208,0.46,0.7000000000000001,0.4582775484610392
1209,0.46,0.72,0.454459168315781
1210,0.46,0.74,0.4508475000215804
1211,0.46,0.76,0.4474941273000835
1212,0.46,0.78,0.4444514431311064
1213,0.46,0.8,0.4417705136875608
1214,0.46,0.8200000000000001,0.4394988900167781
1215,0.46,0.84,0.43767848343928795
1216,0.46,0.86,0.4363436187249514
1217,0.46,0.88,0.4355193703012823
1218,0.46,0.9,0.4352202714570753
1219,0.46,0.92,0.4354494656193705
1220,0.46,0.9400000000000001,0.4361983436320628
1221,0.46,0.96,0.43744668322042574
1222,0.46,0.98,0.4391632783696185
1223,0.46,1.0,0.44130701911784753
1224,0.48,0.0,0.5293246132600925
1225,0.48,0.02,0.5303956845777673
1226,0.48,0.04,0.5312533423098784
1227,0.48,0.06,0.5318770467988276
1228,0.48,0.08,0.5322512066689028
1229,0.48,0.1,0.5323657183203773
1230,0.48,0.12,0.5322162803841696
1231,0.48,0.14,0.5318044634021207
1232,0.48,0.16,0.5311375286015002
1233,0.48,0.18,0.5302280038498401
1234,0.48,0.2,0.5290930387378802
1235,0.48,0.22,0.5277535733038886
1236,0.48,0.24,0.5262333653473868
1237,0.48,0.26,0.5245579289204607
1238,0.48,0.28,0.5227534409840953
1239,0.48,0.3,0.520845674171833
1240,0.48,0.32,0.518859011155136
1241,0.48,0.34,0.5168155905215209
1242,0.48,0.36,0.5147346258139287
1243,0.48,0.38,0.5126319290333077
1244,0.48,0.4,0.5105196581555058
1245,0.48,0.42,0.5084062957670741
1246,0.48,0.44,0.5062968534719414
1247,0.48,0.46,0.5041932848937816
1248,0.48,0.48,0.502095079444788
1249,0.48,0.5,0.5
1250,0.48,0.52,0.49790492055521196
1251,0.48,0.54,0.4958067151062184
1252,0.48,0.56,0.4937031465280586
1253,0.48,0.58,0.491593704232926
1254,0.48,0.6,0.4894803418444942
1255,0.48,0.62,0.4873680709666924
1256,0.48,0.64,0.4852653741860713
1257,0.48,0.66,0.48318440947847907
1258,0.48,0.68,0.48114098884486395
1259,0.48,0.7000000000000001,0.4791543258281669
1260,0.48,0.72,0.4772465590159048
1261,0.48,0.74,0.47544207107953934
1262,0.48,0.76,0.4737666346526131
1263,0.48,0.78,0.47224642669611133
1264,0.48,0.8,0.4709069612621198
1265,0.48,0.8200000000000001,0.46977199615015985
1266,0.48,0.84,0.4688624713984998
1267,0.48,0.86,0.46819553659787927
1268,0.48,0.88,0.46778371961583043
1269,0.48,0.9,0.4676342816796227
1270,0.48,0.92,0.46774879333109715
1271,0.48,0.9400000000000001,0.46812295320117225
1272,0.48,0.96,0.46874665769012147
1273,0.48,0.98,0.46960431542223263
1274,0.48,1.0,0.4706753867399076
1275,0.5,0.0,0.5
1276,0.5,0.02,0.5
1277,0.5,0.04,0.5
1278,0.5,0.06,0.5
1279,0.5,0.08,0.5
1280,0.5,0.1,0.5
1281,0.5,0.12,0.5
1282,0.5,0.14,0.5
1283,0.5,0.16,0.5
1284,0.5,0.18,0.5
1285,0.5,0.2,0.5
1286,0.5,0.22,0.5
1287,0.5,0.24,0.5
1288,0.5,0.26,0.5
1289,0.5,0.28,0.5
1290,0.5,0.3,0.5
1291,0.5,0.32,0.5
1292,0.5,0.34,0.5
1293,0.5,0.36,0.5
1294,0.5,0.38,0.5
1295,0.5,0.4,0.5
1296,0.5,0.42,0.5
1297,0.5,0.44,0.5
1298,0.5,0.46,0.5
1299,0.5,0.48,0.5
1300,0.5,0.5,0.5
1301,0.5,0.52,0.5
1302,0.5,0.54,0.5
1303,0.5,0.56,0.5
1304,0.5,0.58,0.5
1305,0.5,0.6,0.5
1306,0.5,0.62,0.5
1307,0.5,0.64,0.5
1308,0.5,0.66,0.5
1309,0.5,0.68,0.5
1310,0.5,0.7000000000000001,0.5
1311,0.5,0.72,0.5
1312,0.5,0.74,0.5
1313,0.5,0.76,0.5
1314,0.5,0.78,0.5
1315,0.5,0.8,0.5
1316,0.5,0.8200000000000001,0.5
1317,0.5,0.84,0.5
1318,0.5,0.86,0.5
1319,0.5,0.88,0.5
1320,0.5,0.9,0.5
1321,0.5,0.92,0.5
1322,0.5,0.9400000000000001,0.5
1323,0.5,0.96,0.5
1324,0.5,0.98,0.5
1325,0.5,1.0,0.5
1326,0.52,0.0,0.4706753867399076
1327,0.52,0.02,0.46960431542223263
1328,0.52,0.04,0.4687466576901215
1329,0.52,0.06,0.46812295320117225
1330,0.52,0.08,0.46774879333109715
1331,0.52,0.1,0.4676342816796227
1332,0.52,0.12,0.46778371961583043
1333,0.52,0.14,0.46819553659787927
1334,0.52,0.16,0.4688624713984998
1335,0.52,0.18,0.46977199615015985
1336,0.52,0.2,0.4709069612621198
1337,0.52,0.22,0.47224642669611133
1338,0.52,0.24,0.4737666346526131
1339,0.52,0.26,0.47544207107953934
1340,0.52,0.28,0.4772465590159048
1341,0.52,0.3,0.47915432582816697
1342,0.52,0.32,0.48114098884486395
1343,0.52,0.34,0.48318440947847907
1344,0.52,0.36,0.4852653741860713
1345,0.52,0.38,0.4873680709666924
1346,0.52,0.4,0.4894803418444942
1347,0.52,0.42,0.4915937042329259
1348,0.52,0.44,0.4937031465280586
1349,0.52,0.46,0.4958067151062184
1350,0.52,0.48,0.49790492055521196
1351,0.52,0.5,0.5
1352,0.52,0.52,0.502095079444788
1353,0.52,0.54,0.5041932848937816
1354,0.52,0.56,0.5062968534719414
1355,0.52,0.58,0.5084062957670741
1356,0.52,0.6,0.5105196581555058
1357,0.52,0.62,0.5126319290333077
1358,0.52,0.64,0.5147346258139287
1359,0.52,0.66,0.5168155905215209
1360,0.52,0.68,0.518859011155136
1361,0.52,0.7000000000000001,0.520845674171833
1362,0.52,0.72,0.5227534409840953
1363,0.52,0.74,0.5245579289204607
1364,0.52,0.76,0.5262333653473868
1365,0.52,0.78,0.5277535733038886
1366,0.52,0.8,0.5290930387378802
1367,0.52,0.8200000000000001,0.5302280038498401
1368,0.52,0.84,0.5311375286015002
1369,0.52,0.86,0.5318044634021207
1370,0.52,0.88,0.5322162803841696
1371,0.52,0.9,0.5323657183203773
1372,0.52,0.92,0.5322512066689028
1373,0.52,0.9400000000000001,0.5318770467988276
1374,0.52,0.96,0.5312533423098784
1375,0.52,0.98,0.5303956845777673
1376,0.52,1.0,0.5293246132600925
1377,0.54,0.0,0.44130701911784753
1378,0.54,0.02,0.43916327836961844
1379,0.54,0.04,0.4374466832204257
1380,0.54,0.06,0.4361983436320627
1381,0.54,0.08,0.4354494656193704
1382,0.54,0.1,0.4352202714570753
1383,0.54,0.12,0.43551937030128224
1384,0.54,0.14,0.4363436187249514
1385,0.54,0.16,0.4376784834392879
1386,0.54,0.18,0.43949889001677805
1387,0.54,0.2,0.4417705136875608
1388,0.54,0.22,0.4444514431311063
1389,0.54,0.24,0.4474941273000834
1390,0.54,0.26,0.45084750002158036
1391,0.54,0.28,0.4544591683157809
1392,0.54,0.3,0.45827754846103913
1393,0.54,0.32,0.4622538387337896
1394,0.54,0.34,0.46634372892668724
1395,0.54,0.36,0.470508763285908
1396,0.54,0.38,0.4747172942169504
1397,0.54,0.4,0.47894498762757304
1398,0.54,0.42,0.48317486568806534
1399,0.54,0.44,0.4873968977129075
1400,0.54,0.46,0.49160717353981
1401,0.54,0.48,0.4958067151062184
1402,0.54,0.5,0.5
1403,0.54,0.52,0.5041932848937816
1404,0.54,0.54,0.50839282646019
1405,0.54,0.56,0.5126031022870926
1406,0.54,0.58,0.5168251343119347
1407,0.54,0.6,0.521055012372427
1408,0.54,0.62,0.5252827057830496
1409,0.54,0.64,0.5294912367140919
1410,0.54,0.66,0.5336562710733127
1411,0.54,0.68,0.5377461612662103
1412,0.54,0.7000000000000001,0.5417224515389609
1413,0.54,0.72,0.545540831684219
1414,0.54,0.74,0.5491524999784196
1415,0.54,0.76,0.5525058726999166
1416,0.54,0.78,0.5555485568688937
1417,0.54,0.8,0.5582294863124392
1418,0.54,0.8200000000000001,0.5605011099832219
1419,0.54,0.84,0.5623215165607122
1420,0.54,0.86,0.5636563812750486
1421,0.54,0.88,0.5644806296987177
1422,0.54,0.9,0.5647797285429247
1423,0.54,0.92,0.5645505343806296
1424,0.54,0.9400000000000001,0.5638016563679373
1425,0.54,0.96,0.5625533167795743
1426,0.54,0.98,0.5608367216303816
1427,0.54,1.0,0.5586929808821525
1428,0.56,0.0,0.4118635843239651
1429,0.56,0.02,0.40864443234279485
1430,0.56,0.04,0.4060667042849799
1431,0.56,0.06,0.4041921329953443
1432,0.56,0.08,0.403067579039739
1433,0.56,0.1,0.4027234092317831
1434,0.56,0.12,0.40317255152554704
1435,0.56,0.14,0.40441028558841025
1436,0.56,0.16,0.40641478748226123
1437,0.56,0.18,0.4091484041499036
1438,0.56,0.2,0.41255959174164686
1439,0.56,0.22,0.4165854140509428
1440,0.56,0.24,0.42115446596579287
1441,0.56,0.26,0.4261900638798256
1442,0.56,0.28,0.43161353178479983
1443,0.56,0.3,0.43734740889639706
1444,0.56,0.32,0.44331841202250144
1445,0.56,0.34,0.4494600026640525
1446,0.56,0.36,0.45571443367218817
1447,0.56,0.38,0.462034181382201
1448,0.56,0.4,0.46838270446262903
