X,Y,f_L
0.18,0.06,0.07317480363282726
0.18,0.08,0.07308091406185312
0.18,0.1,0.07244364024676456
0.18,0.12,0.07133470217319535
0.18,0.14,0.06984570664047506
0.18,0.16,0.0680852717503462
0.18,0.18,0.066175623434691
0.18,0.2,0.06424889478481746
0.18,0.22,0.06244336338553543
0.18,0.24,0.06089984485679678
0.18,0.26,0.059758423903502195
0.18,0.28,0.059155650741181696
0.18,0.3,0.0592222657364171
0.18,0.32,0.06008144459170246
0.18,0.34,0.06184748724361332
0.18,0.36,0.0646248128469245
0.18,0.38,0.0685070774309367
0.18,0.4,0.07357620574371064
0.18,0.42,0.0799011286598108
0.18,0.44,0.08753604453869322
0.18,0.46,0.09651807690183259
0.18,0.48,0.10686427889648913
0.18,0.5,0.11856803164990959
0.18,0.52,0.1315949906647643
0.18,0.54,0.1458788416772668
0.18,0.56,0.16131722342059035
0.18,0.58,0.1777682477906477
0.18,0.6,0.19504808726659495
0.18,0.62,0.21293009664221907
0.18,0.64,0.2311458862126727
0.18,0.66,0.24938866601085075
0.18,0.68,0.2673190399565882
0.18,0.7000000000000001,0.2845732543119207
0.18,0.72,0.3007737104619599
0.18,0.74,0.3155413548201328
0.18,0.76,0.3285093772154768
0.18,0.78,0.33933750169970833
0.18,0.8,0.34772605613908736
0.18,0.8200000000000001,0.3534289707939642
0.18,0.84,0.3562648872148882
0.18,0.86,0.3561256565877648
0.18,0.88,0.3529816639770659
0.18,0.9,0.3468836187171445
0.18,0.92,0.33796068395899426
0.18,0.9400000000000001,0.32641505993254644
0.18,0.96,0.31251336517345235
0.18,0.98,0.2965753587656912
0.18,1.0,0.2789606990615781
0.2,0.0,0.06457009209530966
0.2,0.02,0.0662209470815608
0.2,0.04,0.06730490444916605
0.2,0.06,0.06782764785208291
0.2,0.08,0.06781716229468723
0.2,0.1,0.06732353189110216
0.2,0.12,0.06641782302501507
0.2,0.14,0.0651901532744241
0.2,0.16,0.06374710084394246
0.2,0.18,0.062208649192324765
0.2,0.2,0.060704883153005706
0.2,0.22,0.059372653857704745
0.2,0.24,0.05835240979375241
0.2,0.26,0.05778535189825613
0.2,0.28,0.057811015107325066
0.2,0.3,0.058565312241499086
0.2,0.32,0.06017900478394178
0.2,0.34,0.06277649606553534
0.2,0.36,0.06647478295289143
0.2,0.38,0.07138235936657471
0.2,0.4,0.07759784492294396
0.2,0.42,0.08520811921447152
0.2,0.44,0.09428577908978669
0.2,0.46,0.10488580249271467
0.2,0.48,0.1170413947209538
0.2,0.5,0.13075910504530078
0.2,0.52,0.14601342428259115
0.2,0.54,0.16274119558332226
0.2,0.56,0.1808362783530542
0.2,0.58,0.20014498557209187
0.2,0.6,0.220462855640015
0.2,0.62,0.24153331170123393
0.2,0.64,0.2630486986668533
0.2,0.66,0.2846540704055277
0.2,0.68,0.305953932127411
0.2,0.7000000000000001,0.3265219368577402
0.2,0.72,0.34591330616740623
0.2,0.74,0.3636795137774446
0.2,0.76,0.37938455786643666
0.2,0.78,0.3926219750206609
0.2,0.8,0.4030316341277124
0.2,0.8200000000000001,0.410315305559738
0.2,0.84,0.4142500365940104
0.2,0.86,0.4146984775490714
0.2,0.88,0.411615486357138
0.2,0.9,0.4050505772204256
0.2,0.92,0.3951460513300168
0.2,0.9400000000000001,0.38213093096896966
0.2,0.96,0.366311088630938
0.2,0.98,0.3480561978313809
0.2,1.0,0.32778431384041995
0.22,0.0,0.058853171370156505
0.22,0.02,0.06040764904867414
0.22,0.04,0.06145484702229101
0.22,0.06,0.062003106538333026
0.22,0.08,0.062081696080801295
0.22,0.1,0.06174067352200879
0.22,0.12,0.06104992517102814
0.22,0.14,0.06009747932360542
0.22,0.16,0.05898724133275582
0.22,0.18,0.057836332500115516
0.22,0.2,0.05677223248632599
0.22,0.22,0.055929922273270066
0.22,0.24,0.05544920161459003
0.22,0.26,0.055472312927178864
0.22,0.28,0.056141946106549066
0.22,0.3,0.057599630857364324
0.22,0.32,0.05998445121998916
0.22,0.34,0.06343194834774905
0.22,0.36,0.0680730199124005
0.22,0.38,0.07403258519314858
0.22,0.4,0.08142777040648537
0.22,0.42,0.09036538399136966
0.22,0.44,0.1009384988971021
0.22,0.46,0.11322203806113759
0.22,0.48,0.12726736655126344
0.22,0.5,0.14309602218855347
0.22,0.52,0.16069285553535226
0.22,0.54,0.1799989869472209
0.22,0.56,0.20090510830731995
0.22,0.58,0.2232457451260697
0.22,0.6,0.24679513721792254
0.22,0.62,0.2712653824511557
0.22,0.64,0.29630741194604354
0.22,0.66,0.32151522620919437
0.22,0.68,0.3464336261794571
0.22,0.7000000000000001,0.3705694336801001
0.22,0.72,0.39340593072453306
0.22,0.74,0.41441997912972345
0.22,0.76,0.433101035638146
0.22,0.78,0.4489710774292639
0.22,0.8,0.4616043195569416
0.22,0.8200000000000001,0.47064555493895943
0.22,0.84,0.47582598703920337
0.22,0.86,0.476975554760001
0.22,0.88,0.474030959060111
0.22,0.9,0.4670388743745046
0.22,0.92,0.4561541419105282
0.22,0.9400000000000001,0.4416330695625309
0.22,0.96,0.42382227690458285
0.22,0.98,0.40314379783818244
0.22,1.0,0.3800773668174444
0.24,0.0,0.0528497521658183
0.24,0.02,0.054304450746684815
0.24,0.04,0.055313702448973996
0.24,0.06,0.05588830073019639
0.24,0.08,0.05605849401198467
0.24,0.1,0.05587392631987871
0.24,0.12,0.05540285293733813
0.24,0.14,0.05473072525473591
0.24,0.16,0.05395828307047544
0.24,0.18,0.053199322897719746
0.24,0.2,0.05257832376755831
0.24,0.22,0.052228105509001484
0.24,0.24,0.05228766819098019
0.24,0.26,0.05290031687278481
0.24,0.28,0.05421211643215467
0.24,0.3,0.05637065213823442
0.24,0.32,0.059523999340868966
0.24,0.34,0.06381973768515319
0.24,0.36,0.06940378961063018
0.24,0.38,0.07641882734019974
0.24,0.4,0.08500198395524568
0.24,0.42,0.09528162763227778
0.24,0.44,0.107373016353775
0.24,0.46,0.1213727429372857
0.24,0.48,0.13735200297694442
0.24,0.5,0.15534886339078863
0.24,0.52,0.17535986524883765
0.24,0.54,0.19733144699547134
0.24,0.56,0.2211518067848241
0.24,0.58,0.24664391876362932
0.24,0.6,0.27356046252867433
0.24,0.62,0.30158140574038383
0.24,0.64,0.33031489016710563
0.24,0.66,0.3593019109399745
0.24,0.68,0.38802505448737046
0.24,0.7000000000000001,0.415921286780173
0.24,0.72,0.4423984809088306
0.24,0.74,0.4668550671483068
0.24,0.76,0.4887019074170756
0.24,0.78,0.5073852667574862
0.24,0.8,0.5224096010095921
0.24,0.8200000000000001,0.5333588198273412
0.24,0.84,0.5399147268209413
0.24,0.86,0.5418714835016648
0.24,0.88,0.5391451806529094
0.24,0.9,0.531777910685738
0.24,0.92,0.5199360914620083
0.24,0.9400000000000001,0.503903165762908
0.24,0.96,0.48406715973319314
0.24,0.98,0.46090389901893336
0.24,1.0,0.43495692865375624
0.26,0.0,0.046738429434572806
0.26,0.02,0.048092436298701094
0.26,0.04,0.049063173974870096
0.26,0.06,0.049663627797999106
0.26,0.08,0.04992471577634153
0.26,0.1,0.049895319744237734
0.26,0.12,0.049641693415267044
0.26,0.14,0.04924633756837404
0.26,0.16,0.048806471117368605
0.26,0.18,0.04843225194374396
0.26,0.2,0.04824490971682365
0.26,0.22,0.04837494249522251
0.26,0.24,0.04896049939611704
0.26,0.26,0.05014602457181334
0.26,0.28,0.05208117655010103
0.26,0.3,0.05491996683029512
0.26,0.32,0.05881998912823015
0.26,0.34,0.06394154356847236
0.26,0.36,0.07044640671210918
0.26,0.38,0.07849596672949857
0.26,0.4,0.08824844050119131
0.26,0.42,0.09985492140222949
0.26,0.44,0.11345407581527327
0.26,0.46,0.12916541246855465
0.26,0.48,0.1470811870220996
0.26,0.5,0.16725716629413165
0.26,0.52,0.18970264953672905
0.26,0.54,0.2143703123751808
0.26,0.56,0.24114658448695958
0.26,0.58,0.26984337646108353
0.26,0.6,0.30019201774931487
0.26,0.62,0.3318402430541884
0.26,0.64,0.3643529613763277
0.26,0.66,0.3972173599337954
0.26,0.68,0.42985264202575485
0.26,0.7000000000000001,0.46162438952198137
0.26,0.72,0.49186320009489626
0.26,0.74,0.5198869049718277
0.26,0.76,0.5450253559357816
0.26,0.78,0.5666465110975633
0.26,0.8,0.5841823743273876
0.26,0.8200000000000001,0.5971532730141833
0.26,0.84,0.6051890035798798
0.26,0.86,0.608045533781607
0.26,0.88,0.6056162142227054
0.26,0.9,0.5979367976635731
0.26,0.92,0.5851839648538099
0.26,0.9400000000000001,0.5676674760306435
0.26,0.96,0.5458164729025576
0.26,0.98,0.5201608139861473
0.26,1.0,0.4913086090758172
0.28,0.0,0.0406840741992894
0.28,0.02,0.041938629650164885
0.28,0.04,0.04287071061510428
0.28,0.06,0.04349519046908751
0.28,0.08,0.04384334767444741
0.28,0.1,0.0439629968599065
0.28,0.12,0.04391809963051245
0.28,0.14,0.04378794099982827
0.28,0.16,0.04366599022699894
0.28,0.18,0.0436585847608965
0.28,0.2,0.04388357973288271
0.28,0.22,0.04446909111578658
0.28,0.24,0.04555242801264258
0.28,0.26,0.04727926008878528
0.28,0.28,0.049803003312417014
0.28,0.3,0.05328433610748271
0.28,0.32,0.05789068549850734
0.28,0.34,0.06379545677003022
0.28,0.36,0.07117672913541717
0.28,0.38,0.08021511239884137
0.28,0.4,0.09109046317391803
0.28,0.42,0.10397719962814515
0.28,0.44,0.11903803391795131
0.28,0.46,0.13641606082011215
0.28,0.48,0.15622529467970764
0.28,0.5,0.17853992531307447
0.28,0.52,0.20338275325168592
0.28,0.54,0.23071344844335095
0.28,0.56,0.2604174347162172
0.28,0.58,0.2922963149515351
0.28,0.6,0.32606080066868054
0.28,0.62,0.3613270802355811
0.28,0.64,0.39761744394463794
0.28,0.66,0.434365781355525
0.28,0.68,0.47092828507213425
0.28,0.7000000000000001,0.506599352874724
0.28,0.72,0.540632302172079
0.28,0.74,0.5722641282645504
0.28,0.76,0.6007431851027769
0.28,0.78,0.6253583777999129
0.28,0.8,0.6454682597051363
0.28,0.8200000000000001,0.660528345491917
0.28,0.84,0.6701149974379115
0.28,0.86,0.6739444151221231
0.28,0.88,0.671885547345398
0.28,0.9,0.6639661263962121
0.28,0.92,0.6503714673111547
0.28,0.9400000000000001,0.6314361414988358
0.28,0.96,0.6076290862870621
0.28,0.98,0.5795331130938112
0.28,1.0,0.5478200962289412
0.3,0.0,0.034831987070679256
0.3,0.02,0.03599015011470678
0.3,0.04,0.036883734485089636
0.3,0.06,0.03752916595692742
0.3,0.08,0.03795778200723597
0.3,0.1,0.038216069250685804
0.3,0.12,0.038365481699095226
0.3,0.14,0.038481921115825914
0.3,0.16,0.03865498807761853
0.3,0.18,0.038987127157853664
0.3,0.2,0.039592788889393375
0.3,0.22,0.04059771307751826
0.3,0.24,0.04213840238586094
0.3,0.26,0.0443618034404826
0.3,0.28,0.047425148375433754
0.3,0.3,0.051495837983123835
0.3,0.32,0.05675117526863609
0.3,0.34,0.06337769333631153
0.3,0.36,0.07156977297194995
0.3,0.38,0.08152722182246111
0.3,0.4,0.09345149661295893
0.3,0.42,0.10754029838281952
0.3,0.44,0.12398036136704804
0.3,0.46,0.14293838817660082
0.3,0.48,0.1645502521132622
0.3,0.5,0.18890878174307887
0.3,0.52,0.21605064856548817
0.3,0.54,0.2459430772106071
0.3,0.56,0.27847126805241373
0.3,0.58,0.31342754286654956
0.3,0.6,0.35050327538494996
0.3,0.62,0.3892846347552469
0.3,0.64,0.4292530420452477
0.3,0.66,0.4697910175565525
0.3,0.68,0.5101937889143118
0.3,0.7000000000000001,0.5496866554335424
0.3,0.72,0.587447690493622
0.3,0.74,0.6226349443972694
0.3,0.76,0.6544169225986576
0.3,0.78,0.6820047950000656
0.3,0.8,0.7046845736301228
0.3,0.8200000000000001,0.7218474028077669
0.3,0.84,0.7330161513136079
0.3,0.86,0.7378666808742906
