,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,S,0.038858053453388657
1,0,1,0,S,0.027221152628406357
2,0,2,0,S,0.013294723635861367
3,0,3,0,S,0.03855797378410112
4,0,4,0,S,0.016957904790722723
5,0,5,0,S,0.013739039555033052
6,0,6,0,S,0.013671603674828281
7,0,7,0,S,0.013553437800375647
8,0,8,0,S,0.013396130291616778
9,0,9,0,S,0.013207736114623362
10,0,10,1,S,0.013011054713890313
11,0,11,1,S,0.017480245161421715
12,0,12,1,S,0.019696902079169073
13,0,13,1,S,0.010270902745053512
14,0,14,1,S,0.009966091703359402
15,0,15,1,S,0.009722380054511905
16,0,16,1,S,0.009500318023426331
17,0,17,1,S,0.009398884110024427
18,0,18,1,S,0.009304536760453092
19,0,19,1,S,0.009251101299428972
20,0,20,1,S,0.00921978817129887
21,0,21,1,S,0.009215202154491384
22,0,22,1,S,0.00917118423842077
23,0,23,1,S,0.009194253997038243
24,0,24,1,S,0.009155484474984488
25,0,25,1,S,0.009121182972264646
26,0,26,1,S,0.009019354443666881
27,0,27,1,S,0.008679021279440972
28,0,28,1,S,0.008140013437453877
29,0,29,1,S,0.007641383327249007
30,0,30,2,S,0.007273759126204889
31,0,31,2,S,0.012409977154121739
32,0,32,2,S,0.009471078378264027
33,0,33,2,S,0.006853773675890746
34,0,34,2,S,0.006422069310520745
35,0,35,2,S,0.00633698413359222
36,0,36,2,S,0.006263917391759814
37,0,37,2,S,0.006203588250250882
38,0,38,2,S,0.006182497954429241
39,0,39,2,S,0.006155650839212563
40,0,40,2,S,0.006099965321524769
41,0,41,2,S,0.006101900319546537
42,0,42,2,S,0.00608926018761624
43,0,43,2,S,0.006081077867123171
44,0,44,2,S,0.006075454031866344
45,0,45,2,S,0.0060606903863071205
46,0,46,2,S,0.0060599979227800764
47,0,47,2,S,0.006073218526863461
48,0,48,2,S,0.006058629540465384
49,0,49,2,S,0.006061518152794069
50,0,50,2,S,0.006047972622520596
51,0,51,2,S,0.006040579184537993
52,0,52,2,S,0.0060572469898748475
53,0,53,2,S,0.006047690142068981
54,0,54,2,S,0.006047781957963339
55,0,55,2,S,0.006047781957963343
56,0,56,2,S,0.006047781957963341
57,0,57,2,S,0.0060477819579633375
58,0,58,2,S,0.006047781957963341
59,0,59,2,S,0.006047781957963343
60,0,60,2,S,0.006047781957963341
61,0,61,2,S,0.0060477819579633375
62,0,62,2,S,0.006047781957963341
63,0,63,2,S,0.006047781957963343
64,0,64,2,S,0.006047781957963341
65,0,65,2,S,0.0060477819579633375
66,0,66,2,S,0.006047781957963341
67,0,67,2,S,0.006047781957963343
68,0,68,2,S,0.006047781957963341
69,0,69,2,S,0.0060477819579633375
70,0,70,3,S,0.006047781957963341
71,0,71,3,S,0.031141553128094746
72,0,72,3,S,0.008404393521847062
73,0,73,3,S,0.006077519208968011
74,0,74,3,S,0.00606808176912558
75,0,75,3,S,0.0061055797330127805
76,0,76,3,S,0.0061323814001547645
77,0,77,3,S,0.006145063901429456
78,0,78,3,S,0.006145287763254344
79,0,79,3,S,0.006160569636803048
80,0,80,3,S,0.006176285898832182
81,0,81,3,S,0.006188135489513578
82,0,82,3,S,0.006189954122419937
83,0,83,3,S,0.006203077866862822
84,0,84,3,S,0.006207396278637152
85,0,85,3,S,0.006208151617093919
86,0,86,3,S,0.006214235451546671
87,0,87,3,S,0.0062164723435733805
88,0,88,3,S,0.006216472343573379
89,0,89,3,S,0.006216472343573379
90,0,90,3,S,0.006216472343573379
91,0,91,3,S,0.006216472343573379
92,0,92,3,S,0.006216472343573379
93,0,93,3,S,0.006216472343573379
94,0,94,3,S,0.006216472343573379
95,0,95,3,S,0.006216472343573379
96,0,96,3,S,0.006216472343573379
97,0,97,3,S,0.006216472343573379
98,0,98,3,S,0.006216472343573379
99,0,99,3,S,0.006216472343573379
100,0,100,3,S,0.006216472343573379
101,0,101,3,S,0.006216472343573379
102,0,102,3,S,0.006216472343573379
103,0,103,3,S,0.006216472343573379
104,0,104,3,S,0.006216472343573379
105,0,105,3,S,0.006216472343573379
106,0,106,3,S,0.006216472343573379
107,0,107,3,S,0.006216472343573379
108,0,108,3,S,0.006216472343573379
109,0,109,3,S,0.006216472343573379
110,0,110,3,S,0.006216472343573379
111,0,111,3,S,0.006216472343573379
112,0,112,3,S,0.006216472343573379
113,0,113,3,S,0.006216472343573379
114,0,114,3,S,0.006216472343573379
115,0,115,3,S,0.006216472343573379
116,0,116,3,S,0.006216472343573379
117,0,117,3,S,0.006216472343573379
118,0,118,3,S,0.006216472343573379
119,0,119,3,S,0.006216472343573379
120,0,120,3,S,0.006216472343573379
121,0,121,3,S,0.006216472343573379
122,0,122,3,S,0.006216472343573379
123,0,123,3,S,0.006216472343573379
124,0,124,3,S,0.006216472343573379
125,0,125,3,S,0.006216472343573379
126,0,126,3,S,0.006216472343573379
127,0,127,3,S,0.006216472343573379
128,0,128,3,S,0.006216472343573379
129,0,129,3,S,0.006216472343573379
130,0,130,3,S,0.006216472343573379
131,0,131,3,S,0.006216472343573379
132,0,132,3,S,0.006216472343573379
133,0,133,3,S,0.006216472343573379
134,0,134,3,S,0.006216472343573379
135,0,135,3,S,0.006216472343573379
136,0,136,3,S,0.006216472343573379
137,0,137,3,S,0.006216472343573379
138,0,138,3,S,0.006216472343573379
139,0,139,3,S,0.006216472343573379
140,0,140,3,S,0.006216472343573379
141,0,141,3,S,0.006216472343573379
142,0,142,3,S,0.006216472343573379
143,0,143,3,S,0.006216472343573379
144,0,144,3,S,0.006216472343573379
