,SimNum,Iteration,Period,Fidelity,Agent,X,Y,XMax,YMax,VarMax,Var0,XCentroid,YCentroid,ProbExplore,Explore,Distance
0,0,0,0,S,0,0.01340214759195546,0.9381042663339488,0.24,0.9381042663339488,0.0395363194701769,0.05784844766491502,0.1596720955540526,0.7980570431470747,0.6834465066234718,0.0,0.0
1,0,0,0,S,1,0.8047110451472305,0.79083223395915,0.76,0.79083223395915,0.039536319470176905,0.05784844766491502,0.8318450979331665,0.7227084574951025,0.6834465066234718,0.0,0.0
2,0,0,0,S,2,0.7595184246446672,0.8938276080884588,0.72,0.8938276080884588,0.037012990098782256,0.05784844766491502,0.5826226672240018,0.8805913926878837,0.6834465066234718,0.0,0.0
3,0,0,0,S,3,0.21206130291258274,0.22147674568329978,0.24,0.22147674568329978,0.03953631947017691,0.05784844766491502,0.2183174636512761,0.20423134736287402,0.6834465066234718,0.0,0.0
4,0,0,0,S,4,0.7903244920961029,0.01781711890724713,0.76,0.01781711890724713,0.039536319470176905,0.05784844766491502,0.759923670007359,0.1217895439539286,0.6834465066234718,0.0,0.0
5,0,0,0,S,5,0.0016621663482150328,0.13725837379199368,0.08,0.13725837379199368,0.030403425670114562,0.05784844766491502,0.05429079244344476,0.1527361438820292,0.6834465066234718,0.0,0.0
6,0,0,0,S,6,0.6938146851580873,0.5177290529256051,0.76,0.5177290529256051,0.039147104506882094,0.05784844766491502,0.686370268959426,0.4878917959177149,0.6834465066234718,0.0,0.0
7,0,0,0,S,7,0.3343068500826758,0.3351434493587586,0.28,0.3351434493587586,0.03874972776535029,0.05784844766491502,0.3493095733617205,0.40656591812076265,0.6834465066234718,0.0,0.0
8,0,1,0,S,0,0.1596720955540526,0.7980570431470747,0.26,0.7980570431470747,0.038815578389510955,0.05784844766491502,0.16455645102452032,0.7542106761022241,0.6834465066234716,False,0.2025046231550992
9,0,1,0,S,1,0.76,0.76,1.0,0.76,0.021696787499451115,0.05784844766491502,0.9061899439893177,0.5586439129399596,0.6834465066234717,True,0.05431117941151199
10,0,1,0,S,2,0.72,0.8200000000000001,0.38,0.8200000000000001,0.031028081262603206,0.05784844766491502,0.47125774244763224,0.8175250105114916,0.6398268508980332,True,0.08373900884569455
11,0,1,0,S,3,0.2183174636512761,0.20423134736287402,0.24,0.20423134736287402,0.0234385480504034,0.05784844766491502,0.28129394756168746,0.16782861642656804,0.6834465066234718,False,0.01834511680035077
12,0,1,0,S,4,0.76,0.24,0.76,0.24,0.021818167045031596,0.05784844766491502,0.7471793997398771,0.14143744907679057,0.6834465066234717,True,0.22424274229406616
13,0,1,0,S,5,0.08,0.24,0.18,0.24,0.020684093450433483,0.05784844766491502,0.06124872826770497,0.1916711355163913,0.5255702944048779,True,0.12920006941608206
14,0,1,0,S,6,0.76,0.28,0.48,0.28,0.01703729640556239,0.05784844766491502,0.6935374723483012,0.45596417740208,0.6767183232580455,True,0.24677033554628938
15,0,1,0,S,7,0.28,0.28,0.3,0.28,0.03032301946303492,0.05784844766491502,0.34503393130503596,0.4371132208949529,0.6698490509167444,True,0.07739530976153655
16,0,2,0,S,0,0.26,0.76,0.0,0.76,0.021673805619894584,0.05784844766491502,0.10115833530716041,0.7295095840829234,0.6709873809293682,True,0.10730343397866379
17,0,2,0,S,1,1.0,0.76,1.0,0.76,0.018974369485276407,0.05784844766491502,0.9185607749223278,0.5461965120454971,0.3750625708252181,True,0.24
18,0,2,0,S,2,0.38,0.8,0.28,0.8,0.019427640830373676,0.05784844766491502,0.401738782573317,0.907979652387366,0.5363684336411619,True,0.340587727318528
19,0,2,0,S,3,0.28129394756168746,0.16782861642656804,0.24,0.16782861642656804,0.023420428469734376,0.05784844766491502,0.3404146539854588,0.14017705231754324,0.4051715991787769,False,0.07274061001489737
20,0,2,0,S,4,0.7471793997398771,0.14143744907679057,0.76,0.14143744907679057,0.021737054122845885,0.05784844766491502,0.7452258115134234,0.13872568646201253,0.3771608042347569,False,0.09939287819315887
21,0,2,0,S,5,0.06124872826770497,0.1916711355163913,0.14,0.1916711355163913,0.017022809755166943,0.05784844766491502,0.07482677842429078,0.22782868702033598,0.3575565859648529,False,0.051839071498758334
22,0,2,0,S,6,0.48,0.64,0.76,0.64,0.015680646416580256,0.05784844766491502,0.6609348408830023,0.4260074427375571,0.2945160517400621,True,0.4560701700396552
23,0,2,0,S,7,0.34503393130503596,0.4371132208949529,0.22,0.4371132208949529,0.01573313693090888,0.05784844766491502,0.342657498620774,0.42513986308117496,0.5241803486012258,False,0.17004110209291867
24,0,3,0,S,0,0.0,0.76,0.14,0.76,0.007731575156589558,0.05784844766491502,0.07719921678319569,0.7067306242310895,0.37466529344813704,True,0.26
25,0,3,0,S,1,1.0,0.3,0.78,0.3,0.015161615744599712,0.05784844766491502,0.908039970898283,0.5431066923767081,0.3280013596075168,True,0.46
26,0,3,0,S,2,0.28,1.0,0.76,1.0,0.017007318873243436,0.05784844766491502,0.34670097004375633,0.9734060508950269,0.33583685672790325,True,0.2236067977499789
27,0,3,0,S,3,0.3404146539854588,0.14017705231754324,0.5,0.14017705231754324,0.014159078003393458,0.05784844766491502,0.37913224104994503,0.1339401241407558,0.40485837416755477,False,0.06526765604586443
28,0,3,0,S,4,0.7452258115134234,0.13872568646201253,0.76,0.13872568646201253,0.02098943463747399,0.05784844766491502,0.758634572834796,0.13171917654239076,0.3757586417661017,False,0.003342179444231944
29,0,3,0,S,5,0.14,0.0,0.0,0.0,0.00983517521681821,0.05784844766491502,0.08614578520388173,0.2320543736513967,0.2942656275544494,True,0.2072186936296931
