,SimNum,Iteration,Period,Fidelity,Agent,X,Y,Sample
0,0,1,0,M,0.0,1.0,0.0,0.3008263532439874
1,0,1,0,M,4.0,0.0,0.0,0.32544195137604726
2,0,1,0,M,5.0,0.0,0.98,0.03584202964667807
3,0,2,0,M,2.0,0.56,1.0,-0.08579759794051083
4,0,2,0,M,4.0,0.5,0.0,0.42824405775984303
5,0,2,0,M,6.0,0.0,0.46,0.40702024477035503
6,0,3,0,M,3.0,1.0,0.88,-0.01559406275671646
7,0,3,0,M,4.0,0.36,0.3,0.4277475290336149
8,0,3,0,M,5.0,0.36,0.64,0.0869973691337488
9,0,3,0,M,7.0,1.0,1.0,0.17972314968739256
10,0,4,0,M,0.0,0.8200000000000001,0.36,0.33872172943400886
11,0,4,0,M,1.0,0.78,0.4,0.24459112783878412
12,0,5,0,M,0.0,0.74,0.0,0.2513703148031554
13,0,5,0,M,2.0,0.28,1.0,0.0323509410978374
14,0,5,0,M,4.0,0.24,0.0,0.7173551583056799
15,0,5,0,M,6.0,0.1,0.24,0.7511119548677243
16,0,6,0,M,2.0,0.56,0.7000000000000001,0.020408939395370505
17,0,7,0,M,3.0,1.0,0.58,-0.025291681316028818
18,0,7,0,M,5.0,0.0,0.72,0.18020164668240668
19,0,7,0,M,7.0,1.0,0.62,-0.14747024506287654
20,0,8,0,M,0.0,1.0,0.18,0.35541913648002194
21,0,10,0,M,3.0,0.68,0.3,0.5346556432023973
22,0,11,0,M,5.0,0.22,0.8,0.07414621251908154
23,0,12,0,M,4.0,0.36,0.14,0.7256237810318378
24,0,12,0,M,7.0,0.78,0.8200000000000001,-0.05174614745991865
25,0,13,0,M,2.0,0.2,0.5,0.42409251286728167
26,0,14,0,M,0.0,0.64,0.16,0.5961399905758934
27,0,14,0,M,4.0,0.0,0.14,0.5328246397482305
28,0,15,0,M,1.0,0.46,0.32,0.42187379064358604
29,0,17,0,M,3.0,1.0,0.38,0.12865502819827007
30,0,18,0,M,7.0,0.78,1.0,-0.08052958202509115
31,0,19,0,M,2.0,0.5,0.5,0.0038026338998771447
32,0,20,0,M,6.0,0.0,0.32,0.305784349750958
33,0,22,0,M,6.0,0.22,0.34,0.6841017123545153
34,0,23,0,M,4.0,0.14,0.0,0.7197203900975527
35,0,24,0,M,0.0,0.8,0.12,0.6563902120921149
36,0,24,0,M,6.0,0.0,0.5,0.47592518022473757
37,0,26,0,M,5.0,0.44,0.86,0.019424870275447648
38,0,28,0,M,2.0,0.62,0.7000000000000001,0.0678715688635696
39,0,33,0,M,3.0,1.0,0.76,0.07691133084661123
40,0,35,0,M,7.0,0.78,0.6,0.18118923896106148
41,0,36,0,M,3.0,1.0,0.0,0.4407278208605854
42,0,36,0,M,4.0,0.2,0.16,1.003413956243388
43,0,38,0,M,4.0,0.0,0.0,0.290035437587536
44,0,39,0,M,5.0,0.12,1.0,0.1491763358291467
45,0,40,0,M,0.0,0.6,0.0,0.37669001390288526
46,0,40,0,M,4.0,0.26,0.0,0.8857706119519067
47,0,41,0,M,3.0,0.84,0.0,0.19597117490667057
48,0,42,0,M,1.0,0.5,0.16,0.44267061716271294
49,0,47,0,M,0.0,0.58,0.32,0.39176242633408564
50,0,52,0,M,5.0,0.0,0.84,-0.07941847681311087
51,0,52,0,M,7.0,0.66,1.0,0.0661741246454774
52,0,53,0,M,2.0,0.34,0.5,0.3289054937437036
53,0,55,0,M,1.0,0.4,0.0,0.6247544893098914
54,0,63,0,M,1.0,0.26,0.2,0.9600529997402114
55,0,67,0,M,1.0,0.42,0.0,0.6998286308035935
56,0,69,0,M,1.0,0.48,0.18,0.5901523356904864
57,0,70,0,M,6.0,0.14,0.52,0.4425490334673343
58,0,75,0,M,0.0,0.74,0.2,0.8973648027678017
59,0,76,0,M,1.0,0.5,0.0,0.6020333881739302
60,0,78,0,M,7.0,0.64,0.52,0.034090586351948074
61,0,79,0,M,4.0,0.0,0.22,0.5401602807308303
62,0,82,0,M,7.0,0.88,1.0,-0.10084111652000342
63,0,88,0,M,7.0,0.84,0.72,0.1060865063391491
64,0,89,0,M,6.0,0.0,0.54,0.2934502381126812
65,0,90,0,M,4.0,0.0,0.0,0.2770866380299236
66,0,90,0,M,5.0,0.4,1.0,-0.01899887430431943
67,0,90,0,M,6.0,0.14,0.36,0.6415573900699634
68,0,91,0,M,7.0,1.0,0.38,0.15269706902978014
69,0,92,0,M,5.0,0.16,0.7000000000000001,0.14945917527997504
70,0,92,0,M,7.0,0.62,0.86,0.08098394448796951
71,0,93,0,M,5.0,0.0,1.0,0.22854276323842979
72,0,96,0,M,3.0,1.0,0.2,0.40901792102690676
73,0,99,0,M,4.0,0.12,0.12,0.6768642620407384
74,0,107,0,M,0.0,0.7000000000000001,0.0,0.36501406207442993
75,0,112,0,M,5.0,0.36,0.78,0.088851538934492
76,0,112,0,M,7.0,1.0,1.0,0.09881927391896955
77,0,114,0,M,7.0,0.86,0.52,0.08263046628470436
78,0,116,0,M,4.0,0.0,0.24,0.31996837572964665
79,0,119,0,M,5.0,0.16,0.88,0.2784893028545272
80,0,120,0,M,1.0,0.26,0.0,0.7805519527957575
81,0,121,0,M,5.0,0.0,0.7000000000000001,0.10856382034077797
82,0,121,0,M,7.0,0.86,0.86,0.006516845734977833
83,0,122,0,M,3.0,0.88,0.22,0.744603282151215
84,0,133,0,M,2.0,0.44,0.62,0.08727087433152768
85,0,135,0,M,6.0,0.16,0.6,0.24493821889379905
86,0,136,0,M,7.0,1.0,0.78,0.029304410667170763
