,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,S,0.011232226256416913
1,0,1,0,S,0.011690997284910012
2,0,2,0,S,0.013018032517967192
3,0,3,0,S,0.0188622079334284
4,0,4,0,S,0.00821332265838089
5,0,5,0,S,0.015451278280752427
6,0,6,0,S,0.0104554805414524
7,0,7,0,S,0.00907120517640458
8,0,8,0,S,0.009060685323469278
9,0,9,0,S,0.012140627885777655
10,0,10,0,S,0.008577264100979051
11,0,11,0,S,0.014587073897640758
12,0,12,0,S,0.008497373939805168
13,0,13,0,S,0.007499894111722262
14,0,14,0,S,0.006912500480226791
15,0,15,0,S,0.012722060573567062
16,0,16,0,S,0.012416483318485291
17,0,17,0,S,0.010550360557217258
18,0,18,0,S,0.007810394096794167
19,0,19,0,S,0.00929029753755127
20,0,20,0,S,0.014244207119867134
21,0,21,0,S,0.008030961797971635
22,0,22,0,S,0.00858717975375754
23,0,23,0,S,0.009415089353183326
24,0,24,0,S,0.007722845227670429
25,0,25,0,S,0.009631712535408125
26,0,26,0,S,0.008103672851318938
27,0,27,0,S,0.006241367680089203
28,0,28,0,S,0.010898535282277903
29,0,29,0,S,0.008427857139595702
30,0,30,0,S,0.00910628842552886
31,0,31,0,S,0.0063974615197049415
32,0,32,0,S,0.006761953153753476
33,0,33,0,S,0.010847427568791803
34,0,34,0,S,0.006404255593038009
35,0,35,0,S,0.007480110731890144
36,0,36,0,S,0.009077388941383732
37,0,37,0,S,0.009848557559093644
38,0,38,0,S,0.006965251262803901
39,0,39,0,S,0.007709698730000187
40,0,40,0,S,0.007557375443501149
41,0,41,0,S,0.006172669121048293
42,0,42,0,S,0.011254267549661766
43,0,43,0,S,0.006175182516587668
44,0,44,0,S,0.007356692842742103
45,0,45,0,S,0.006924916592601639
46,0,46,0,S,0.006262262713668127
47,0,47,0,S,0.0070693685376446245
48,0,48,0,S,0.007963443629018862
49,0,49,0,S,0.007550213970232323
50,0,50,0,S,0.007310615561697067
51,0,51,0,S,0.006329344803513879
52,0,52,0,S,0.008197203550897487
53,0,53,0,S,0.008224313268058038
54,0,54,0,S,0.0076771086104919185
55,0,55,0,S,0.022239894338920194
56,0,56,0,S,0.007724266870257955
57,0,57,0,S,0.006924903920131545
58,0,58,0,S,0.006269679342381847
59,0,59,0,S,0.013042770989490448
60,0,60,0,S,0.007749383509427483
61,0,61,0,S,0.0073661904264685305
62,0,62,0,S,0.0063061592535146255
63,0,63,0,S,0.0069403569176700155
64,0,64,0,S,0.0063955658703897045
65,0,65,0,S,0.008805915085329427
66,0,66,0,S,0.00959792142805642
67,0,67,0,S,0.009119451182076448
68,0,68,0,S,0.007108093782565269
69,0,69,0,S,0.0064582106138526205
70,0,70,0,S,0.006619470910376948
71,0,71,0,S,0.009166875063886802
72,0,72,0,S,0.011555086708989122
73,0,73,0,S,0.007687833146127215
74,0,74,0,S,0.0068104530902128296
75,0,75,0,S,0.006917605879688405
76,0,76,0,S,0.0072016559999097665
77,0,77,0,S,0.009079268572799237
78,0,78,0,S,0.008247582076034564
79,0,79,0,S,0.007064399146182623
80,0,80,0,S,0.009731457875921877
81,0,81,0,S,0.00951977139429537
82,0,82,0,S,0.009415806616054529
83,0,83,0,S,0.006871446022980989
84,0,84,0,S,0.0071737779068632435
85,0,85,0,S,0.009448034671772021
86,0,86,0,S,0.00825514284094565
87,0,87,0,S,0.007134272329123749
88,0,88,0,S,0.007264186757333511
89,0,89,0,S,0.007093863987423766
90,0,90,0,S,0.008127787395831707
91,0,91,0,S,0.01300858042737733
92,0,92,0,S,0.007383840423830055
93,0,93,0,S,0.008641826479046079
94,0,94,0,S,0.008457448052554052
95,0,95,0,S,0.007204960377277555
96,0,96,0,S,0.0071622671848923505
97,0,97,0,S,0.00611152820402967
98,0,98,0,S,0.010152130359245809
99,0,99,0,S,0.0069544948665475744
100,0,100,0,S,0.006795997034169674
101,0,101,0,S,0.005936471812099967
102,0,102,0,S,0.007163621770174823
103,0,103,0,S,0.005848771824357861
104,0,104,0,S,0.006865188414297013
105,0,105,0,S,0.0057968333374107455
106,0,106,0,S,0.006723102733656187
107,0,107,0,S,0.006908916490493832
108,0,108,0,S,0.005999586651708502
109,0,109,0,S,0.007742593770411996
110,0,110,0,S,0.006224548046537576
111,0,111,0,S,0.007670580088731972
112,0,112,0,S,0.005767519317449888
113,0,113,0,S,0.008205609208529103
114,0,114,0,S,0.005758921200894936
115,0,115,0,S,0.010277463294026757
116,0,116,0,S,0.006639200301678276
117,0,117,0,S,0.006470042643351757
118,0,118,0,S,0.005894423506670934
119,0,119,0,S,0.008374305912322197
120,1,0,0,S,0.032814890167311775
121,1,1,0,S,0.014212584124059166
122,1,2,0,S,0.01880948653500343
123,1,3,0,S,0.019707026891795144
124,1,4,0,S,0.013622247477116902
125,1,5,0,S,0.020578219174873562
126,1,6,0,S,0.017808334078998955
127,1,7,0,S,0.010147790177138679
128,1,8,0,S,0.013779097084064686
129,1,9,0,S,0.009956700536142754
130,1,10,0,S,0.012291823022587783
131,1,11,0,S,0.013073981505110313
132,1,12,0,S,0.007859725456534374
133,1,13,0,S,0.008822525166680566
134,1,14,0,S,0.008879198844141244
135,1,15,0,S,0.008292610158433897
136,1,16,0,S,0.008215946958606455
137,1,17,0,S,0.01470496414640072
138,1,18,0,S,0.009594093634817525
139,1,19,0,S,0.008492313459752562
140,1,20,0,S,0.010619351300568092
141,1,21,0,S,0.009773663617119488
142,1,22,0,S,0.007794764752627456
143,1,23,0,S,0.006816182170894058
144,1,24,0,S,0.011073806400982694
