X,Y,f_prior
0.0,0.0,0.7737944486656161
0.0,0.5,0.836737388688011
0.0,1.0,0.4421170866540324
0.5,0.0,0.8561550057391982
0.5,0.5,0.8575515589374916
0.5,1.0,0.3361504866221274
1.0,0.0,0.700876935890544
1.0,0.5,0.4891397868223192
1.0,1.0,0.04699907858491343
