X,Y,f_prior
0.0,0.0,0.3516798471171732
0.0,0.5,0.29709902845141856
0.0,1.0,0.6152365708329621
0.5,0.0,0.1765116615792825
0.5,0.5,0.1583686777626356
0.5,1.0,0.7896819526869029
1.0,0.0,0.39998183657034475
1.0,0.5,0.5430115731816939
1.0,1.0,0.9833170874907522
