,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,S,0.0026327566929763967
1,0,1,0,S,0.0020333187169608523
2,0,2,0,S,0.0018911043808884415
3,0,3,0,S,0.002992074409227453
4,0,4,0,S,0.0015248474588617953
5,0,5,0,S,0.001591839670980369
6,0,6,0,S,0.0012514728586703278
7,0,7,0,S,0.00124429346963379
8,0,8,1,S,0.0012257754372382035
9,0,9,1,S,0.0025975797408134176
10,0,10,1,S,0.001328201618056523
11,0,11,1,S,0.001200539773901183
12,0,12,1,S,0.0012050981019341522
13,0,13,1,S,0.0011949089744411273
14,0,14,1,S,0.0011833614360450301
15,0,15,1,S,0.0011801117636086834
16,0,16,1,S,0.0011693143212828402
17,0,17,1,S,0.0011648677719409283
18,0,18,1,S,0.0011571599260896967
19,0,19,1,S,0.0011524184909110422
20,0,20,1,S,0.0011508100974367463
21,0,21,1,S,0.0011529698592673133
22,0,22,1,S,0.0011503102267249445
23,0,23,1,S,0.0011521177165046165
24,0,24,2,S,0.0011498539568387841
25,0,25,2,S,0.0016831425944936712
26,0,26,2,S,0.0014059313863581085
27,0,27,2,S,0.0010601196953399137
28,0,28,2,S,0.0010374417901167943
29,0,29,2,S,0.0010282719084879414
30,0,30,2,S,0.0010260595518842622
31,0,31,2,S,0.0010228374669244166
32,0,32,2,S,0.0010231169600850554
33,0,33,2,S,0.0010220195330426472
34,0,34,2,S,0.001022006793202463
35,0,35,2,S,0.0010219905853046996
36,0,36,2,S,0.0010219905853046994
37,0,37,2,S,0.0010219905853046994
38,0,38,2,S,0.0010219905853046992
39,0,39,2,S,0.0010219905853046994
40,0,40,2,S,0.0010219905853046994
41,0,41,2,S,0.0010219905853046992
42,0,42,2,S,0.0010219905853046994
43,0,43,2,S,0.0010219905853046996
44,0,44,2,S,0.0010219905853046994
45,0,45,2,S,0.0010219905853046996
46,0,46,2,S,0.0010219905853046992
47,0,47,2,S,0.0010219905853046996
48,0,48,2,S,0.0010219905853046994
49,0,49,2,S,0.0010219905853046994
50,0,50,2,S,0.0010219905853046992
51,0,51,2,S,0.0010219905853046996
52,0,52,2,S,0.0010219905853046994
53,0,53,2,S,0.0010219905853046996
54,0,54,2,S,0.0010219905853046994
55,0,55,2,S,0.0010219905853046994
56,0,56,3,S,0.0010219905853046994
57,0,57,3,S,0.001771567329804143
58,0,58,3,S,0.001277093730507972
59,0,59,3,S,0.000996107507592682
60,0,60,3,S,0.0009875386000745433
61,0,61,3,S,0.0009820810386179935
62,0,62,3,S,0.0009761576893052101
63,0,63,3,S,0.0009749033501723778
64,0,64,3,S,0.0009693814862351563
65,0,65,3,S,0.0009682712472840157
66,0,66,3,S,0.0009687185323755516
67,0,67,3,S,0.0009677471911257149
68,0,68,3,S,0.0009664595361813635
69,0,69,3,S,0.0009642096856460415
70,0,70,3,S,0.0009648517525687339
71,0,71,3,S,0.0009643071140322569
72,0,72,3,S,0.0009640648096540926
73,0,73,3,S,0.0009644777759659504
74,0,74,3,S,0.000964161870290507
75,0,75,3,S,0.000963276326446805
76,0,76,3,S,0.0009648477515480968
77,0,77,3,S,0.000963750177332158
78,0,78,3,S,0.0009637009214344497
79,0,79,3,S,0.0009622279251425114
80,0,80,3,S,0.0009611391945351755
81,0,81,3,S,0.0009613582199255808
82,0,82,3,S,0.000961983786152507
83,0,83,3,S,0.0009609398904720643
84,0,84,3,S,0.000960618061141181
85,0,85,3,S,0.0009600653471347158
86,0,86,3,S,0.0009592657334092061
87,0,87,3,S,0.0009591299621219097
88,0,88,3,S,0.0009590904248522194
89,0,89,3,S,0.0009581919763343532
90,0,90,3,S,0.0009579989024408129
91,0,91,3,S,0.0009587800673516538
92,0,92,3,S,0.0009568970377627089
93,0,93,3,S,0.0009548197026573787
94,0,94,3,S,0.0009523474777658699
95,0,95,3,S,0.0009484377450577326
96,0,96,3,S,0.000947599021734555
97,0,97,3,S,0.0009462015884163184
98,0,98,3,S,0.0009377642822268457
99,0,99,3,S,0.000935823832477894
100,0,100,3,S,0.0009327599745628907
101,0,101,3,S,0.0009290462150758708
102,0,102,3,S,0.0009278233001744731
103,0,103,3,S,0.0009269958181871622
104,0,104,3,S,0.0009258864922539426
105,0,105,3,S,0.0009267186040618522
106,0,106,3,S,0.000926308435520948
107,0,107,3,S,0.000926349177380789
108,0,108,3,S,0.0009264647265504599
109,0,109,3,S,0.0009264647265504602
110,0,110,3,S,0.0009264647265504601
111,0,111,3,S,0.0009264647265504603
112,0,112,3,S,0.0009264647265504602
