X,Y,f_L
0.12,0.12,0.8684394126563298
0.12,0.14,0.8781760776284699
0.12,0.16,0.8851636355891028
0.12,0.18,0.8893949510212765
0.12,0.2,0.8908879279422213
0.12,0.22,0.8896842279311364
0.12,0.24,0.8858476347089321
0.12,0.26,0.879462126887688
0.12,0.28,0.8706297255046586
0.12,0.3,0.8594681852274935
0.12,0.32,0.846108597699153
0.12,0.34,0.8306929725427123
0.12,0.36,0.8133718563400998
0.12,0.38,0.7943020428013394
0.12,0.4,0.7736444187900533
0.12,0.42,0.7515619813504449
0.12,0.44,0.7282180508924025
0.12,0.46,0.7037746957272631
0.12,0.48,0.6783913736648497
0.12,0.5,0.6522237877832311
0.12,0.52,0.6254229460916817
0.12,0.54,0.5981344088621008
0.12,0.56,0.5704977030475273
0.12,0.58,0.5426458804852125
0.12,0.6,0.5147051954516176
0.12,0.62,0.4867948774714258
0.12,0.64,0.459026976887808
0.12,0.66,0.4315062633309269
0.12,0.68,0.404330160597015
0.12,0.7000000000000001,0.3775887052783772
0.12,0.72,0.3513645204765328
0.12,0.74,0.3257327998184219
0.12,0.76,0.30076130054572864
0.12,0.78,0.2765103474717435
0.12,0.8,0.25303285196266295
0.12,0.8200000000000001,0.23037435171988777
0.12,0.84,0.20857307799036587
0.12,0.86,0.18766005693770246
0.12,0.88,0.16765925133606446
0.12,0.9,0.14858774760565974
0.12,0.92,0.13045599162196062
0.12,0.9400000000000001,0.11326807484483173
0.12,0.96,0.09702207027666983
0.12,0.98,0.08171041571373527
0.12,1.0,0.06732033983177413
0.14,0.0,0.7599613678821003
0.14,0.02,0.7853845355561491
0.14,0.04,0.8087111343704437
0.14,0.06,0.8297803784538271
0.14,0.08,0.8484535654924628
0.14,0.1,0.8646156057585724
0.14,0.12,0.8781760776284699
0.14,0.14,0.8890697992098193
0.14,0.16,0.8972569204955556
0.14,0.18,0.902722554700906
0.14,0.2,0.9054759805470182
0.14,0.22,0.9055494587167776
0.14,0.24,0.9029967150981408
0.14,0.26,0.8978911504265542
0.14,0.28,0.8903238403402941
0.14,0.3,0.8804013915987895
0.14,0.32,0.8682437193410099
0.14,0.34,0.8539818069580418
0.14,0.36,0.8377555047092893
0.14,0.38,0.8197114160037963
0.14,0.4,0.8000009117421703
0.14,0.42,0.7787783037560341
0.14,0.44,0.7561991986890684
0.14,0.46,0.7324190441201409
0.14,0.48,0.7075918697784135
0.14,0.5,0.6818692187246701
0.14,0.52,0.6553992566753785
0.14,0.54,0.6283260424385113
0.14,0.56,0.6007889388286523
0.14,0.58,0.5729221414527139
0.14,0.6,0.5448543023353725
0.14,0.62,0.5167082263337787
0.14,0.64,0.4886006204577587
0.14,0.66,0.4606418793004843
0.14,0.68,0.4329358935029708
0.14,0.7000000000000001,0.40557987222228503
0.14,0.72,0.3786641746561654
0.14,0.74,0.35227214953006164
0.14,0.76,0.32647998485028557
0.14,0.78,0.30135657299261365
0.14,0.8,0.2769633982087734
0.14,0.8200000000000001,0.2533544548313241
0.14,0.84,0.23057620483455302
0.14,0.86,0.2086675830108034
0.14,0.88,0.18766005693770246
0.14,0.9,0.16757774726592098
0.14,0.92,0.14843761179666504
0.14,0.9400000000000001,0.13024969450247562
0.14,0.96,0.11301743823475484
0.14,0.98,0.09673805750873482
0.14,1.0,0.08140296559628565
0.16,0.0,0.7612296020164885
0.16,0.02,0.7874124617870115
0.16,0.04,0.8115788827575153
0.16,0.06,0.8335669114204166
0.16,0.08,0.8532355296288279
0.16,0.1,0.8704661459351366
0.16,0.12,0.8851636355891028
0.16,0.14,0.8972569204955556
0.16,0.16,0.9066990946569053
0.16,0.18,0.9134671142254446
0.16,0.2,0.9175610837101915
0.16,0.22,0.9190031806315121
0.16,0.24,0.9178362695905288
0.16,0.26,0.9141222630233478
0.16,0.28,0.9079402896673655
0.16,0.3,0.8993847329309019
0.16,0.32,0.8885632000076629
0.16,0.34,0.8755944789130633
0.16,0.36,0.8606065349443671
0.16,0.38,0.843734590770549
0.16,0.4,0.825119325891814
0.16,0.42,0.804905222058482
0.16,0.44,0.7832390718970363
0.16,0.46,0.7602686589297494
0.16,0.48,0.7361416088204371
0.16,0.5,0.7110044043932678
0.16,0.52,0.6850015510320719
0.16,0.54,0.6582748746588992
0.16,0.56,0.6309629316992519
0.16,0.58,0.6032005092574548
0.16,0.6,0.5751181940494569
0.16,0.62,0.5468419902948218
0.16,0.64,0.5184929695157987
0.16,0.66,0.49018693874701963
0.16,0.68,0.4620341177189996
0.16,0.7000000000000001,0.43413881983325675
0.16,0.72,0.4065991359028261
0.16,0.74,0.379506623427139
0.16,0.76,0.35294600738750387
0.16,0.78,0.326994901025831
0.16,0.8,0.30172355670154305
0.16,0.8200000000000001,0.27719465766741097
0.16,0.84,0.25346316148019404
0.16,0.86,0.23057620483455296
0.16,0.88,0.20857307799036587
0.16,0.9,0.18748527479880633
0.16,0.92,0.16733662178704486
0.16,0.9400000000000001,0.14814348701007116
0.16,0.96,0.12991506659362548
0.16,0.98,0.11265374423487569
0.16,1.0,0.09635551653677166
0.18,0.0,0.7597978377277954
0.18,0.02,0.7867006805110497
0.18,0.04,0.8116788017258285
0.18,0.06,0.8345695908214601
0.18,0.08,0.8552300932189665
0.18,0.1,0.8735384566594179
0.18,0.12,0.8893949510212765
0.18,0.14,0.902722554700906
0.18,0.16,0.9134671142254446
0.18,0.18,0.9215970966488959
0.18,0.2,0.9271029659376506
0.18,0.22,0.9299962245140535
0.18,0.24,0.9303081690191748
0.18,0.26,0.9280884149101198
0.18,0.28,0.9234032475753541
0.18,0.3,0.9163338582121254
0.18,0.32,0.9069745208663365
0.18,0.34,0.8954307630060988
0.18,0.36,0.881817576105446
0.18,0.38,0.8662577053541726
0.18,0.4,0.8488800492390282
0.18,0.42,0.8298181908445225
0.18,0.44,0.8092090737830842
0.18,0.46,0.7871918271426903
0.18,0.48,0.763906736143156
0.18,0.5,0.7394943486569069
0.18,0.52,0.7140947026267445
0.18,0.54,0.6878466558566084
0.18,0.56,0.6608872977172081
0.18,0.58,0.6333514219557934
0.18,0.6,0.6053710408994719
0.18,0.62,0.5770749236906723
0.18,0.64,0.5485881445301052
0.18,0.66,0.5200316309269694
0.18,0.68,0.4915217063503347
0.18,0.7000000000000001,0.4631696261242604
0.18,0.72,0.4350811096180252
0.18,0.74,0.4073558754951382
0.18,0.76,0.38008718979389366
0.18,0.78,0.35336143877041004
0.18,0.8,0.3272577396579476
0.18,0.8200000000000001,0.301847602762928
0.18,0.84,0.2771946576674111
0.18,0.86,0.25335445483132424
0.18,0.88,0.23037435171988785
0.18,0.9,0.20829348988796742
0.18,0.92,0.18714286641770458
0.18,0.9400000000000001,0.1669454999188956
0.18,0.96,0.14771668814749855
0.18,0.98,0.12946435134434903
0.18,1.0,0.11218945278685884
0.2,0.0,0.7557211162558987
0.2,0.02,0.783299947681511
0.2,0.04,0.8090565775769534
0.2,0.06,0.8328282565436407
0.2,0.08,0.8544704929610883
0.2,0.1,0.8738584474402384
0.2,0.12,0.8908879279422213
0.2,0.14,0.9054759805470182
0.2,0.16,0.9175610837101915
0.2,0.18,0.9271029659376506
0.2,0.2,0.934082077629874
0.2,0.22,0.9384987569586678
0.2,0.24,0.94037213669344
0.2,0.26,0.9397388436512792
0.2,0.28,0.9366515447870903
0.2,0.3,0.9311773938724626
0.2,0.32,0.9233964303622092
0.2,0.34,0.9133999776546866
0.2,0.36,0.9012890818509403
0.2,0.38,0.8871730247175986
0.2,0.4,0.8711679363177564
0.2,0.42,0.8533955241733487
0.2,0.44,0.8339819273363869
0.2,0.46,0.813056695817238
0.2,0.48,0.7907518888321128
0.2,0.5,0.7672012795997717
0.2,0.52,0.7425396501600764
0.2,0.54,0.7169021570273116
0.2,0.56,0.6904237474521558
0.2,0.58,0.6632386065749848
0.2,0.6,0.6354796176509513
0.2,0.62,0.6072778205836308
0.2,0.64,0.5787618579349729
0.2,0.66,0.5500574020677801
0.2,0.68,0.5212865617936941
0.2,0.7000000000000001,0.49256727152417606
0.2,0.72,0.46401267016092074
0.2,0.74,0.43573048056569846
0.2,0.76,0.4078224032232966
0.2,0.78,0.3803835395240785
0.2,0.8,0.3535018608806328
0.2,0.8200000000000001,0.3272577396579476
0.2,0.84,0.30172355670154316
0.2,0.86,0.2769633982087735
0.2,0.88,0.25303285196266306
0.2,0.9,0.22997890972192767
0.2,0.92,0.20783997903779872
0.2,0.9400000000000001,0.18664600415294305
0.2,0.96,0.1664186921254092
0.2,0.98,0.1471718370859422
0.2,1.0,0.1289117327261635
0.22,0.0,0.7490798938104997
0.22,0.02,0.7772865153626304
0.22,0.04,0.8037833338799485
0.22,0.06,0.8284079833063779
0.22,0.08,0.8510148525661768
0.22,0.1,0.8714764216950659
0.22,0.12,0.8896842279311364
0.22,0.14,0.9055494587167776
0.22,0.16,0.9190031806315121
0.22,0.18,0.9299962245140535
0.22,0.2,0.9384987569586678
0.22,0.22,0.9444995765760625
0.22,0.24,0.9480051795757803
0.22,0.26,0.9490386431478828
0.22,0.28,0.9476383767083149
0.22,0.3,0.9438567903586417
0.22,0.32,0.9377589270487945
0.22,0.34,0.9294211001802087
0.22,0.36,0.9189295720954961
0.22,0.38,0.9063793014869601
0.22,0.4,0.8918727796798349
0.22,0.42,0.8755189674821597
0.22,0.44,0.8574323363043628
0.22,0.46,0.8377320099618758
0.22,0.48,0.8165409973459243
0.22,0.5,0.7939855012634276
0.22,0.52,0.7701942853960858
0.22,0.54,0.7452980796007228
0.22,0.56,0.7194290036568657
0.22,0.58,0.692719990957714
0.22,0.6,0.6653041963477393
0.22,0.62,0.6373143760770084
0.22,0.64,0.6088822323629718
0.22,0.66,0.5801377199913933
0.22,0.68,0.5512083174098822
0.22,0.7000000000000001,0.522218269545668
0.22,0.72,0.49328781382312337
0.22,0.74,0.4645324043246357
0.22,0.76,0.4360619515501589
0.22,0.78,0.4079800966734329
0.22,0.8,0.38038353952407833
0.22,0.8200000000000001,0.35336143877041
0.22,0.84,0.326994901025831
0.22,0.86,0.30135657299261354
0.22,0.88,0.2765103474717435
0.22,0.9,0.2525111903142165
0.22,0.92,0.2294050913882288
0.22,0.9400000000000001,0.2072291386073465
0.22,0.96,0.18601171021230145
0.22,0.98,0.16577277700415854
0.22,1.0,0.14652430323681112
0.24,0.0,0.7399779935283217
0.24,0.02,0.7687601149480369
0.24,0.04,0.7959536610647735
0.24,0.06,0.82139717183339
0.24,0.08,0.8449443505739487
0.24,0.1,0.8664653359052059
0.24,0.12,0.8858476347089321
0.24,0.14,0.9029967150981408
0.24,0.16,0.9178362695905288
0.24,0.18,0.9303081690191748
0.24,0.2,0.94037213669344
0.24,0.22,0.9480051795757803
0.24,0.24,0.9532008184809102
0.24,0.26,0.955968162357774
0.24,0.28,0.9563308725253249
0.24,0.3,0.9543260613627375
0.24,0.32,0.9500031665801836
0.24,0.34,0.9434228370963774
0.24,0.36,0.934655860086649
0.24,0.38,0.9237821513646498
0.24,0.4,0.9108898233818031
0.24,0.42,0.8960743372391848
0.24,0.44,0.8794377376551694
0.24,0.46,0.8610879632225624
0.24,0.48,0.8411382188577122
0.24,0.5,0.8197063933435165
0.24,0.52,0.7969145024545724
0.24,0.54,0.7728881373806895
0.24,0.56,0.7477558989888917
0.24,0.58,0.7216488007448
0.24,0.6,0.6946996266320494
0.24,0.62,0.667042234879525
0.24,0.64,0.6388108034034665
0.24,0.66,0.6101390182460076
0.24,0.68,0.5811592115951174
0.24,0.7000000000000001,0.5520014608764393
0.24,0.72,0.5227926646285364
0.24,0.74,0.4936556141782721
0.24,0.76,0.4647080823572223
0.24,0.78,0.43606195155015887
0.24,0.8,0.4078224032232966
0.24,0.8200000000000001,0.38008718979389355
0.24,0.84,0.35294600738750387
0.24,0.86,0.32647998485028557
0.24,0.88,0.30076130054572864
0.24,0.9,0.27585293419661194
0.24,0.92,0.25180855657178475
0.24,0.9400000000000001,0.22867255539604817
0.24,0.96,0.20648019169430082
0.24,0.98,0.1852578770533993
0.24,1.0,0.1650235591447606
0.26,0.0,0.7285402056673084
0.26,0.02,0.7578415924827135
0.26,0.04,0.7856833044366438
0.26,0.06,0.8119053072389077
0.26,0.08,0.8363610666435448
0.26,0.1,0.8589187509254548
0.26,0.12,0.879462126887688
0.26,0.14,0.8978911504265542
0.26,0.16,0.9141222630233478
0.26,0.18,0.9280884149101198
0.26,0.2,0.9397388436512792
0.26,0.22,0.9490386431478828
0.26,0.24,0.955968162357774
0.26,0.26,0.9605222751915586
0.26,0.28,0.9627095630671665
0.26,0.3,0.9625514495760928
0.26,0.32,0.9600813228336464
0.26,0.34,0.9553436756514521
0.26,0.36,0.9483932870585681
0.26,0.38,0.9392944613377938
0.26,0.4,0.9281203330942257
0.26,0.42,0.9149522393927078
0.26,0.44,0.8998791531220749
0.26,0.46,0.8829971658483828
0.26,0.48,0.864409003815718
0.26,0.5,0.844223557662257
0.26,0.52,0.8225554049627628
0.26,0.54,0.799524304905738
0.26,0.56,0.7752546461829292
0.26,0.58,0.7498748323381275
0.26,0.6,0.7235165931411722
0.26,0.62,0.6963142157122441
0.26,0.64,0.668403694773454
0.26,0.66,0.6399218071864601
0.26,0.68,0.6110051214905522
0.26,0.7000000000000001,0.5817889581579504
0.26,0.72,0.5524063204511097
0.26,0.74,0.5229868188810958
0.26,0.76,0.4936556141782721
0.26,0.78,0.4645324043246357
0.26,0.8,0.43573048056569835
0.26,0.8200000000000001,0.4073558754951382
0.26,0.84,0.379506623427139
0.26,0.86,0.35227214953006164
0.26,0.88,0.3257327998184219
0.26,0.9,0.29995951933684184
0.26,0.92,0.27501368097396406
0.26,0.9400000000000001,0.25094706256097316
0.26,0.96,0.22780196546035303
0.26,0.98,0.20561146392414334
0.26,1.0,0.1843997712440117
0.28,0.0,0.7149096093350144
0.28,0.02,0.7446702693540147
0.28,0.04,0.773106583417261
0.28,0.06,0.8000604565388266
0.28,0.08,0.8253855768952353
0.28,0.1,0.8489485442559862
0.28,0.12,0.8706297255046586
0.28,0.14,0.8903238403402941
0.28,0.16,0.9079402896673655
0.28,0.18,0.9234032475753541
0.28,0.2,0.9366515447870903
0.28,0.22,0.9476383767083149
0.28,0.24,0.9563308725253249
0.28,0.26,0.9627095630671665
0.28,0.28,0.9667677843815653
0.28,0.3,0.9685110512903092
0.28,0.32,0.9679564308155617
0.28,0.34,0.9651319396196042
0.28,0.36,0.9600759828637199
0.28,0.38,0.9528368446014229
0.28,0.4,0.9434722324317327
0.28,0.42,0.9320488720977729
0.28,0.44,0.9186421414393671
0.28,0.46,0.9033357279529615
0.28,0.48,0.8862212904579847
0.28,0.5,0.8673981032033095
0.28,0.52,0.8469726602570672
0.28,0.54,0.8250582191905538
0.28,0.56,0.8017742657756501
0.28,0.58,0.7772458854591663
0.28,0.6,0.7516030324770163
0.28,0.62,0.7249796932919117
0.28,0.64,0.697512947213841
0.28,0.66,0.6693419332175405
0.28,0.68,0.640606737743974
0.28,0.7000000000000001,0.6114472233371815
0.28,0.72,0.5820018220505141
0.28,0.74,0.5524063204511097
0.28,0.76,0.5227926646285364
0.28,0.78,0.49328781382312337
0.28,0.8,0.46401267016092057
0.28,0.8200000000000001,0.43508110961802515
0.28,0.84,0.4065991359028261
0.28,0.86,0.3786641746561653
0.28,0.88,0.3513645204765328
0.28,0.9,0.3247789440481981
0.28,0.92,0.2989764613541057
0.28,0.9400000000000001,0.2740162618478921
0.28,0.96,0.24994778776862148
0.28,0.98,0.22681095269765839
0.28,1.0,0.20463648412349397
0.3,0.0,0.6992446935584874
0.3,0.02,0.7294011058812755
0.3,0.04,0.7583736187845576
0.3,0.06,0.7860065808126876
0.3,0.08,0.8121543720944268
0.3,0.1,0.8366824548502915
0.3,0.12,0.8594681852274935
0.3,0.14,0.8804013915987895
0.3,0.16,0.8993847329309019
0.3,0.18,0.9163338582121254
0.3,0.2,0.9311773938724626
0.3,0.22,0.9438567903586417
0.3,0.24,0.9543260613627375
0.3,0.26,0.9625514495760928
0.3,0.28,0.9685110512903092
0.3,0.3,0.9721944288435529
0.3,0.32,0.9736022350621412
0.3,0.34,0.972745867807499
0.3,0.36,0.9696471659041513
0.3,0.38,0.9643381505320815
0.3,0.4,0.9568608090662116
0.3,0.42,0.9472669117724549
0.3,0.44,0.93561784611906
0.3,0.46,0.9219844490657263
0.3,0.48,0.9064468148006984
0.3,0.5,0.8890940541613388
0.3,0.52,0.8700239824468361
0.3,0.54,0.8493427144590365
0.3,0.56,0.8271641492368673
0.3,0.58,0.8036093318428672
0.3,0.6,0.7788056854084964
0.3,0.62,0.7528861130905065
0.3,0.64,0.7259879762498553
0.3,0.66,0.6982519616512952
0.3,0.68,0.669820856430589
0.3,0.7000000000000001,0.6408382546639746
0.3,0.72,0.6114472233371815
0.3,0.74,0.5817889581579505
0.3,0.76,0.5520014608764394
0.3,0.78,0.522218269545668
0.3,0.8,0.49256727152417595
0.3,0.8200000000000001,0.4631696261242604
0.3,0.84,0.43413881983325686
0.3,0.86,0.40557987222228503
0.3,0.88,0.3775887052783772
0.3,0.9,0.350251683237963
0.3,0.92,0.3236453243455136
