X,Y,f_L
0.06,0.8,0.18587440514327455
0.06,0.8200000000000001,0.16750627784466218
0.06,0.84,0.1501652825189824
0.06,0.86,0.13381683645355938
0.06,0.88,0.1184213807970957
0.06,0.9,0.10393547436762218
0.06,0.92,0.0903128372700732
0.06,0.9400000000000001,0.07750533041018204
0.06,0.96,0.06546385944057158
0.06,0.98,0.054139194167215986
0.06,1.0,0.043482696919025475
0.08,0.0,0.9535208061642338
0.08,0.02,0.9675611409244792
0.08,0.04,0.9789135164578405
0.08,0.06,0.9875029851324485
0.08,0.08,0.9932767911288471
0.08,0.1,0.9962050601542786
0.08,0.12,0.9962811781781284
0.08,0.14,0.9935218512227393
0.08,0.16,0.9879668442586156
0.08,0.18,0.9796784033392993
0.08,0.2,0.9687403711232908
0.08,0.22,0.9552570117243425
0.08,0.24,0.9393515662689994
0.08,0.26,0.9211645654928537
0.08,0.28,0.9008519300594845
0.08,0.3,0.8785828929398102
0.08,0.32,0.8545377810652698
0.08,0.34,0.8289056955077548
0.08,0.36,0.801882130607089
0.08,0.38,0.7736665727509243
0.08,0.4,0.7444601189232043
0.08,0.42,0.7144631537092
0.08,0.44,0.6838731212319193
0.08,0.46,0.6528824255695687
0.08,0.48,0.6216764896561826
0.08,0.5,0.5904319986003161
0.08,0.52,0.5593153488825073
0.08,0.54,0.5284813201303881
0.08,0.56,0.49807198124299695
0.08,0.58,0.4682158376647426
0.08,0.6,0.43902722171233477
0.08,0.62,0.41060592314567634
0.08,0.64,0.38303705274729766
0.08,0.66,0.3563911276235531
0.08,0.68,0.3307243633396964
0.08,0.7000000000000001,0.3060791549102075
0.08,0.72,0.28248472612930464
0.08,0.74,0.2599579247721912
0.08,0.76,0.2385041398366716
0.08,0.78,0.21811831622336608
0.08,0.8,0.198786042052293
0.08,0.8200000000000001,0.1804846841524839
0.08,0.84,0.16318454809652344
0.08,0.86,0.14685004043092964
0.08,0.88,0.1314408124160939
0.08,0.9,0.11691286657070012
0.08,0.92,0.10321960954649062
0.08,0.9400000000000001,0.0903128372700732
0.08,0.96,0.07814364081002832
0.08,0.98,0.06666322399319939
0.08,1.0,0.0558236263411163
0.1,0.0,0.9558721608132509
0.1,0.02,0.9700446461102106
0.1,0.04,0.9815368364183222
0.1,0.06,0.9902743630365267
0.1,0.08,0.9962050601542786
0.1,0.1,0.9992996458207221
0.1,0.12,0.999552090772799
0.1,0.14,0.9969796672341982
0.1,0.16,0.9916226758430201
0.1,0.18,0.9835438549836972
0.1,0.2,0.972827482841651
0.1,0.22,0.9595781883226397
0.1,0.24,0.9439194924435789
0.1,0.26,0.9259921067784898
0.1,0.28,0.9059520199160833
0.1,0.3,0.8839684065549255
0.1,0.32,0.8602213967480781
0.1,0.34,0.8348997448528132
0.1,0.36,0.8081984389064861
0.1,0.38,0.7803162914243856
0.1,0.4,0.7514535520101023
0.1,0.42,0.7218095807170468
0.1,0.44,0.6915806188556567
0.1,0.46,0.6609576909780781
0.1,0.48,0.6301246681806902
0.1,0.5,0.5992565187482719
0.1,0.52,0.5685177676355194
0.1,0.54,0.5380611814623939
0.1,0.56,0.5080266907128137
0.1,0.58,0.4785405557945566
0.1,0.6,0.449714778661097
0.1,0.62,0.42164675692578807
0.1,0.64,0.3944191729178962
0.1,0.66,0.3681001060290994
0.1,0.68,0.3427433530547551
0.1,0.7000000000000001,0.3183889381078539
0.1,0.72,0.2950637911201885
0.1,0.74,0.27278257197344485
0.1,0.76,0.2515486159348251
0.1,0.78,0.2313549753038061
0.1,0.8,0.2121855319903546
0.1,0.8200000000000001,0.19401615610857625
0.1,0.84,0.1768158865399421
0.1,0.86,0.1605481107436613
0.1,0.88,0.1451717228074627
0.1,0.9,0.1306422407734466
0.1,0.92,0.11691286657070012
0.1,0.9400000000000001,0.10393547436762218
0.1,0.96,0.09166151575153972
0.1,0.98,0.08004283278279993
0.1,1.0,0.06903237259069568
0.12,0.0,0.9554199570870645
0.12,0.02,0.9696995744642501
0.12,0.04,0.9813149684958345
0.12,0.06,0.9901926239164845
0.12,0.08,0.9962811781781284
0.12,0.1,0.999552090772799
0.12,0.12,1.0
0.12,0.14,0.9976427593991447
0.12,0.16,0.992521152131239
