,SimNum,Iteration,Agent,X,Y,XMax,YMax,VarMax,Var0,XCentroid,YCentroid,ProbExplore,Explore
0,0,0,0,0.5836633807613834,0.8175894378730597,0.0,0.8175894378730597,0.06096360934141172,0.06096360934141172,0.48927999999999966,0.8822399999999998,1.0,True
1,0,0,1,0.6774794405760292,0.6041831267389313,0.58,0.6041831267389313,0.06096360934141172,0.06096360934141172,0.8150636132315517,0.5995928753180658,1.0,True
2,0,0,2,0.516798309858143,0.5508799268644653,0.0,0.5508799268644653,0.06096360934141172,0.06096360934141172,0.2699435028248588,0.4023917137476463,1.0,True
3,0,0,3,0.8601981984261396,0.1378525014118357,0.28,0.1378525014118357,0.06096360934141172,0.06096360934141172,0.7441458733205376,0.16529750479846433,1.0,True
4,0,1,0,0.0,0.84,0.86,0.84,0.060033338809675964,0.06096360934141172,0.44775180776080153,0.8095775129893109,0.9847405601179877,True
5,0,1,1,0.58,0.64,1.0,0.64,0.06083396756477109,0.06096360934141172,0.7435997123630751,0.6093762715225534,0.9978734563448399,True
6,0,1,2,0.0,0.0,0.12,0.0,0.057725522556951535,0.06096360934141172,0.18294826778975315,0.19189370030398004,0.9468849233265361,True
7,0,1,3,0.28,0.0,1.0,0.0,0.06096089494096389,0.06096360934141172,0.5566951291240274,0.12905506096258895,0.9999554750698465,True
8,0,2,0,0.86,1.0,0.38,1.0,0.056168633611370325,0.06096360934141172,0.5710512078708763,0.8949941174087032,0.9213469185659873,True
9,0,2,1,1.0,1.0,1.0,1.0,0.05907840655579553,0.06096360934141172,0.857481419641587,0.8244160584752389,0.9690765883781819,True
10,0,2,2,0.12,0.42,0.4,0.42,0.041933205770528365,0.06096360934141172,0.1539146554908393,0.1779093641088679,0.6878399462159752,True
11,0,2,3,1.0,0.0,0.66,0.0,0.055676954472868585,0.06096360934141172,0.5003072243518238,0.12702688907567342,0.9132817934230809,True
12,0,3,0,0.38,1.0,0.28,1.0,0.034705454879602624,0.06096360934141172,0.6403829791934132,0.8867974896302578,0.5692814984959839,False
13,0,3,1,1.0,0.48,1.0,0.48,0.030889362005758127,0.06096360934141172,0.8633494246870932,0.8325116413209358,0.5066852559987032,True
14,0,3,2,0.4,0.34,0.24,0.34,0.028443841448371213,0.06096360934141172,0.13922739152328795,0.18449921989769175,0.4665708240645409,False
15,0,3,3,0.66,0.24,0.62,0.24,0.03533054803466654,0.06096360934141172,0.45592468054513,0.11517322626276902,0.5795350442065607,True
16,0,4,0,0.6403829791934132,0.8867974896302578,0.28,0.8867974896302578,0.03457880981201429,0.06096360934141172,0.6801862110991547,0.8856742587551638,0.5672041105434581,True
17,0,4,1,1.0,0.74,0.78,0.74,0.01851642871742889,0.06096360934141172,0.8797840776348929,0.8174397558716053,0.30372920693937555,True
18,0,4,2,0.13922739152328795,0.18449921989769175,0.24,0.18449921989769175,0.032104342445787956,0.06096360934141172,0.1292414508199561,0.1876557724838667,0.5266148574963052,False
19,0,4,3,0.62,0.0,1.0,0.0,0.02129027825465657,0.06096360934141172,0.3486425887954871,0.10987532679013945,0.3492292940764973,False
20,0,5,0,0.28,0.7000000000000001,0.1,0.7000000000000001,0.023616456976326472,0.06096360934141172,0.6736848847479642,0.878154946202219,0.38738613463760496,True
21,0,5,1,0.78,0.52,1.0,0.52,0.02042538947576099,0.06096360934141172,0.8921391742572327,0.8209979152466355,0.335042326010811,False
22,0,5,2,0.1292414508199561,0.1876557724838667,0.0,0.1876557724838667,0.021251124719158666,0.06096360934141172,0.11205931033242084,0.20902393564035057,0.3485870496962698,False
23,0,5,3,0.3486425887954871,0.10987532679013945,0.96,0.10987532679013945,0.019019527071689246,0.06096360934141172,0.33740710645306793,0.11743388810591446,0.31198164408499923,False
24,0,6,0,0.1,1.0,0.62,1.0,0.016139461413802743,0.06096360934141172,0.6645011311655645,0.874436348866429,0.26473926967508854,False
25,0,6,1,0.8921391742572327,0.8209979152466355,1.0,0.8209979152466355,0.020423169949363745,0.06096360934141172,0.8943176090901265,0.8235482825992874,0.33500591861267265,False
26,0,6,2,0.11205931033242084,0.20902393564035057,0.0,0.20902393564035057,0.021202070291113963,0.06096360934141172,0.10568000099633731,0.2140192750290083,0.3477823987155514,False
27,0,6,3,0.33740710645306793,0.11743388810591446,0.92,0.11743388810591446,0.018843172472241917,0.06096360934141172,0.3219978464648203,0.11591941544270867,0.3090888593343507,False
28,0,7,0,0.6645011311655645,0.874436348866429,0.62,0.874436348866429,0.016139461413802743,0.06096360934141172,0.6601266540495156,0.8720571391097152,0.26473926967508854,False
