,SimNum,Iteration,Agent,X,Y,Sample
207,7,5,0.0,0.5,1.0,0.042943692401363975
208,7,5,3.0,0.52,1.0,0.05504248467139605
209,7,6,1.0,0.5,0.5,0.013191055116043392
210,7,6,2.0,0.34,0.34,0.10877429814504558
211,7,6,3.0,0.66,0.62,0.07513175867044644
212,7,7,3.0,1.0,0.76,0.5576432389641515
213,7,8,1.0,0.74,0.24,0.010183731850888764
214,7,10,3.0,1.0,0.24,0.010034331625259546
215,7,11,1.0,0.2,0.66,0.011449014029960644
216,7,13,2.0,0.24,0.0,0.5576432389641515
217,7,15,3.0,0.8,0.88,0.8140663454872241
218,7,16,2.0,0.0,0.22,0.6176760548179082
219,7,18,0.0,0.0,0.76,0.010034331625259546
220,7,19,0.0,0.46,0.78,0.02536101106614602
221,7,19,1.0,0.76,0.04,0.01005274192073472
222,7,19,2.0,0.76,0.0,0.010034331625259546
223,7,19,3.0,0.78,0.44,0.020691501073081545
224,7,21,3.0,0.8,1.0,0.6735841552371565
225,7,24,1.0,0.5,0.22,0.040164074964447585
226,7,25,3.0,0.86,0.66,0.3129227654474486
227,7,27,0.0,0.2,0.94,0.009954618351783729
228,7,47,1.0,0.2,0.22,0.6176760600964649
229,8,1,1.0,0.0,0.0,0.673584155232106
230,8,2,0.0,1.0,1.0,0.6735841552321062
231,8,3,0.0,1.0,0.48,0.03370369195277875
232,8,3,2.0,0.0,1.0,0.00990099157789989
233,8,3,3.0,1.0,0.0,0.00990099157789989
234,8,4,1.0,0.5,0.0,0.042943692401363975
235,8,5,3.0,0.48,0.54,0.013225283428680016
236,8,6,0.0,0.5,1.0,0.042943692401363975
237,8,6,1.0,0.0,0.5,0.042943692401363975
238,8,7,1.0,0.26,0.26,0.3655004180707323
239,8,7,2.0,0.24,0.76,0.010121079933168495
240,8,9,2.0,0.24,1.0,0.010034331625259546
241,8,9,3.0,0.72,0.26,0.010316165350297505
242,8,10,0.0,0.78,0.74,0.4547810975442974
243,8,11,1.0,0.0,0.24,0.5576432389641515
244,8,12,1.0,0.24,0.0,0.5576432389641515
245,8,13,0.0,1.0,0.74,0.4957047679587813
246,8,13,1.0,0.0,0.72,0.010272394197649252
247,8,14,1.0,0.66,0.0,0.011431693414498158
248,8,15,1.0,0.24,0.5,0.037177973335398816
249,8,15,3.0,1.0,0.22,0.009978977047726396
250,8,16,2.0,0.74,1.0,0.4957047679587813
251,8,17,1.0,0.48,0.28,0.03875537122216231
252,8,19,3.0,0.74,0.5,0.03409876913910458
253,8,21,1.0,0.12,0.12,0.9842844729740324
254,8,22,3.0,0.86,0.08,0.009911672716132074
255,8,39,0.0,0.9,0.88,0.992110805597626
256,8,41,3.0,0.88,0.36,0.012782215343829678
257,8,45,2.0,0.52,0.8,0.05504409412933317
258,8,45,3.0,0.62,0.66,0.07513175867044644
259,8,47,2.0,0.1,0.88,0.009908696468959735
260,9,1,1.0,0.0,1.0,0.00990099157789989
261,9,1,2.0,1.0,0.0,0.00990099157789989
262,9,1,3.0,0.7000000000000001,0.0,0.01050608403594439
263,9,2,0.0,0.0,0.0,0.673584155232106
264,9,2,2.0,1.0,1.0,0.6735841552321062
265,9,3,0.0,0.0,0.5,0.042943692401363975
266,9,4,1.0,0.5,1.0,0.042943692401363975
267,9,4,2.0,1.0,0.5,0.042943692401363975
268,9,4,3.0,0.62,0.56,0.03041163559924698
269,9,5,3.0,0.36,0.24,0.18299017889296312
270,9,6,1.0,0.28,0.72,0.010375553847701887
271,9,7,2.0,0.8,0.8,0.673584158276534
272,9,7,3.0,0.78,0.28,0.010290928304782796
273,9,8,0.0,0.26,0.0,0.4957047679587813
274,9,8,3.0,0.34,0.0,0.266061571983096
275,9,10,2.0,1.0,0.24,0.010034331625259546
276,9,13,3.0,0.28,0.48,0.03875537122216231
277,9,14,2.0,0.78,1.0,0.6176760548179082
278,9,17,0.0,0.0,0.24,0.5576432389641515
279,9,18,0.0,0.0,0.76,0.010034331625259546
280,9,19,3.0,0.54,0.34,0.01655386274705132
281,9,20,2.0,1.0,0.76,0.5576432389641515
282,9,20,3.0,0.58,0.14,0.019464148702814144
283,9,21,2.0,0.8200000000000001,0.54,0.07512402870714929
284,9,24,0.0,0.14,0.34,0.31292276544744857
285,9,24,2.0,0.92,0.9,0.9921108055873759
286,9,26,3.0,0.86,0.1,0.009913011131692894
287,9,27,1.0,0.24,1.0,0.010034331625259546
288,9,32,2.0,0.92,0.38,0.014302022806094371
289,9,33,1.0,0.5,0.8,0.04294592663312365
290,9,35,0.0,0.12,0.62,0.014302796776665724
291,9,41,1.0,0.14,0.86,0.009919285620430951
