X,Y,f_L
0.18,0.78,0.34377197079270627
0.18,0.8,0.5330715918830904
0.18,0.8200000000000001,-0.0004548802915594896
0.18,0.84,0.25869205203162016
0.18,0.86,0.30011515173330083
0.18,0.88,0.248101612251357
0.18,0.9,-0.008627737554517956
0.18,0.92,0.3853832633820499
0.18,0.9400000000000001,0.20492796616896863
0.18,0.96,0.23984293679743496
0.18,0.98,-0.043802031620594595
0.18,1.0,0.35801625326834463
0.2,0.0,0.5125277117759293
0.2,0.02,0.7577921188167038
0.2,0.04,0.7502243794979712
0.2,0.06,0.7131881842952646
0.2,0.08,1.1479735386278858
0.2,0.1,0.7768573603010882
0.2,0.12,0.9834635355763991
0.2,0.14,1.3540412754545792
0.2,0.16,0.7920287401777628
0.2,0.18,0.7179716085260023
0.2,0.2,1.1735072155287118
0.2,0.22,0.9929512891220392
0.2,0.24,1.0998065862074702
0.2,0.26,0.9075263322696531
0.2,0.28,1.0351004425528958
0.2,0.3,0.9920355313467495
0.2,0.32,0.7183278712434547
0.2,0.34,0.988645160981376
0.2,0.36,0.8862443414340261
0.2,0.38,0.9768067078219048
0.2,0.4,0.720094502535459
0.2,0.42,1.1814449772021698
0.2,0.44,1.0003606511436702
0.2,0.46,0.6839121051615336
0.2,0.48,0.7029077130168538
0.2,0.5,0.19277121439516548
0.2,0.52,0.4591110805183628
0.2,0.54,0.9564113563529351
0.2,0.56,0.7457093137434458
0.2,0.58,1.0714321535762963
0.2,0.6,0.762346337918522
0.2,0.62,0.18507755027834566
0.2,0.64,0.5427041929879585
0.2,0.66,0.5322080497496406
0.2,0.68,0.3917476669371591
0.2,0.7000000000000001,0.6120471988844783
0.2,0.72,0.3356585346942404
0.2,0.74,0.4028122154909766
0.2,0.76,0.020839437435404173
0.2,0.78,0.2313504458419865
0.2,0.8,0.8691993256584881
0.2,0.8200000000000001,0.3578937516902213
0.2,0.84,0.29399005201394207
0.2,0.86,0.10280698596144455
0.2,0.88,0.4183763402820668
0.2,0.9,0.2992634544915427
0.2,0.92,-0.07760409214371117
0.2,0.9400000000000001,0.10033586877920703
0.2,0.96,0.36686881403341753
0.2,0.98,0.8105285630074568
0.2,1.0,-0.014506761767506232
0.22,0.0,0.18893828669668566
0.22,0.02,0.3737103328040041
0.22,0.04,1.113782338569796
0.22,0.06,0.938584278882621
