,SimNum,Iteration,Loss
184,3,34,0.006162553497206406
185,3,35,0.006160962813815509
186,3,36,0.006157394448248558
187,3,37,0.006148196542715183
188,3,38,0.006145967891487549
189,3,39,0.006124977819019177
190,3,40,0.006131361595484796
191,3,41,0.006121888442746791
192,3,42,0.006085917602523068
193,3,43,0.006091753406976099
194,3,44,0.006089061740941393
195,3,45,0.006079741857181507
196,3,46,0.006072335800091055
197,3,47,0.006078026942114913
198,3,48,0.0060840910795561705
199,3,49,0.006081752589804304
200,4,0,0.05138760070340491
201,4,1,0.017926260395536603
202,4,2,0.03942015746200452
203,4,3,0.008820288939701444
204,4,4,0.007568168022929333
205,4,5,0.012567561176386072
206,4,6,0.01092347916114301
207,4,7,0.006922014601242844
208,4,8,0.011673654029305808
209,4,9,0.006890089478278272
210,4,10,0.0069496034572790214
