,SimNum,Iteration,Loss
0,0,0,0.03847198117938697
1,0,1,0.018932359713882366
2,0,2,0.016489546854845397
3,0,3,0.026948894217504692
4,0,4,0.006795396261162853
5,0,5,0.015623606475117046
6,0,6,0.006255946175446698
7,0,7,0.00529515077117792
8,0,8,0.005902156497873824
9,0,9,0.007575581039586021
10,0,10,0.009205794567907275
11,0,11,0.0060505548344171566
12,0,12,0.005258517951111987
13,0,13,0.006096753665879558
14,0,14,0.006039842670075712
15,0,15,0.005396296560706874
16,0,16,0.0052666555717761
17,0,17,0.005725258793932473
18,0,18,0.0052662296898138205
19,0,19,0.005264225803563196
20,0,20,0.005259389750337658
21,0,21,0.005257450831426785
22,0,22,0.008052397933758969
23,0,23,0.005250401145947938
24,0,24,0.005249936937745655
25,0,25,0.005250188049322941
26,0,26,0.0127453247062608
27,0,27,0.0052463359037491835
28,0,28,0.0052497318486161675
29,0,29,0.005972162009437656
30,0,30,0.005245851207192139
31,0,31,0.0052387354666299825
32,0,32,0.005242285931928173
33,0,33,0.006377396641774452
34,0,34,0.005259284259032768
35,0,35,0.005259281470470084
36,0,36,0.005254641270170582
37,0,37,0.005254364770135644
38,0,38,0.005253552509396884
39,0,39,0.005254816634040023
40,0,40,0.005255112898140788
41,0,41,0.0052670249395786
42,0,42,0.005266335289378042
43,0,43,0.005265581124662435
44,0,44,0.005265581124662433
45,0,45,0.0052655811246624315
46,0,46,0.005265581124662433
47,0,47,0.005265581124662433
48,0,48,0.006073985035349832
49,0,49,0.005270977130454692
50,1,0,0.024258683665154497
51,1,1,0.014346280174146405
52,1,2,0.06685598721445773
53,1,3,0.012745864137527995
54,1,4,0.02070956952804536
55,1,5,0.03078866846399858
56,1,6,0.027986292462164605
57,1,7,0.009754891498501266
58,1,8,0.00915621653324882
59,1,9,0.0060856642383864
60,1,10,0.006414598160118937
61,1,11,0.005607596568270256
62,1,12,0.005834285618481038
63,1,13,0.005846227603135516
64,1,14,0.005934996724603394
65,1,15,0.005734336847057724
66,1,16,0.005909571738503679
67,1,17,0.005735992714275658
68,1,18,0.005920389878984652
69,1,19,0.00573876588135964
70,1,20,0.005929969462497882
71,1,21,0.005840264698709191
72,1,22,0.005899184498552284
73,1,23,0.0057221518513850995
74,1,24,0.005830452026925727
75,1,25,0.005732564343185862
76,1,26,0.005777231802279749
77,1,27,0.006361039447793414
78,1,28,0.015701723357381576
79,1,29,0.005407622823060099
80,1,30,0.007728788665232118
81,1,31,0.005279393122064709
82,1,32,0.0060032155707452906
83,1,33,0.005265562960336777
84,1,34,0.005284148471575228
85,1,35,0.005293810620763917
86,1,36,0.0053026591699133424
87,1,37,0.005311089712932661
88,1,38,0.00532529419947301
89,1,39,0.005333184366162418
90,1,40,0.005340446453244349
91,1,41,0.005325372324542703
92,1,42,0.005333702128069503
93,1,43,0.0053412774721875635
94,1,44,0.005349742579405435
95,1,45,0.005362612537519084
96,1,46,0.005837994412651062
97,1,47,0.005398877967817526
98,1,48,0.005429989056646567
99,1,49,0.0054332186414815485
100,2,0,0.03503571835241677
101,2,1,0.04148418832573256
102,2,2,0.032429894317817835
103,2,3,0.022728983878080304
104,2,4,0.010087708215136139
105,2,5,0.011180950353065714
106,2,6,0.009108308133876298
107,2,7,0.006458657490977446
108,2,8,0.006249070930688862
109,2,9,0.0061254125578029065
110,2,10,0.005520434283610346
111,2,11,0.005524375701102512
112,2,12,0.005547159106089915
113,2,13,0.016523301972619454
114,2,14,0.005559755512911621
115,2,15,0.018375046767588072
116,2,16,0.019883483472799588
117,2,17,0.005993467861525197
118,2,18,0.005498040225472976
119,2,19,0.005857392298740207
120,2,20,0.005541964531830854
121,2,21,0.006298733383396128
122,2,22,0.0054092302090515895
123,2,23,0.005392492456720199
124,2,24,0.005388068956466596
125,2,25,0.005498348309096726
126,2,26,0.00537958697608815
127,2,27,0.005377607182856287
128,2,28,0.005378560902481082
129,2,29,0.005376869109288945
130,2,30,0.005376891725997715
131,2,31,0.005376891725997718
132,2,32,0.005376891725997717
133,2,33,0.0063358632535075385
134,2,34,0.009483000742900089
135,2,35,0.0053784482908041335
136,2,36,0.005375712125091249
137,2,37,0.005372682270266109
138,2,38,0.005369089170056413
139,2,39,0.005369649169893959
140,2,40,0.005369649169893959
141,2,41,0.005369649169893959
142,2,42,0.005369649169893959
143,2,43,0.005369649169893959
144,2,44,0.005369649169893959
145,2,45,0.005369649169893959
146,2,46,0.0059902605913669665
147,2,47,0.00536733928429288
148,2,48,0.005381351205326634
149,2,49,0.006070456445602161
150,3,0,0.045964313267662774
151,3,1,0.057552142256847065
152,3,2,0.027651145391458357
153,3,3,0.011496646471894962
154,3,4,0.030314211376874893
155,3,5,0.01109354381599643
156,3,6,0.016770958494380157
157,3,7,0.006635310537579394
158,3,8,0.005809104820919318
159,3,9,0.005607613086894842
160,3,10,0.0392491379366699
161,3,11,0.005933287484924466
162,3,12,0.005425338495496616
163,3,13,0.005401077892789102
164,3,14,0.005397934149480603
165,3,15,0.005680610516717612
166,3,16,0.021267602644416968
167,3,17,0.005411946183643152
168,3,18,0.006008016105776006
169,3,19,0.008616097247818807
170,3,20,0.00546892956324258
171,3,21,0.005493262973371883
172,3,22,0.005513202023057641
173,3,23,0.0055518450075681455
174,3,24,0.005584316503338439
175,3,25,0.005610371947615794
176,3,26,0.00563491013894798
177,3,27,0.005657193754456288
178,3,28,0.005634709114709023
179,3,29,0.005615134628263171
180,3,30,0.008719714720899371
181,3,31,0.006188322152867252
182,3,32,0.005510984485739865
183,3,33,0.005476718540796526
