,SimNum,Iteration,Agent,X,Y,XMax,YMax,VarMax,Var0,XCentroid,YCentroid,ProbExplore,Explore
0,0,0,0,0.8986825682953296,0.3221257975318115,0.84,0.3221257975318115,0.04369927238845272,0.04369927238845278,0.8360944192519912,0.3277253241467918,0.9999999999999986,True
1,0,0,1,0.9981275010274776,0.7895898498256076,0.54,0.7895898498256076,0.04369927238845272,0.04369927238845278,0.8097011493752104,0.8073563217646719,0.9999999999999986,True
2,0,0,2,0.5514270315794675,0.06974410994122371,0.0,0.06974410994122371,0.04369927238845272,0.04369927238845278,0.4413565869920926,0.12825581450118723,0.9999999999999986,True
3,0,0,3,0.30110000695062156,0.5527238310728176,0.0,0.5527238310728176,0.04369927238845272,0.04369927238845278,0.2794932449068031,0.6168918890984435,0.9999999999999986,True
4,0,1,0,0.84,0.04,1.0,0.04,0.040835057331460964,0.04369927238845278,0.7918726853688166,0.3899983816643955,0.9344562300367119,True
5,0,1,1,0.54,1.0,1.0,1.0,0.04147311813169928,0.04369927238845278,0.7547442725642785,0.8078892497401866,0.9490574067923898,True
6,0,1,2,0.0,0.0,0.52,0.0,0.037128241412117444,0.04369927238845278,0.27432205123962944,0.1634250769865039,0.8496306547641355,True
7,0,1,3,0.0,0.1,0.0,0.1,0.041412400438382825,0.04369927238845278,0.2362485919228607,0.6403495592296962,0.9476679627582485,True
8,0,2,0,1.0,0.56,0.62,0.56,0.011802430003299717,0.04369927238845278,0.7486946262450097,0.4105978473819076,0.27008298670021846,False
9,0,2,1,1.0,0.64,1.0,0.64,0.018919017184769904,0.04369927238845278,0.7565164224300999,0.8144667132387446,0.4329366634893701,False
10,0,2,2,0.52,0.42,0.42,0.42,0.025840396955558047,0.04369927238845278,0.23833892255190575,0.1869618874481582,0.5913232770984578,False
11,0,2,3,0.0,0.88,0.14,0.88,0.018380966626071606,0.04369927238845278,0.2667273690579362,0.6287965665871039,0.4206240887188924,True
12,0,3,0,0.7486946262450097,0.4105978473819076,0.6,0.4105978473819076,0.013575970464406322,0.04369927238845278,0.7326479823595059,0.4084039400600935,0.31066811235954755,False
13,0,3,1,0.7565164224300999,0.8144667132387446,1.0,0.8144667132387446,0.01891826291140923,0.04369927238845278,0.7630438133326964,0.8201149407757622,0.43291940294200976,True
14,0,3,2,0.23833892255190575,0.1869618874481582,0.42,0.1869618874481582,0.0257161652402582,0.04369927238845278,0.22584628684895885,0.18909235840198987,0.5884803987503808,False
15,0,3,3,0.14,0.56,0.24,0.56,0.011313654397231872,0.04369927238845278,0.28164249860606033,0.640553508821592,0.25889800399105556,True
16,0,4,0,0.7326479823595059,0.4084039400600935,0.6,0.4084039400600935,0.015049287338120592,0.04369927238845278,0.7259231949606749,0.40304153979825874,0.3443830186540419,True
17,0,4,1,1.0,1.0,0.62,1.0,0.009997174238196821,0.04369927238845278,0.7746310685646477,0.8239810579671354,0.22877209829330025,False
18,0,4,2,0.22584628684895885,0.18909235840198987,0.42,0.18909235840198987,0.025679683266237065,0.04369927238845278,0.219126512026031,0.1929744233228293,0.5876455570693377,False
19,0,4,3,0.24,1.0,0.52,1.0,0.00987998347126623,0.04369927238845278,0.2900542120066861,0.6358229435666085,0.22609034272792478,False
20,0,5,0,0.6,0.02,0.68,0.02,0.00805790434640958,0.04369927238845278,0.7135271609021039,0.38823460186252,0.18439447400361803,False
21,0,5,1,0.7746310685646477,0.8239810579671354,0.64,0.8239810579671354,0.009204910995553137,0.04369927238845278,0.7794514644722224,0.8239815854006795,0.21064220277465004,False
22,0,5,2,0.219126512026031,0.1929744233228293,0.28,0.1929744233228293,0.009818208842513096,0.04369927238845278,0.22388891904685618,0.1893492493395025,0.22467671212547435,True
23,0,5,3,0.2900542120066861,0.6358229435666085,0.52,0.6358229435666085,0.009152800095283832,0.04369927238845278,0.2938214819293365,0.637538087791641,0.20944971380581598,False
24,0,6,0,0.7135271609021039,0.38823460186252,0.64,0.38823460186252,0.007073858009868907,0.04369927238845278,0.7060980895057414,0.37882197054979777,0.16187587626145744,False
25,0,6,1,0.7794514644722224,0.8239815854006795,0.64,0.8239815854006795,0.008770071967636545,0.04369927238845278,0.7829851449582849,0.8202905199385034,0.20069148725583755,False
26,0,6,2,0.28,0.12,0.0,0.12,0.004245449646431899,0.04369927238845278,0.22302757799421208,0.18883184663860225,0.09715149507966932,False
27,0,6,3,0.2938214819293365,0.637538087791641,0.5,0.637538087791641,0.008735939718317536,0.04369927238845278,0.2954535438303213,0.638644299874847,0.19991041591406325,False
28,0,7,0,0.7060980895057414,0.37882197054979777,0.72,0.37882197054979777,0.007072126134865048,0.04369927238845278,0.7003817579333876,0.3715662230188364,0.16183624459463097,False
29,0,7,1,0.7829851449582849,0.8202905199385034,0.64,0.8202905199385034,0.008770071967636545,0.04369927238845278,0.7849175903111628,0.8171938340164493,0.20069148725583755,False
30,0,7,2,0.22302757799421208,0.18883184663860225,0.0,0.18883184663860225,0.004245449646431899,0.04369927238845278,0.22067344926078547,0.18934772197106473,0.09715149507966932,False
31,0,7,3,0.2954535438303213,0.638644299874847,0.5,0.638644299874847,0.008735939718317536,0.04369927238845278,0.2968815489234116,0.6407483578095696,0.19991041591406325,False
32,0,8,0,0.7003817579333876,0.3715662230188364,0.7000000000000001,0.3715662230188364,0.007009273460581306,0.04369927238845278,0.6961175931047113,0.36440216554426974,0.16039794434731722,True
33,0,8,1,0.7849175903111628,0.8171938340164493,0.64,0.8171938340164493,0.008770071967636545,0.04369927238845278,0.785877743952252,0.8145059891910236,0.20069148725583755,True
34,0,8,2,0.22067344926078547,0.18934772197106473,0.0,0.18934772197106473,0.004245449646431899,0.04369927238845278,0.21812431136970856,0.18994968375912744,0.09715149507966932,False
35,0,8,3,0.2968815489234116,0.6407483578095696,0.5,0.6407483578095696,0.008735939718317536,0.04369927238845278,0.298601541747104,0.6421842499722747,0.19991041591406325,False
36,0,9,0,0.7000000000000001,0.6,1.0,0.6,0.0051662150059229375,0.04369927238845278,0.6917363219472589,0.3613867612951778,0.11822199143270112,False
37,0,9,1,0.64,0.72,0.8,0.72,0.0032338392426063123,0.04369927238845278,0.785569093439798,0.8111093973647906,0.07400213014669853,False
38,0,9,2,0.21812431136970856,0.18994968375912744,0.0,0.18994968375912744,0.003892437296209701,0.04369927238845278,0.21497765794696172,0.19025837024000067,0.08907327475864907,False
39,0,9,3,0.298601541747104,0.6421842499722747,0.0,0.6421842499722747,0.0038772238677020204,0.04369927238845278,0.3017912231790928,0.6465266064531424,0.08872513558661789,False
40,0,10,0,0.6917363219472589,0.3613867612951778,1.0,0.3613867612951778,0.0051662150059229375,0.04369927238845278,0.6884665966302653,0.35754110877113277,0.11822199143270112,False
41,0,10,1,0.785569093439798,0.8111093973647906,0.8,0.8111093973647906,0.0032338392426063123,0.04369927238845278,0.7861367660464397,0.8098721959816718,0.07400213014669853,False
42,0,10,2,0.21497765794696172,0.19025837024000067,0.0,0.19025837024000067,0.003892437296209701,0.04369927238845278,0.21327129468939268,0.19134151366189234,0.08907327475864907,False
43,0,10,3,0.3017912231790928,0.6465266064531424,0.0,0.6465266064531424,0.0038772238677020204,0.04369927238845278,0.30390875183732147,0.6484369147935601,0.08872513558661789,False
44,0,11,0,0.6884665966302653,0.35754110877113277,1.0,0.35754110877113277,0.0051662150059229375,0.04369927238845278,0.684557547887739,0.353735563930177,0.11822199143270112,False
45,0,11,1,0.7861367660464397,0.8098721959816718,0.8,0.8098721959816718,0.0032338392426063123,0.04369927238845278,0.7884606344365462,0.8081253583809084,0.07400213014669853,True
46,0,11,2,0.21327129468939268,0.19134151366189234,0.0,0.19134151366189234,0.003892437296209701,0.04369927238845278,0.21158984454017246,0.1920931071488009,0.08907327475864907,False
47,0,11,3,0.30390875183732147,0.6484369147935601,0.0,0.6484369147935601,0.0038772238677020204,0.04369927238845278,0.30631399423910793,0.6515437112065556,0.08872513558661789,False
48,0,12,0,0.684557547887739,0.353735563930177,1.0,0.353735563930177,0.005165915922509777,0.04369927238845278,0.6817307946110672,0.3505231383591473,0.11821514730471423,False
49,0,12,1,0.8,1.0,0.84,1.0,0.0008037325502859988,0.04369927238845278,0.7890966953314821,0.8080408477973625,0.018392355441102935,False
