X,Y,f_L
0.0,0.0,0.8584746609649822
0.0,0.02,0.6512083312353231
0.0,0.04,0.4997902160034257
0.0,0.06,1.0964766798865675
0.0,0.08,0.46649536203067754
0.0,0.1,1.0917392752427773
0.0,0.12,1.0102618364821656
0.0,0.14,0.9309361949124151
0.0,0.16,0.7255687754933582
0.0,0.18,0.5948293162855695
0.0,0.2,0.8400163475402985
0.0,0.22,0.7200157132994541
0.0,0.24,0.9224202589610827
0.0,0.26,0.7688209535293727
0.0,0.28,0.5005393021726627
0.0,0.3,0.5838051352947479
0.0,0.32,0.24784671039943923
0.0,0.34,0.8140863589583376
0.0,0.36,0.5543213534564762
0.0,0.38,0.6366322591782362
0.0,0.4,0.700861588025626
0.0,0.42,0.6064573713434213
0.0,0.44,0.8656673592597482
0.0,0.46,0.8820726077959924
0.0,0.48,0.6533163103460925
0.0,0.5,0.24678628732318036
0.0,0.52,0.7688116987730005
0.0,0.54,0.4497901768862108
0.0,0.56,0.7934012752702528
0.0,0.58,0.3947455318103107
0.0,0.6,0.213325237906677
0.0,0.62,0.2288325871028337
0.0,0.64,0.3252312891723642
0.0,0.66,0.08269240076756784
0.0,0.68,0.2216992085135869
0.0,0.7000000000000001,0.35900388769271263
0.0,0.72,0.5990779300481797
0.0,0.74,0.4001122465449958
0.0,0.76,0.4631030820912718
0.0,0.78,0.2690351863487871
0.0,0.8,0.3911763998012102
0.0,0.8200000000000001,0.08613382105213213
0.0,0.84,0.4011857887339741
0.0,0.86,0.40368833161513107
0.0,0.88,0.3258272604724146
0.0,0.9,0.20093912237134967
0.0,0.92,-0.07477439148047219
0.0,0.9400000000000001,0.24658085441888306
0.0,0.96,0.27639624732741885
0.0,0.98,0.5185378089488081
0.0,1.0,0.2202386809629199
0.02,0.0,0.3970910627939412
0.02,0.02,0.8113983260134553
0.02,0.04,0.7560676501329563
0.02,0.06,0.837841662478737
0.02,0.08,0.7663736449902272
0.02,0.1,0.6271727847124534
0.02,0.12,0.5913859902815295
0.02,0.14,0.5492733391073712
0.02,0.16,0.6348274028691796
0.02,0.18,0.7077972814973273
0.02,0.2,0.8956494203282802
0.02,0.22,0.651294679794022
0.02,0.24,0.7758513872502315
0.02,0.26,0.46281258988361623
0.02,0.28,0.92911595235437
0.02,0.3,0.6388607017819542
0.02,0.32,0.6171801877721017
0.02,0.34,0.6144228228769495
0.02,0.36,0.8574843690294599
0.02,0.38,0.5034866664039261
0.02,0.4,0.9824183017274293
0.02,0.42,0.8004155037265616
0.02,0.44,0.6550468818752813
