,SimNum,Iteration,Period,Fidelity,Agent,X,Y,XMax,YMax,VarMax,Var0,XCentroid,YCentroid,ProbExplore,Explore
0,0,0,0,S,0,0.8234035576158478,0.8832720130770431,0.0,0.8832720130770431,0.03685059040554281,0.06096360934141172,0.41302120890046434,0.9170912968429163,0.604468646191372,0.0
1,0,0,0,S,1,0.6143997978526233,0.12876448308978294,1.0,0.12876448308978294,0.03685059040554281,0.06096360934141172,0.6901177057686049,0.213506516196515,0.604468646191372,0.0
2,0,0,0,S,2,0.11469335423620097,0.14701176177566178,0.0,0.14701176177566178,0.03685059040554282,0.06096360934141172,0.1646315929243557,0.5069673788075345,0.604468646191372,0.0
3,0,0,0,S,3,0.8020078499555772,0.6959918252280098,1.0,0.6959918252280098,0.027766720966951423,0.06096360934141172,0.5909544155486988,0.6285893074076347,0.604468646191372,0.0
4,0,1,0,S,0,0.41302120890046434,0.9170912968429163,0.0,0.9170912968429163,0.036822019039782286,0.06096360934141172,0.3173449066633381,0.8776754763322259,0.6044686461913718,False
5,0,1,0,S,1,0.6901177057686049,0.213506516196515,1.0,0.213506516196515,0.036822019039782286,0.06096360934141172,0.7208393039375494,0.21295869012728974,0.6044686461913718,False
6,0,1,0,S,2,0.0,0.0,0.0,0.0,0.027622229534922743,0.06096360934141172,0.16861017888816715,0.49343566489520396,0.604468646191372,True
7,0,1,0,S,3,0.5909544155486988,0.6285893074076347,1.0,0.6285893074076347,0.03685053813852934,0.06096360934141172,0.6592858814688269,0.6221463817026953,0.4554638622436333,False
8,0,2,0,S,0,0.0,1.0,0.32,1.0,0.027446167382285398,0.06096360934141172,0.2911906461943992,0.8391109387373492,0.6039999835569054,True
9,0,2,0,S,1,0.7208393039375494,0.21295869012728974,1.0,0.21295869012728974,0.036793101750471666,0.06096360934141172,0.7245692955047517,0.20810284009570718,0.6039999835569054,False
10,0,2,0,S,2,0.16861017888816715,0.49343566489520396,0.0,0.49343566489520396,0.027461160442537866,0.06096360934141172,0.18849102651531235,0.44550001645917825,0.45309373630145866,False
11,0,2,0,S,3,1.0,1.0,1.0,1.0,0.027608963840125254,0.06096360934141172,0.7107716003846508,0.6482137918651043,0.6044677888436191,True
12,0,3,0,S,0,0.2911906461943992,0.8391109387373492,0.32,0.8391109387373492,0.027364345319514594,0.06096360934141172,0.27596741560466503,0.8152735204976098,0.4502057486225902,False
13,0,3,0,S,1,1.0,0.0,1.0,0.0,0.027381926058845547,0.06096360934141172,0.7196656518881929,0.2192924937303626,0.6035256466594839,True
14,0,3,0,S,2,0.0,0.32,0.0,0.32,0.027232184140746185,0.06096360934141172,0.20430000608416887,0.4036475556337168,0.45045168321233053,True
15,0,3,0,S,3,0.7107716003846508,0.6482137918651043,0.68,0.6482137918651043,0.0274425444633727,0.06096360934141172,0.7358410735912547,0.6630297520662202,0.4528761360815767,False
16,0,4,0,S,0,0.27596741560466503,0.8152735204976098,0.32,0.8152735204976098,0.027362493462893323,0.06096360934141172,0.26748587124252177,0.79919025410259,0.4488636026496938,False
17,0,4,0,S,1,1.0,0.32,0.64,0.32,0.025485093999334477,0.06096360934141172,0.7011763719793401,0.21344851963341654,0.44915198353004,True
18,0,4,0,S,2,0.20430000608416887,0.4036475556337168,0.0,0.4036475556337168,0.026382284058591048,0.06096360934141172,0.20799480380385943,0.37447651378287,0.44669573266633583,False
19,0,4,0,S,3,0.7358410735912547,0.6630297520662202,0.68,0.6630297520662202,0.027362493462893323,0.06096360934141172,0.7305582859049805,0.6738143211106231,0.45014632105667285,False
20,0,5,0,S,0,0.26748587124252177,0.79919025410259,0.32,0.79919025410259,0.027143213766513553,0.06096360934141172,0.2615284360274605,0.7902963902228255,0.44883322622281757,False
21,0,5,0,S,1,0.7011763719793401,0.21344851963341654,0.36,0.21344851963341654,0.02546271511408433,0.06096360934141172,0.7012907298315114,0.21500727197375613,0.4180378142739461,False
22,0,5,0,S,2,0.20799480380385943,0.37447651378287,0.34,0.37447651378287,0.02546102887098676,0.06096360934141172,0.20918198241445263,0.35565246285661245,0.4327546276147061,False
23,0,5,0,S,3,0.68,1.0,1.0,1.0,0.025035681226217084,0.06096360934141172,0.7263138004527185,0.6838632192462356,0.44883322622281757,True
24,0,6,0,S,0,0.2615284360274605,0.7902963902228255,0.32,0.7902963902228255,0.027113311132626668,0.06096360934141172,0.25718733099257035,0.7830469742586731,0.44523633130880835,False
25,0,6,0,S,1,0.7012907298315114,0.21500727197375613,0.66,0.21500727197375613,0.024513603689087483,0.06096360934141172,0.702885337507676,0.21645721301873908,0.41767072831082963,False
26,0,6,0,S,2,0.34,0.0,0.0,0.0,0.02340432985362642,0.06096360934141172,0.21030669277764485,0.33706711387575006,0.41764306848038674,True
27,0,6,0,S,3,0.7263138004527185,0.6838632192462356,1.0,0.6838632192462356,0.02501066242507957,0.06096360934141172,0.7215702415540767,0.6893644962268538,0.41066599397045045,False
