,SimNum,Iteration,Period,Fidelity,Agent,X,Y,XMax,YMax,VarMax,Var0,XCentroid,YCentroid,ProbExplore,Explore
0,0,0,0,S,0,0.15680900213034965,0.07980815135634589,0.0,0.07980815135634589,0.03685059040554282,0.06096360934141172,0.2433874747499137,0.18965727020425938,0.0,0.0
1,0,0,0,S,1,0.6928041968408867,0.37109378828114126,1.0,0.37109378828114126,0.03685059040554281,0.06096360934141172,0.7661428888228454,0.2347011259518047,0.0,0.0
2,0,0,0,S,2,0.6582969085935092,0.5856368729415633,1.0,0.5856368729415633,0.036850590405542796,0.06096360934141172,0.6750874152877041,0.7365963861196201,0.0,0.0
3,0,0,0,S,3,0.44338517426441226,0.4959506601889455,0.0,0.4959506601889455,0.03685059040554281,0.06096360934141172,0.2578823895721427,0.6663665518297116,0.0,0.0
4,0,1,0,S,0,0.34,0.0,0.0,0.0,0.03670981150389082,0.06096360934141172,0.2941578991680865,0.2263959728294029,1.0,1.0
5,0,1,0,S,1,1.0,0.34,1.0,0.34,0.03634989444950476,0.06096360934141172,0.7403141587781822,0.22315349112971414,1.0,1.0
6,0,1,0,S,2,1.0,0.66,1.0,0.66,0.036349894449504754,0.06096360934141172,0.6780328282271273,0.6884288681565558,1.0,1.0
7,0,1,0,S,3,0.34,1.0,0.0,1.0,0.03670981150389081,0.06096360934141172,0.2205277431564777,0.7050700525561293,1.0,1.0
8,0,2,0,S,0,0.0,0.32,0.0,0.32,0.03618529850352766,0.06096360934141172,0.30235074639491605,0.27395733994547017,1.0,1.0
9,0,2,0,S,1,0.68,0.0,1.0,0.0,0.036147328592571346,0.06096360934141172,0.7501463969593966,0.24356712779849168,1.0,1.0
10,0,2,0,S,2,0.68,1.0,1.0,1.0,0.036147328592571346,0.06096360934141172,0.6746589290170049,0.6856411682708994,1.0,1.0
11,0,2,0,S,3,0.0,0.68,0.0,0.68,0.036185298503527655,0.06096360934141172,0.23792172341338055,0.7289166363360292,1.0,1.0
12,0,3,0,S,0,0.0,0.0,0.34,0.0,0.010109224527051347,0.06096360934141172,0.2835376412475642,0.2687082440076618,1.0,1.0
13,0,3,0,S,1,1.0,0.0,0.66,0.0,0.009981511540264582,0.06096360934141172,0.7446786814590635,0.25695086950299906,1.0,1.0
14,0,3,0,S,2,1.0,1.0,0.66,1.0,0.009981511540264595,0.06096360934141172,0.6987089185307147,0.7085698143229786,1.0,1.0
15,0,3,0,S,3,0.0,1.0,0.34,1.0,0.010109224527051361,0.06096360934141172,0.2518335062732149,0.7337249976726239,1.0,1.0
16,0,4,0,S,0,0.2835376412475642,0.2687082440076618,0.34,0.2687082440076618,0.010109224527051347,0.06096360934141172,0.27254664193972084,0.2676338819433875,0.0,0.0
17,0,4,0,S,1,0.7446786814590635,0.25695086950299906,0.66,0.25695086950299906,0.009981511540264582,0.06096360934141172,0.7365370781022432,0.26469980343990535,0.0,0.0
18,0,4,0,S,2,0.6987089185307147,0.7085698143229786,0.66,0.7085698143229786,0.009981511540264595,0.06096360934141172,0.7119140519476356,0.7209969358652554,0.0,0.0
19,0,4,0,S,3,0.2518335062732149,0.7337249976726239,0.34,0.7337249976726239,0.010109224527051361,0.06096360934141172,0.25980595115056837,0.7326791174575094,0.0,0.0
20,0,5,0,S,0,0.27254664193972084,0.2676338819433875,0.34,0.2676338819433875,0.010109224527051347,0.06096360934141172,0.27307289596941053,0.2675287820900895,0.0,0.0
21,0,5,0,S,1,0.7365370781022432,0.26469980343990535,0.66,0.26469980343990535,0.009981511540264582,0.06096360934141172,0.7349030335898047,0.26842941339084864,0.0,0.0
22,0,5,0,S,2,0.7119140519476356,0.7209969358652554,0.66,0.7209969358652554,0.009981511540264595,0.06096360934141172,0.7239651790356415,0.7303764321458404,0.0,0.0
23,0,5,0,S,3,0.25980595115056837,0.7326791174575094,0.34,0.7326791174575094,0.010109224527051361,0.06096360934141172,0.26537956955435954,0.7305882874224391,0.0,0.0
24,0,6,0,S,0,0.27307289596941053,0.2675287820900895,0.34,0.2675287820900895,0.010109224527051347,0.06096360934141172,0.2728451085263969,0.2655536502579736,0.0,0.0
25,0,6,0,S,1,0.7349030335898047,0.26842941339084864,0.66,0.26842941339084864,0.009981511540264582,0.06096360934141172,0.7353920539694624,0.2702235978709534,0.0,0.0
26,0,6,0,S,2,0.7239651790356415,0.7303764321458404,0.66,0.7303764321458404,0.009981511540264595,0.06096360934141172,0.7230183007232089,0.7333220833297492,0.0,0.0
27,0,6,0,S,3,0.26537956955435954,0.7305882874224391,0.34,0.7305882874224391,0.010109224527051361,0.06096360934141172,0.2655525577545121,0.7294322070123722,0.0,0.0
28,0,7,0,S,0,0.2728451085263969,0.2655536502579736,0.34,0.2655536502579736,0.010109224527051347,0.06096360934141172,0.27143313412501463,0.2624358309227191,0.0,0.0
29,0,7,0,S,1,0.7353920539694624,0.2702235978709534,0.66,0.2702235978709534,0.009981511540264582,0.06096360934141172,0.735220302105547,0.2717832510360062,0.0,0.0
30,0,7,0,S,2,0.7230183007232089,0.7333220833297492,0.66,0.7333220833297492,0.009981511540264595,0.06096360934141172,0.7231657873302209,0.7359835548620489,0.0,0.0
31,0,7,0,S,3,0.2655525577545121,0.7294322070123722,0.34,0.7294322070123722,0.010109224527051361,0.06096360934141172,0.26642454959046474,0.7276690221411158,0.0,0.0
32,0,8,1,S,0,0.27143313412501463,0.2624358309227191,0.34,0.2624358309227191,0.010109224527051347,0.06096360934141172,0.2683250376308069,0.25919424889860376,0.0,0.0
