,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,S,0.024528853331364807
1,0,0,0,S,0.0500256668556832
2,0,0,0,M,0.025424521155941352
3,0,0,0,S,0.01948463257278004
4,0,1,0,S,0.02109408475579641
5,0,2,0,S,0.025586787730947518
6,0,3,0,S,0.008825401401475927
7,0,4,0,S,0.01954584475902601
8,0,5,0,S,0.01549690957241639
9,0,6,0,S,0.005600212445692164
10,0,7,0,S,0.005532815947422685
11,0,0,0,S,0.04802696602308214
12,0,1,0,S,0.07367698538041173
13,0,2,0,S,0.06347290567098929
14,0,3,0,S,0.01163846165627576
15,0,4,0,S,0.008155262809212764
16,0,5,0,S,0.0268569878838906
17,0,6,0,S,0.007652453747372121
18,0,7,0,S,0.0075356126152924105
19,0,0,0,M,0.05437500555248141
20,0,1,0,M,0.05003956044325531
21,0,2,0,M,0.022007882622729825
22,0,3,0,M,0.010975754282179959
23,0,4,0,M,0.008433470580453037
24,0,5,0,M,0.0057268428602441504
25,0,6,0,M,0.005669107893375291
26,0,7,0,M,0.005642746828711324
