,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,S,0.011945254411408824
1,0,1,0,S,0.013849853785101581
2,0,2,0,S,0.010070228619930344
3,0,3,0,S,0.008611655184697992
4,0,4,0,S,0.007913519029473723
5,0,5,0,S,0.008142579910871686
6,0,6,0,S,0.008024222815502914
7,0,7,0,S,0.007928701869166431
8,0,8,0,S,0.007814121004840052
9,0,9,0,S,0.0077080859123841135
10,0,10,0,S,0.007579652077404828
11,0,11,0,S,0.007357229991962146
12,0,12,0,S,0.007121408125443686
13,0,13,0,S,0.006912791630091391
14,0,14,0,S,0.006768151220146233
15,0,15,0,S,0.006698897163530806
16,0,16,1,S,0.0066522373325684815
17,0,17,1,S,0.009623860804723884
18,0,18,1,S,0.007424122711879717
19,0,19,1,S,0.00841319257395414
20,0,20,1,S,0.008335850350799931
21,0,21,1,S,0.010956561360691513
22,0,22,1,S,0.011164574722230682
23,0,23,1,S,0.010794537525663783
24,0,24,1,S,0.01106818813518734
25,0,25,1,S,0.01082250918495557
26,0,26,1,S,0.01105379055291073
27,0,27,1,S,0.010788398613023704
28,0,28,1,S,0.011039856197570126
29,0,29,1,S,0.010813235511921367
30,0,30,1,S,0.01102924497652554
31,0,31,1,S,0.010792764438216682
32,0,32,1,S,0.011012433292125475
33,0,33,1,S,0.010817798568434268
34,0,34,1,S,0.010996396075857721
35,0,35,1,S,0.010853308140260361
36,0,36,1,S,0.010944913160515041
37,0,37,1,S,0.01087451266436271
38,0,38,1,S,0.010929816468745612
39,0,39,1,S,0.010811662703375328
40,0,40,1,S,0.010992919736717545
41,0,41,1,S,0.01081179225150661
42,0,42,1,S,0.010963775741260003
43,0,43,1,S,0.010804402369538347
44,0,44,1,S,0.010989354487694667
45,0,45,1,S,0.010820696207778277
46,0,46,1,S,0.010998111617993403
47,0,47,1,S,0.010827911402843783
48,0,48,2,S,0.010981411660669533
49,0,49,2,S,0.011487103483279007
50,0,50,2,S,0.012815432513764505
51,0,51,2,S,0.010941172867268716
52,0,52,2,S,0.011934289951635684
53,0,53,2,S,0.007929979805002275
54,0,54,2,S,0.007032145705937543
55,0,55,2,S,0.008212767179408631
56,0,56,2,S,0.007389787680729681
57,0,57,2,S,0.007915576514132164
58,0,58,2,S,0.007396358783903373
59,0,59,2,S,0.010522590728147459
60,0,60,2,S,0.010338986918794417
61,0,61,2,S,0.005962993154034869
62,0,62,2,S,0.005913291453522788
63,0,63,2,S,0.005844176358024476
64,0,64,2,S,0.005776577285355126
65,0,65,2,S,0.005723612347706547
66,0,66,2,S,0.005698560740720016
67,0,67,2,S,0.005688866627127443
68,0,68,2,S,0.005672140814899946
69,0,69,2,S,0.00567501677283852
70,0,70,2,S,0.005665128367072911
71,0,71,2,S,0.005665642557523573
72,0,72,2,S,0.005666111547076983
73,0,73,2,S,0.005668758403691507
74,0,74,2,S,0.0056664858591931
75,0,75,2,S,0.005666141919352305
76,0,76,2,S,0.005666141919352304
77,0,77,2,S,0.005666141919352304
78,0,78,2,S,0.005666141919352304
79,0,79,2,S,0.005666141919352304
80,0,80,2,S,0.005666141919352304
81,0,81,2,S,0.005666141919352304
82,0,82,2,S,0.005666141919352304
83,0,83,2,S,0.005666141919352304
84,0,84,2,S,0.005666141919352304
85,0,85,2,S,0.005666141919352304
86,0,86,2,S,0.005666141919352304
87,0,87,2,S,0.005666141919352304
88,0,88,2,S,0.005666141919352304
89,0,89,2,S,0.005666141919352304
90,0,90,2,S,0.005666141919352304
91,0,91,2,S,0.005666141919352304
92,0,92,2,S,0.005666141919352304
93,0,93,2,S,0.005666141919352304
94,0,94,2,S,0.005666141919352304
95,0,95,2,S,0.005666141919352304
96,0,96,2,S,0.005666141919352304
97,0,97,2,S,0.005666141919352304
98,0,98,2,S,0.005666141919352304
99,0,99,2,S,0.005666141919352304
100,0,100,2,S,0.005666141919352304
101,0,101,2,S,0.005666141919352304
102,0,102,2,S,0.005666141919352304
103,0,103,2,S,0.005666141919352304
104,0,104,2,S,0.005666141919352304
105,0,105,2,S,0.005666141919352304
106,0,106,2,S,0.005666141919352304
107,0,107,2,S,0.005666141919352304
108,0,108,2,S,0.005666141919352304
109,0,109,2,S,0.005666141919352304
110,0,110,2,S,0.005666141919352304
111,0,111,2,S,0.005666141919352304
112,0,112,3,S,0.005666141919352304
113,0,113,3,S,0.009023363330609704
114,0,114,3,S,0.011060204476799196
115,0,115,3,S,0.01155161862503648
116,0,116,3,S,0.01312450760344333
117,0,117,3,S,0.015039870904860224
118,0,118,3,S,0.011187657495267863
119,0,119,3,S,0.010847150172402694
120,0,120,3,S,0.010546980343946332
121,0,121,3,S,0.0079375581125127
122,0,122,3,S,0.006477875752405984
123,0,123,3,S,0.007628612877289377
124,0,124,3,S,0.008065786136835276
125,0,125,3,S,0.007112660294939423
126,0,126,3,S,0.007081576312441223
127,0,127,3,S,0.0073841993564049005
128,0,128,3,S,0.005973056218672896
129,0,129,3,S,0.005901422977522357
130,0,130,3,S,0.005898332032110407
131,0,131,3,S,0.005894078704945054
132,0,132,3,S,0.005889494421342593
133,0,133,3,S,0.005886397405797808
134,0,134,3,S,0.005880969259284883
135,0,135,3,S,0.005875621657922502
136,0,136,3,S,0.005880648680916722
137,0,137,3,S,0.00587853603728105
138,0,138,3,S,0.005877801016974557
139,0,139,3,S,0.005877765103523532
140,0,140,3,S,0.005877765103523531
141,0,141,3,S,0.00587776510352353
142,0,142,3,S,0.005877765103523531
143,0,143,3,S,0.00587776510352353
144,0,144,3,S,0.00587776510352353
