X,Y,f_L
0.0,0.0,0.7027608722452999
0.0,0.02,0.718673358719543
0.0,0.04,0.7337973387409817
0.0,0.06,0.7480923393518836
0.0,0.08,0.761520009655044
0.0,0.1,0.7740442988707467
0.0,0.12,0.7856316236757754
0.0,0.14,0.7962510236941928
0.0,0.16,0.8058743040924774
0.0,0.18,0.8144761643238952
0.0,0.2,0.8220343121678007
0.0,0.22,0.8285295623179632
0.0,0.24,0.8339459188889351
0.0,0.26,0.8382706413298062
0.0,0.28,0.8414942933592354
0.0,0.3,0.8436107746632051
0.0,0.32,0.844617335226206
0.0,0.34,0.8445145722963596
0.0,0.36,0.843306410113916
0.0,0.38,0.8410000626594801
0.0,0.4,0.8376059798019858
0.0,0.42,0.8331377773456081
0.0,0.44,0.8276121515884427
0.0,0.46,0.8210487791128178
0.0,0.48,0.8134702026265561
0.0,0.5,0.804901703765535
0.0,0.52,0.7953711638497469
0.0,0.54,0.7849089136570476
0.0,0.56,0.773547573340434
0.0,0.58,0.7613218836655401
0.0,0.6,0.7482685297848451
0.0,0.62,0.7344259587936742
0.0,0.64,0.7198341923304096
0.0,0.66,0.7045346354895108
0.0,0.68,0.6885698833112049
0.0,0.7000000000000001,0.6719835260963128
0.0,0.72,0.6548199547691461
0.0,0.74,0.6371241674762014
0.0,0.76,0.6189415785641501
0.0,0.78,0.6003178310280834
0.0,0.8,0.5812986134608668
0.0,0.8200000000000001,0.561929482467646
0.0,0.84,0.542255691436897
0.0,0.86,0.5223220264817967
0.0,0.88,0.5021726502841332
0.0,0.9,0.48185095448828713
0.0,0.92,0.46139942120606475
0.0,0.9400000000000001,0.440859494105182
0.0,0.96,0.4202714594659274
0.0,0.98,0.3996743375028447
0.0,1.0,0.379105784161964
0.02,0.0,0.7196223518984125
0.02,0.02,0.735532935982141
0.02,0.04,0.7506335677971943
0.02,0.06,0.7648837532565312
0.02,0.08,0.7782451962147802
0.02,0.1,0.7906819764694729
0.02,0.12,0.8021607166081821
0.02,0.14,0.812650736574399
0.02,0.16,0.8221241949113269
0.02,0.18,0.8305562157384626
0.02,0.2,0.8379250006199576
0.02,0.22,0.8442119245953268
0.02,0.24,0.8494016157610037
0.02,0.26,0.8534820179143737
0.02,0.28,0.8564444358990497
0.02,0.3,0.8582835634200408
0.02,0.32,0.8589974932288351
0.02,0.34,0.8585877097099166
0.02,0.36,0.8570590640307171
0.02,0.38,0.8544197321450419
0.02,0.4,0.8506811560645068
0.02,0.42,0.8458579689322084
0.02,0.44,0.8399679045466836
0.02,0.46,0.8330316920910795
0.02,0.48,0.8250729369214757
0.02,0.5,0.8161179883585526
0.02,0.52,0.806195795507607
0.02,0.54,0.7953377522025769
0.02,0.56,0.7835775322298046
0.02,0.58,0.770950916036314
0.02,0.6,0.7574956101651573
0.02,0.62,0.7432510606867851
0.02,0.64,0.7282582619103696
0.02,0.66,0.7125595616627396
0.02,0.68,0.6961984644152597
0.02,0.7000000000000001,0.6792194335209637
0.02,0.72,0.6616676937960682
0.02,0.74,0.6435890356420771
0.02,0.76,0.6250296218578347
0.02,0.78,0.6060357982357024
0.02,0.8,0.5866539089734195
0.02,0.8200000000000001,0.566930117863929
0.02,0.84,0.5469102361504649
0.02,0.86,0.5266395578544184
0.02,0.88,0.5061627032998418
0.02,0.9,0.4855234714719293
0.02,0.92,0.46476470175833
0.02,0.9400000000000001,0.44392814553264015
0.02,0.96,0.4230543479498536
0.02,0.98,0.40218254023467964
0.02,1.0,0.3813505426564341
0.04,0.0,0.7360253012697888
0.04,0.02,0.7519182297189525
0.04,0.04,0.7669800153807625
0.04,0.06,0.7811701874913277
0.04,0.08,0.7944505486429732
0.04,0.1,0.8067853525115686
0.04,0.12,0.818141469995944
0.04,0.14,0.8284885426468882
0.04,0.16,0.8377991223530293
0.04,0.18,0.8460487963499349
0.04,0.2,0.853216296726168
0.04,0.22,0.8592835937146965
0.04,0.24,0.8642359721789018
0.04,0.26,0.8680620908283081
0.04,0.28,0.8707540238287473
0.04,0.3,0.8723072846037955
0.04,0.32,0.8727208317576162
0.04,0.34,0.8719970571825293
0.04,0.36,0.8701417565463914
0.04,0.38,0.867164082483989
0.04,0.4,0.8630764809417824
0.04,0.42,0.8578946112454326
0.04,0.44,0.8516372505733942
0.04,0.46,0.8443261836264356
0.04,0.48,0.8359860783813962
0.04,0.5,0.8266443489068259
0.04,0.52,0.8163310062977964
0.04,0.54,0.8050784988563778
0.04,0.56,0.792921542702664
0.04,0.58,0.7798969440483582
0.04,0.6,0.7660434144006021
0.04,0.62,0.7514013799878677
0.04,0.64,0.736012786712267
0.04,0.66,0.7199209019338652
0.04,0.68,0.7031701143826051
0.04,0.7000000000000001,0.685805733472817
0.04,0.72,0.6678737892643538
0.04,0.74,0.6494208342738436
0.04,0.76,0.6304937482900105
0.04,0.78,0.6111395472892587
0.04,0.8,0.5914051974825603
0.04,0.8200000000000001,0.5713374354530185
0.04,0.84,0.5509825952662041
0.04,0.86,0.5303864433534147
0.04,0.88,0.509594021882396
0.04,0.9,0.48864950124170603
0.04,0.92,0.46759604217477735
0.04,0.9400000000000001,0.4464756680088195
0.04,0.96,0.4253291473328213
0.04,0.98,0.40419588738905865
0.04,1.0,0.3831138383544002
0.06,0.0,0.7519396090929586
0.06,0.02,0.7677990615528578
0.06,0.04,0.7828064776691414
0.06,0.06,0.7969214547726334
0.06,0.08,0.8101059383419119
0.06,0.1,0.8223243992371682
0.06,0.12,0.8335439989155933
0.06,0.14,0.8437347415120255
0.06,0.16,0.8528696117617929
0.06,0.18,0.8609246978450413
0.06,0.2,0.8678792983424253
0.06,0.22,0.873716012609715
0.06,0.24,0.8784208140025969
0.06,0.26,0.8819831055113702
0.06,0.28,0.8843957574972778
0.06,0.3,0.8856551273563913
0.06,0.32,0.8857610610720924
0.06,0.34,0.8847168767519061
0.06,0.36,0.8825293303774024
0.06,0.38,0.8792085641258569
0.06,0.4,0.8747680377480794
0.06,0.42,0.8692244436071176
0.06,0.44,0.8625976060962711
0.06,0.46,0.8549103662610579
0.06,0.48,0.8461884525474339
0.06,0.5,0.8364603386869265
0.06,0.52,0.8257570898076474
0.06,0.54,0.8141121979278255
0.06,0.56,0.8015614080450746
