,SimNum,Iteration,Agent,X,Y,Sample
102,8,3,0.0,0.08,1.0,0.048583150347989684
103,8,4,0.0,0.68,1.0,0.7639676552447346
104,8,5,3.0,0.0,0.0,0.9104536202640268
105,8,10,0.0,0.32,1.0,0.2360323447552653
106,8,11,2.0,0.32,0.0,0.7639676552447346
107,8,12,3.0,0.0,0.58,0.3823379357128195
108,8,14,0.0,1.0,0.76,0.8671857385821794
109,8,16,2.0,0.7000000000000001,0.0,0.2082252251791087
110,8,29,1.0,1.0,0.34,0.2646338949053215
111,8,34,3.0,0.0,0.84,0.06417118864604737
112,8,41,2.0,0.0,0.28,0.8184775922721355
113,9,1,0.0,1.0,1.0,0.9104536202640268
114,9,1,1.0,0.0,1.0,0.08954637973597337
115,9,1,2.0,1.0,0.0,0.08954637973597337
116,9,3,1.0,0.0,0.0,0.9104536202640268
117,9,7,2.0,1.0,0.32,0.23603234475526536
118,9,8,2.0,0.44,0.0,0.5881364156760349
119,9,12,1.0,0.0,0.34,0.7353661050946785
120,9,12,2.0,0.72,0.0,0.18152240772786468
121,9,13,0.0,0.68,1.0,0.7639676552447346
122,9,19,0.0,1.0,0.7000000000000001,0.7917747748208913
123,9,25,1.0,0.0,0.5,0.5
124,9,38,2.0,0.68,0.34,0.3486332296302729
