,SimNum,Iteration,Agent,X,Y,Sample
141,6,6,2.0,1.0,0.32,0.010871133262801782
142,6,6,3.0,0.32,1.0,0.010871133262801782
143,6,8,0.0,1.0,0.8200000000000001,0.7231316613186034
144,6,9,3.0,0.34,0.66,0.011082540073508769
145,6,10,1.0,0.32,0.32,0.15275368469933925
146,6,11,3.0,0.0,0.8,0.00994586732240386
147,6,13,1.0,0.0,0.16,0.7642121044678257
148,6,13,3.0,0.5,1.0,0.042943692401363975
149,6,26,3.0,0.14,1.0,0.00990872616035144
150,6,27,2.0,0.68,0.32,0.010801123760840414
151,6,28,1.0,0.48,0.0,0.055042484671396025
152,6,35,2.0,1.0,0.14,0.00990872616035144
153,7,1,2.0,1.0,1.0,0.6735841552321062
154,7,2,1.0,0.0,0.0,0.673584155232106
155,7,2,2.0,1.0,0.0,0.00990099157789989
156,7,2,3.0,0.0,0.62,0.013532939804683355
157,7,3,2.0,1.0,0.32,0.010871133262801782
158,7,3,3.0,0.32,0.68,0.010801123760840414
159,7,4,1.0,0.32,0.0,0.31781009255679465
160,7,4,2.0,1.0,0.68,0.3178100925567947
161,7,4,3.0,0.66,0.32,0.010985540202990607
162,7,5,2.0,0.74,1.0,0.4957047679587813
163,7,5,3.0,0.7000000000000001,0.0,0.01050608403594439
164,7,6,1.0,0.0,0.32,0.31781009255679465
165,7,6,2.0,0.64,0.68,0.10720491142384116
166,7,6,3.0,0.36,0.34,0.09085417286290412
167,7,9,0.0,0.0,1.0,0.00990099157789989
168,7,11,0.0,0.32,1.0,0.010871133262801782
169,7,12,0.0,0.54,1.0,0.07059243162992812
170,7,14,3.0,0.52,0.0,0.033703691952778746
171,7,20,2.0,1.0,0.5,0.042943692401363975
172,7,22,2.0,1.0,0.86,0.7949961310621264
173,7,33,2.0,0.66,0.88,0.3202832555846801
174,7,38,0.0,0.0,0.8200000000000001,0.009926393971022324
175,7,45,0.0,0.14,1.0,0.00990872616035144
176,8,1,3.0,1.0,0.0,0.00990099157789989
177,8,2,0.0,1.0,1.0,0.6735841552321062
178,8,2,1.0,0.0,1.0,0.00990099157789989
179,8,2,2.0,0.0,0.0,0.673584155232106
180,8,3,0.0,0.68,1.0,0.3178100925567947
181,8,4,1.0,0.0,0.68,0.010871133262801782
182,8,4,3.0,0.68,0.0,0.010871133262801782
183,8,5,2.0,0.0,0.32,0.31781009255679465
184,8,6,0.0,1.0,0.66,0.2660615719830961
185,8,6,1.0,0.34,1.0,0.011431693414498158
186,8,9,1.0,0.34,0.66,0.011082540073508769
187,8,9,2.0,0.34,0.0,0.266061571983096
188,8,10,2.0,0.34,0.34,0.10877429814504558
189,8,11,0.0,0.68,0.66,0.12874629445006108
190,8,13,3.0,1.0,0.32,0.010871133262801782
191,8,14,2.0,0.16,0.0,0.7642121044678257
192,8,14,3.0,0.68,0.32,0.010801123760840414
193,8,18,2.0,0.0,0.48,0.055042484671396025
194,8,25,1.0,0.16,1.0,0.009915131611182898
195,8,27,0.0,1.0,0.84,0.7642121044678257
196,8,31,1.0,0.0,0.86,0.00990872616035144
197,8,32,1.0,0.46,1.0,0.02677537418904204
198,8,34,1.0,0.52,0.66,0.027378987402301897
199,8,35,2.0,0.5,0.0,0.042943692401363975
200,8,39,0.0,1.0,0.5,0.042943692401363975
201,8,43,0.0,0.86,1.0,0.7949961310621264
202,9,1,0.0,0.0,0.0,0.673584155232106
203,9,1,1.0,1.0,1.0,0.6735841552321062
204,9,2,2.0,1.0,0.0,0.00990099157789989
205,9,3,0.0,0.0,0.34,0.266061571983096
206,9,3,2.0,1.0,0.32,0.010871133262801782
207,9,4,0.0,0.34,0.0,0.266061571983096
208,9,4,1.0,0.66,1.0,0.2660615719830961
209,9,6,1.0,1.0,0.66,0.2660615719830961
210,9,6,3.0,0.0,1.0,0.00990099157789989
211,9,7,0.0,0.0,0.52,0.033703691952778746
212,9,7,3.0,0.0,0.68,0.010871133262801782
213,9,8,2.0,0.66,0.0,0.011431693414498158
214,9,8,3.0,0.34,1.0,0.011431693414498158
215,9,9,1.0,0.66,0.66,0.10877429814504562
216,9,10,3.0,0.34,0.66,0.011082540073508769
217,9,21,1.0,1.0,0.84,0.7642121044678257
218,9,34,3.0,0.16,1.0,0.009915131611182898
219,9,36,0.0,0.32,0.32,0.15275368469933925
220,9,36,2.0,0.68,0.32,0.010801123760840414
221,9,41,0.0,0.16,0.0,0.7642121044678257
222,9,41,1.0,0.84,1.0,0.7642121044678257
223,9,42,1.0,1.0,0.48,0.03370369195277875
224,9,44,3.0,0.0,0.86,0.00990872616035144
225,9,45,3.0,0.32,0.86,0.011052210725332998
