,SimNum,Iteration,Agent,X,Y,XMax,YMax,VarMax,Var0,XCentroid,YCentroid,ProbExplore,Explore
0,0,0,0,0.22889747178300657,0.04817869844957989,0.0,0.04817869844957989,0.08118295458386696,0.08118295458386696,0.20728033472803353,0.10292887029288705,1.0,True
1,0,0,1,0.9117292309869243,0.04247084742201945,0.7000000000000001,0.04247084742201945,0.08118295458386696,0.08118295458386696,0.9018987341772112,0.2501265822784811,1.0,True
2,0,0,2,0.13251616385979603,0.40487169723266847,0.0,0.40487169723266847,0.08118295458386696,0.08118295458386696,0.26166666666666755,0.6644961240310081,1.0,True
3,0,0,3,0.5648193382177269,0.18578512016805315,0.34,0.18578512016805315,0.08118295458386696,0.08118295458386696,0.6863116370808664,0.504043392504931,1.0,True
4,0,1,0,0.0,0.0,0.36,0.0,0.03243208360415193,0.08118295458386696,0.16445751173335424,0.1769625183583794,0.39949375790022035,False
5,0,1,1,0.7000000000000001,0.0,1.0,0.0,0.07575032542671019,0.08118295458386696,0.8478779133782773,0.26617286225059994,0.9330816526079433,False
6,0,1,2,0.0,0.18,0.62,0.18,0.0793255519973411,0.08118295458386696,0.21370287321458967,0.6737150432903116,0.9771207811289124,True
7,0,1,3,0.34,0.26,1.0,0.26,0.08054265894685592,0.08118295458386696,0.7112558477827856,0.6556577735517954,0.9921129301059181,True
8,0,2,0,0.16445751173335424,0.1769625183583794,0.0,0.1769625183583794,0.03725244443257219,0.08118295458386696,0.16449251563739095,0.19440927394350732,0.4588702717648461,False
9,0,2,1,0.8478779133782773,0.26617286225059994,1.0,0.26617286225059994,0.06775754757694494,0.08118295458386696,0.811318206689833,0.30816634723814657,0.8346277605226506,True
10,0,2,2,0.62,1.0,0.0,1.0,0.07496763568632077,0.08118295458386696,0.2032565478622086,0.6814742000020804,0.9234405925553574,True
11,0,2,3,1.0,1.0,1.0,1.0,0.06561628671091885,0.08118295458386696,0.7900237005457915,0.768876797832796,0.8082520160452304,False
12,0,3,0,0.16449251563739095,0.19440927394350732,0.0,0.19440927394350732,0.035388177703374796,0.08118295458386696,0.16421040875462417,0.19575726677657576,0.43590650136805065,False
13,0,3,1,1.0,0.44,0.6,0.44,0.048210854400011334,0.08118295458386696,0.6351505348632616,0.3905060345361847,0.5938543952623277,False
14,0,3,2,0.0,1.0,0.3,1.0,0.05268186242108015,0.08118295458386696,0.22290418060406522,0.642720164819977,0.64892763131276,True
15,0,3,3,0.7900237005457915,0.768876797832796,0.52,0.768876797832796,0.05055445100580891,0.08118295458386696,0.8111959272782612,0.8231608578445058,0.622722482384933,False
16,0,4,0,0.16421040875462417,0.19575726677657576,0.36,0.19575726677657576,0.03191977741908848,0.08118295458386696,0.15610450298478207,0.18416851981834878,0.3931832437326902,True
17,0,4,1,0.6351505348632616,0.3905060345361847,1.0,0.3905060345361847,0.04785016213307503,0.08118295458386696,0.5714303880206327,0.39745572085450537,0.5894114396100586,True
18,0,4,2,0.3,0.68,0.0,0.68,0.04277752232983614,0.08118295458386696,0.15825948492672728,0.573202082252322,0.5269273894884468,False
19,0,4,3,0.8111959272782612,0.8231608578445058,0.7000000000000001,0.8231608578445058,0.043249941265816064,0.08118295458386696,0.8335606394562827,0.8392267964032478,0.532746578238123,True
20,0,5,0,0.36,0.0,0.0,0.0,0.017712501238466183,0.08118295458386696,0.15353346596099782,0.16493961528571022,0.218180051825634,False
21,0,5,1,1.0,0.0,0.7000000000000001,0.0,0.029752722206236606,0.08118295458386696,0.5371971282597251,0.3882324236859021,0.3664897681877324,False
22,0,5,2,0.15825948492672728,0.573202082252322,0.0,0.573202082252322,0.042619226671721105,0.08118295458386696,0.12987917330070278,0.5187019426884225,0.5249775262575943,True
23,0,5,3,0.7000000000000001,0.62,1.0,0.62,0.027325999195164326,0.08118295458386696,0.8326543866428702,0.8385146311073162,0.33659774191803893,True
24,0,6,0,0.15353346596099782,0.16493961528571022,0.16,0.16493961528571022,0.011221350174837164,0.08118295458386696,0.15364943882851637,0.15109785020035846,0.1382229832894887,False
25,0,6,1,0.5371971282597251,0.3882324236859021,0.68,0.3882324236859021,0.028557304971834348,0.08118295458386696,0.4081091064946008,0.405970241050292,0.35176479001306743,True
26,0,6,2,0.0,0.58,0.3,0.58,0.03130943659790782,0.08118295458386696,0.1620660717405425,0.43105867027738676,0.3856651529670956,False
27,0,6,3,1.0,0.72,0.34,0.72,0.030597329390773302,0.08118295458386696,0.8303313386997884,0.8276706072095379,0.37689351844375646,False
28,0,7,0,0.15364943882851637,0.15109785020035846,0.18,0.15109785020035846,0.008768571490047658,0.08118295458386696,0.15143054053844382,0.12971092499524514,0.10801000696506047,False
29,0,7,1,0.68,0.3,0.34,0.3,0.019840213550861303,0.08118295458386696,0.4075917052005632,0.38055140752203004,0.2443889071611104,False
30,0,7,2,0.1620660717405425,0.43105867027738676,0.26,0.43105867027738676,0.02973009495155398,0.08118295458386696,0.12828880606558185,0.3668201108582785,0.3662110489073291,False
31,0,7,3,0.8303313386997884,0.8276706072095379,0.3,0.8276706072095379,0.03128115032729593,0.08118295458386696,0.8247707560370433,0.826428728103033,0.3853167267394855,True
32,0,8,0,0.15143054053844382,0.12971092499524514,0.18,0.12971092499524514,0.008766669081213804,0.08118295458386696,0.15352058750513103,0.11195387166038721,0.10798657336568478,False
33,0,8,1,0.4075917052005632,0.38055140752203004,0.48,0.38055140752203004,0.01508355952552895,0.08118295458386696,0.39780986818308994,0.3645341153663908,0.18579712456691522,True
