,SimNum,Iteration,Period,Fidelity,Agent,X,Y,Sample
0,0,1,0,S,0.0,0.24,0.74,0.010183731850888764
1,0,1,0,S,1.0,0.24,0.24,0.4619564312260891
2,0,1,0,S,2.0,0.5,0.0,0.042943692401363975
3,0,1,0,S,3.0,0.76,0.26,0.010183731850888764
4,0,2,0,S,0.0,0.46,1.0,0.02677537418904204
5,0,2,0,S,1.0,0.0,0.5,0.042943692401363975
6,0,2,0,S,2.0,0.48,0.48,0.013824917143364429
7,0,2,0,S,3.0,0.72,0.74,0.32028337149993824
8,0,3,0,S,0.0,0.0,1.0,0.00990099157789989
9,0,3,0,S,1.0,0.0,0.0,0.673584155232106
10,0,3,0,S,3.0,0.94,1.0,0.7949961310613168
11,0,4,0,S,3.0,1.0,0.5,0.042943692401363975
12,0,5,0,S,3.0,1.0,0.0,0.00990099157789989
13,0,9,1,S,0.0,0.22,1.0,0.009978977047726396
14,0,9,1,S,1.0,0.24,0.0,0.5576432389641515
15,0,9,1,S,2.0,0.5,0.22,0.040164074964447585
16,0,9,1,S,3.0,0.7000000000000001,1.0,0.3741379671426681
17,0,10,1,S,0.0,0.0,0.76,0.010034331625259546
18,0,10,1,S,1.0,0.0,0.24,0.5576432389641515
19,0,10,1,S,2.0,0.76,0.0,0.010034331625259546
20,0,10,1,S,3.0,1.0,0.24,0.010034331625259546
21,0,11,1,S,3.0,1.0,0.76,0.5576432389641515
22,0,25,2,S,0.0,0.22,0.48,0.05124258966822555
23,0,25,2,S,3.0,0.74,0.5,0.03409876913910458
24,0,26,2,S,3.0,0.48,0.76,0.029554568734244988
25,0,57,3,S,0.0,0.12,0.88,0.00991104546532131
26,0,57,3,S,1.0,0.12,0.12,0.9842844729740324
27,0,57,3,S,2.0,0.64,0.1,0.01280472478663363
28,0,57,3,S,3.0,0.34,0.88,0.011757319638420971
29,0,58,3,S,2.0,0.36,0.1,0.2660615798258316
30,0,58,3,S,3.0,0.6,0.88,0.1722590918001245
31,0,59,3,S,2.0,0.88,0.12,0.00991104546532131
32,0,59,3,S,3.0,0.86,0.86,0.9386188023322058
33,0,60,3,S,3.0,0.88,0.64,0.2640204763810947
34,0,61,3,S,3.0,0.88,0.38,0.014302796776665724
35,0,121,4,S,0.0,0.1,0.62,0.014337642821942706
36,0,121,4,S,3.0,1.0,0.92,0.8140663452021899
37,0,122,4,S,0.0,0.1,0.36,0.2660615798258316
38,1,1,0,S,0.0,0.0,0.5,0.042943692401363975
39,1,1,0,S,1.0,0.94,1.0,0.7949961310613168
40,1,1,0,S,2.0,1.0,0.5,0.042943692401363975
41,1,1,0,S,3.0,0.46,1.0,0.02677537418904204
42,1,2,0,S,0.0,0.0,0.0,0.673584155232106
43,1,2,0,S,2.0,0.76,0.26,0.010183731850888764
44,1,3,0,S,0.0,0.24,0.24,0.4619564312260891
45,1,3,0,S,2.0,1.0,0.0,0.00990099157789989
46,1,4,0,S,0.0,0.24,0.74,0.010183731850888764
47,1,4,0,S,2.0,0.5,0.0,0.042943692401363975
48,1,5,0,S,0.0,0.0,1.0,0.00990099157789989
49,1,5,0,S,2.0,0.48,0.48,0.013824917143364429
50,1,6,0,S,2.0,0.72,0.74,0.32028337149993824
51,1,9,1,S,0.0,0.24,0.0,0.5576432389641515
52,1,9,1,S,1.0,1.0,0.76,0.5576432389641515
53,1,9,1,S,2.0,0.5,0.22,0.040164074964447585
54,1,9,1,S,3.0,0.22,1.0,0.009978977047726396
55,1,10,1,S,0.0,0.0,0.24,0.5576432389641515
