X,Y,f_H_train
0.88,0.0,0.3428707952845674
0.14,0.08,0.8195361840742429
0.96,0.68,-0.08543276924348389
0.74,0.52,0.048678687739721255
0.98,0.22,0.5334104975938992
0.9,0.96,-0.025098531472734224
0.72,0.52,0.0013559035972181277
0.1,0.52,0.23942291810105248
0.9,0.96,0.1463659015255262
0.6,0.0,0.4448182108843722
0.52,1.0,0.11015449782188211
0.38,0.38,0.10299760708186556
0.0,0.9400000000000001,0.29754887961580406
0.86,0.24,0.5136226151145976
0.4,0.42,0.18214625520227834
0.98,0.92,0.09759431536876272
0.2,0.3,0.6849689276559364
0.72,0.32,0.45994544516643915
0.6,0.46,0.14769100101862345
0.28,0.38,0.35294955931536465
1.0,0.92,0.037647708570867335
0.52,0.04,0.4551874909838016
0.86,0.36,0.3101955916419439
0.12,0.26,0.719671905606192
0.24,0.26,0.8257910992372881
0.38,0.8,0.069255149028401
0.38,0.8200000000000001,0.06175918563364356
1.0,0.76,-0.12710327504294494
0.1,0.0,0.47131784670696664
0.4,0.2,0.6009861011517238
0.6,0.18,0.44947795219429787
0.5,0.7000000000000001,0.22752905883180924
0.78,0.18,0.7227077077853521
0.68,0.58,-0.06570285643296396
0.38,0.98,-0.02176259827039613
0.1,0.44,0.45793642698005865
0.24,0.62,0.26353169734261384
0.54,0.54,0.2398891732643884
0.96,0.64,-0.06896810425748272
0.32,0.06,0.9181555323800691
0.26,0.76,0.1251131736438781
0.84,0.98,0.2670361011448006
0.76,0.58,0.164813382742062
0.5,0.9,-0.016706980133647978
0.2,0.16,0.9980211572607434
0.1,0.52,0.3421049881770727
0.7000000000000001,0.9400000000000001,-0.05420141633032116
0.04,0.62,0.40367560375354816
0.04,0.4,0.49590974489872014
0.16,0.28,0.6549541885032435
0.86,0.8200000000000001,0.01702336243918132
0.58,0.18,0.5278673082620005
0.48,0.02,0.43703890107406385
0.7000000000000001,0.78,-0.11295500919049678
0.62,0.84,0.005011765261213108
0.84,1.0,0.1837363496224463
0.66,0.64,0.02112824079206849
0.78,0.18,0.6215971181392133
0.3,0.58,0.144387579438833
0.16,0.46,0.5019361778480442
0.32,0.56,-0.005941415845964471
0.02,0.5,0.36615691318648247
0.22,0.92,0.222226749215926
0.12,0.2,0.5229252470141112
0.08,0.14,0.76552079664445
0.64,0.74,-0.10432381646588972
0.14,0.7000000000000001,0.07328384918630657
0.9400000000000001,0.62,0.08187002461945123
0.58,0.7000000000000001,0.00751428386011262
0.98,0.08,0.39300007141457527
0.9,0.3,0.40629241533952654
0.6,0.74,0.0756352301630599
0.84,0.9400000000000001,0.11507464514985004
0.04,0.48,0.38696904624764233
0.28,0.04,0.9577953744643728
0.44,0.16,0.6518789562289211
0.26,0.5,0.3040293209244188
0.8,0.52,0.05399298478657722
0.8200000000000001,0.42,0.10823929583188732
0.9,0.66,0.21716422629517
0.58,0.92,-0.10307324652055674
0.14,0.98,0.25046118742600987
0.88,0.58,0.10839914542582246
0.22,0.68,0.11352177249838236
0.52,0.96,0.028713804999758463
0.52,0.36,0.18807860372841545
0.46,0.7000000000000001,-0.016605956801628997
0.46,0.3,0.3448718934568718
0.36,0.74,0.1573374917168079
0.34,0.06,0.7515820982293533
0.44,0.24,0.4511042114293585
0.32,0.32,0.48889251588883953
0.88,0.12,0.7128278361749841
0.68,0.26,0.4965040861724414
0.84,0.44,0.16759530649882629
0.14,0.32,0.512328750719972
0.22,0.48,0.19153838431586923
0.36,0.9400000000000001,0.19507807891168488
0.16,0.2,0.9841064511471163
0.58,0.64,0.02696650263821947
0.5,0.64,-0.020481457496075342
0.46,0.9,0.18011285055147308
0.34,0.88,0.08985525253997294
0.7000000000000001,0.74,-0.049976538429762817
0.76,0.22,0.5902483034718922
0.46,0.62,-0.07366541688757428
0.8,0.6,-0.18215456830577384
0.02,0.16,0.6303677994404806
0.16,0.8200000000000001,0.11525092676047669
0.52,0.42,-0.025032682714923232
0.24,0.76,0.1893097565352006
0.98,0.34,0.2910442405683361
0.04,0.8200000000000001,0.11241642461496493
1.0,0.52,-0.05125706121380646
0.64,0.48,0.06657997081605219
0.62,0.8,0.07878764146636291
0.38,0.12,0.8548395756410333
0.86,0.9,-0.036222244679420174
0.18,0.2,0.7751081847676449
0.2,0.44,0.5823434994101659
0.22,0.18,0.9723704854596102
0.46,0.4,0.17223987138075594
0.8200000000000001,0.14,0.8994027797861524
0.04,0.26,0.5249617474908366
0.3,0.02,0.88132950080355
0.7000000000000001,0.68,0.010924195216460575
0.78,0.5,-0.028822410891430422
0.88,0.72,-0.1369338190216606
0.58,0.22,0.39696914444592374
0.12,0.36,0.6117181167748442
0.9,0.28,0.6770988386968855
0.06,0.52,0.27617333222579377
0.58,0.66,0.14904872400784042
0.38,0.28,0.5437748850178185
0.32,0.98,0.07804639025050664
0.48,0.76,-0.008930223621115875
0.56,0.32,0.2777550781852455
0.96,0.88,-0.12772766028416932
0.46,0.66,-0.12404840660885752
0.98,0.32,0.3287499415437375
0.26,0.36,0.48506551383290786
0.76,0.24,0.6797687686846373
0.16,0.52,0.4029209641577062
0.84,0.38,0.29258336716288297
0.2,0.9400000000000001,0.16224039712197813
0.88,0.96,-0.03993450863900835
0.38,0.36,0.3927698104371668
0.76,0.8,0.02615391579991385
0.88,0.9400000000000001,-0.10659167992102186
0.32,0.04,1.0135353753311147
0.4,0.14,0.8146364339534834
0.58,0.98,-0.07263609612555436
0.62,0.64,-0.14538381386307642
0.8200000000000001,0.62,0.0497902127632875
0.62,0.78,-0.015348994608186338
0.18,0.78,0.18220545376237413
0.9,0.48,0.24116146748262857
0.56,0.66,0.040456545418304034
0.28,0.58,0.1755427852441197
0.7000000000000001,0.02,0.3930179345744337
0.32,0.32,0.7251315476121909
0.18,0.2,0.8179003481655307
0.46,0.42,0.3176254488840869
0.9400000000000001,0.8200000000000001,0.09393416543997583
0.48,0.9400000000000001,-0.11926124560333069
0.72,0.08,0.45025991491491885
0.96,0.12,0.48973173498286793
0.06,0.52,0.28478840553580254
0.96,0.66,-0.0989453977928142
0.78,0.34,0.3468112605018639
0.96,0.44,0.21655044682686966
0.0,0.28,0.3945206838506016
0.78,0.36,0.3268908135600549
0.56,0.8,0.004932759752359878
0.24,1.0,0.06783658936082587
0.28,0.84,0.09861911112841272
0.2,0.16,0.7772420712409216
0.72,0.26,0.5758145315699627
0.8,0.06,0.6472419291104652
0.9400000000000001,0.96,-0.030407672262856046
0.98,0.98,0.09537436400779113
0.8,0.96,-0.0711901924601989
0.28,0.02,0.7388067360144355
0.4,0.2,0.6883784883524952
0.28,0.1,0.9930626092954783
0.52,0.92,0.0494247335742759
0.44,0.04,0.8448504501011345
0.76,0.96,0.03836928550696918
0.34,0.78,-0.013798803744306753
0.72,0.9,0.07237940180444248
0.54,0.96,0.1240124226037798
0.48,0.22,0.5474143231471204
0.72,0.8200000000000001,0.09755308616791518
0.6,0.98,0.15582177147676604
0.98,0.22,0.5203943982952235
0.88,0.32,0.5413955034900984
0.32,0.38,0.5507461494206566
0.58,0.6,0.0860525907795236
0.38,0.54,0.11251482933679804
0.44,0.64,0.21267372595994669
0.7000000000000001,0.4,0.3985879334023802
0.6,0.88,-0.24991234820777064
0.78,0.06,0.47013662896345887
