,SimNum,Iteration,Period,Fidelity,Loss
0,0,0,0,S,0.016633259135638852
1,0,1,0,S,0.017476775803015255
2,0,2,0,S,0.016217510235954417
3,0,3,0,S,0.01847041665827735
4,0,4,0,S,0.012067596886109332
5,0,5,0,S,0.011128346835688955
6,0,6,0,S,0.010569631009892047
7,0,7,0,S,0.010522459944653747
8,0,8,1,S,0.010405269117468965
9,0,9,1,S,0.017408365293849374
10,0,10,1,S,0.008381352612061119
11,0,11,1,S,0.008877223157046957
12,0,12,1,S,0.00931855186739837
13,0,13,1,S,0.009633120120674967
14,0,14,1,S,0.009740448071815865
15,0,15,1,S,0.009787700262008576
16,0,16,1,S,0.009853218594297193
17,0,17,1,S,0.00987749606201135
18,0,18,1,S,0.009888569932672397
19,0,19,1,S,0.009903164155664394
20,0,20,1,S,0.009908991869836885
21,0,21,1,S,0.009921852467986405
22,0,22,1,S,0.009921852467986405
23,0,23,1,S,0.009921852467986401
24,1,0,0,S,0.03704788089775458
25,1,1,0,S,0.016972131702378934
26,1,2,0,S,0.07948393362774575
27,1,3,0,S,0.01658839146198319
28,1,4,0,S,0.014444078138883211
29,1,5,0,S,0.01694932120370563
30,1,6,0,S,0.013702204486152194
31,1,7,0,S,0.012097070759609321
32,1,8,1,S,0.011098663486140407
33,1,9,1,S,0.017408365293849377
34,1,10,1,S,0.008616334615727365
35,1,11,1,S,0.00913356641677099
36,1,12,1,S,0.009488815678589089
37,1,13,1,S,0.009717323977113074
38,1,14,1,S,0.009779759790333098
39,1,15,1,S,0.0098216535647818
40,1,16,1,S,0.009865476119004218
41,1,17,1,S,0.0098862737282637
42,1,18,1,S,0.00989131706422887
43,1,19,1,S,0.009923578782265952
44,1,20,1,S,0.009923578782265949
45,1,21,1,S,0.009923578782265952
46,1,22,1,S,0.009923578782265947
47,1,23,1,S,0.009923578782265952
