,SimNum,Iteration,X,Y,Mu,Var
99,0,0,0.02,0.96,0.04976211888632631,0.0376539621666604
100,0,0,0.02,0.98,0.0363659870179337,0.0391342164312653
101,0,0,0.02,1.0,0.022879890326085728,0.04096653934708867
102,0,0,0.04,0.0,0.04237813411180455,0.03442580693993341
103,0,0,0.04,0.02,0.055492370216981834,0.03440272432813369
104,0,0,0.04,0.04,0.06855908720091658,0.034415802394953655
105,0,0,0.04,0.06,0.08151873890806427,0.03443989943996641
106,0,0,0.04,0.08,0.0943119352318521,0.03445938297296084
107,0,0,0.04,0.1,0.10688004398122936,0.034467060909015745
108,0,0,0.04,0.12,0.11916578210104167,0.03446228618016269
109,0,0,0.04,0.14,0.13111378588238942,0.03444861953178032
110,0,0,0.04,0.16,0.1426711492214625,0.03443146420496071
111,0,0,0.04,0.18,0.15378791853685564,0.034416044825597694
112,0,0,0.04,0.2,0.16441753273630738,0.03440600094926847
113,0,0,0.04,0.22,0.17451719674401478,0.03440272432811226
114,0,0,0.04,0.24,0.1840481776680135,0.03440541618105629
115,0,0,0.04,0.26,0.1929760138007181,0.03441170623184076
116,0,0,0.04,0.28,0.20127062837748927,0.03441858427761747
117,0,0,0.04,0.3,0.20890634240559464,0.03442336325460188
118,0,0,0.04,0.32,0.21586178391173122,0.03442442314903606
119,0,0,0.04,0.34,0.2221196945807647,0.03442156745582489
120,0,0,0.04,0.36,0.22766663885668842,0.03441593721329408
121,0,0,0.04,0.38,0.23249262498004647,0.03440954488581166
122,0,0,0.04,0.4,0.23659065192662226,0.03440458448460514
123,0,0,0.04,0.42,0.23995620053463107,0.034402724328099696
124,0,0,0.04,0.44,0.24258669098334767,0.03440458448460515
125,0,0,0.04,0.46,0.24448093193096965,0.034409544885811674
126,0,0,0.04,0.48,0.24563858876486622,0.034415937213294084
127,0,0,0.04,0.5,0.24605969933034272,0.0344215674558249
128,0,0,0.04,0.52,0.2457442650083803,0.034424423149036036
129,0,0,0.04,0.54,0.24469194300540142,0.034423363254601914
130,0,0,0.04,0.56,0.24290186218391158,0.03441858427761748
131,0,0,0.04,0.58,0.24037257978113252,0.0344117062318408
132,0,0,0.04,0.6,0.237102190110062,0.034405416181056254
133,0,0,0.04,0.62,0.23308858908163027,0.03440272432811225
134,0,0,0.04,0.64,0.22832989047480928,0.034406000949268475
135,0,0,0.04,0.66,0.2228249817217417,0.03441604482559773
136,0,0,0.04,0.68,0.21657419901237857,0.03443146420496066
137,0,0,0.04,0.7,0.2095800942132376,0.03444861953178031
138,0,0,0.04,0.72,0.2018482598738231,0.0344622861801627
139,0,0,0.04,0.74,0.19338817385107193,0.03446706090901571
140,0,0,0.04,0.76,0.1842140221315609,0.03445938297296082
141,0,0,0.04,0.78,0.1743454574921372,0.03443989943996639
142,0,0,0.04,0.8,0.16380825281931988,0.03441580239495367
143,0,0,0.04,0.82,0.1526348111926682,0.03440272432813371
144,0,0,0.04,0.84,0.1408645000922768,0.03442580693993342
145,0,0,0.04,0.86,0.12854378406634254,0.03451965477225162
146,0,0,0.04,0.88,0.11572613854208136,0.034727033346131926
147,0,0,0.04,0.9,0.10247173675459958,0.03509634768093337
148,0,0,0.04,0.92,0.08884691152346152,0.03567811261987668
149,0,0,0.04,0.94,0.07492340332237163,0.036520773507089745
150,0,0,0.04,0.96,0.06077741526757169,0.03766633220308744
151,0,0,0.04,0.98,0.04648850383560743,0.03914626594099844
152,0,0,0.04,1.0,0.03213834091456952,0.040978192518144683
153,0,0,0.06,0.0,0.0499686467653207,0.03444989986526012
154,0,0,0.06,0.02,0.06402918193809509,0.034426826519022125
155,0,0,0.06,0.04,0.07806047133176919,0.0344398994399664
156,0,0,0.06,0.06,0.09199494803671532,0.03446398692479977
157,0,0,0.06,0.08,0.10576511201612698,0.03448346270497234
158,0,0,0.06,0.1,0.11930431551023041,0.034491137564715627
159,0,0,0.06,0.12,0.1325475300178281,0.03448636470408052
160,0,0,0.06,0.14,0.14543207725605445,0.03447270346248965
161,0,0,0.06,0.16,0.15789830656081455,0.034455554939884454
162,0,0,0.06,0.18,0.169890201745988,0.03444014168841672
163,0,0,0.06,0.2,0.1813559015433246,0.03443010181633896
164,0,0,0.06,0.22,0.19224811944034775,0.03442682651894516
165,0,0,0.06,0.24,0.2025244510446536,0.03442951732717471
166,0,0,0.06,0.26,0.21214756002994895,0.03443580490097624
167,0,0,0.06,0.28,0.22108523723088136,0.034442680228986174
168,0,0,0.06,0.3,0.22931033148367025,0.03444745731244069
169,0,0,0.06,0.32,0.23680055525245436,0.03444851678100822
170,0,0,0.06,0.34,0.24353817279297613,0.034445662209711805
171,0,0,0.06,0.36,0.2495095834047164,0.03444003418727145
172,0,0,0.06,0.38,0.2547048169980063,0.03443364438300479
173,0,0,0.06,0.4,0.2591169635198562,0.03442868594068451
174,0,0,0.06,0.42,0.26274156149648736,0.03442682651890015
175,0,0,0.06,0.44,0.2655759738210511,0.03442868594068448
176,0,0,0.06,0.46,0.26761878071961637,0.034433644383004794
177,0,0,0.06,0.48,0.26886922038123356,0.03444003418727146
178,0,0,0.06,0.5,0.2693267069030853,0.0344456622097118
179,0,0,0.06,0.52,0.26899045290915685,0.034448516781008236
180,0,0,0.06,0.54,0.2678592204548027,0.03444745731244068
181,0,0,0.06,0.56,0.26593121871710607,0.03444268022898618
182,0,0,0.06,0.58,0.2632041606615193,0.03443580490097626
183,0,0,0.06,0.6,0.25967548361837167,0.034429517327174725
184,0,0,0.06,0.62,0.2553427308176497,0.03442682651894516
185,0,0,0.06,0.64,0.25020408279092615,0.03443010181633892
186,0,0,0.06,0.66,0.2442590195653585,0.03444014168841671
187,0,0,0.06,0.68,0.2375090871686244,0.034455554939884434
188,0,0,0.06,0.7,0.22995873554619967,0.034472703462489665
189,0,0,0.06,0.72,0.22161618993607085,0.03448636470408051
190,0,0,0.06,0.74,0.21249431436314564,0.03449113756471564
191,0,0,0.06,0.76,0.20261142443539776,0.03448346270497234
192,0,0,0.06,0.78,0.19199200717774095,0.03446398692479975
193,0,0,0.06,0.8,0.1806673082503254,0.03443989943996638
194,0,0,0.06,0.82,0.16867575147526565,0.03442682651902213
195,0,0,0.06,0.84,0.156063161941002,0.03444989986526014
196,0,0,0.06,0.86,0.1428827717686318,0.034543710267832976
197,0,0,0.06,0.88,0.12919499652970518,0.03475100625765078
198,0,0,0.06,0.9,0.11506697985978226,0.03512017362874944
199,0,0,0.06,0.92,0.10057191354146816,0.03570170716595137
200,0,0,0.06,0.94,0.08578814975238208,0.03654403298152432
201,0,0,0.06,0.96,0.0707981308260871,0.03768913626712128
202,0,0,0.06,0.98,0.055687169342752585,0.03916848176979854
203,0,0,0.06,1.0,0.04054211730634932,0.04099968030674782
204,0,0,0.08,0.0,0.05664865503119981,0.034469380346877604
205,0,0,0.08,0.02,0.07156147211815261,0.03444631430711541
206,0,0,0.08,0.04,0.08646183574562272,0.03445938297296084
207,0,0,0.08,0.06,0.10127489771806714,0.034483462704972316
208,0,0,0.08,0.08,0.11592579484897736,0.034502932242185175
209,0,0,0.08,0.1,0.1303406018280867,0.03451060466520448
210,0,0,0.08,0.12,0.14444725855402873,0.03450583336970683
211,0,0,0.08,0.14,0.15817644771689987,0.03449217654204761
212,0,0,0.08,0.16,0.17146239906298527,0.034475033540988714
213,0,0,0.08,0.18,0.18424359824974534,0.034459625238803866
214,0,0,0.08,0.2,0.19646338051532547,0.03444958857653912
215,0,0,0.08,0.22,0.20807039252479104,0.034446314306919405
216,0,0,0.08,0.24,0.2190189096624156,0.03444900422330609
217,0,0,0.08,0.26,0.22926900062605782,0.03445528975286164
218,0,0,0.08,0.28,0.2387865363200965,0.03446216285577307
219,0,0,0.08,0.3,0.2475430455751811,0.034466938398936664
220,0,0,0.08,0.32,0.2555154259516568,0.03446799753244422
221,0,0,0.08,0.34,0.2626855235871882,0.034465143892147984
222,0,0,0.08,0.36,0.2690396014862327,0.03445951769623885
223,0,0,0.08,0.38,0.2745677205689985,0.03445312996282844
224,0,0,0.08,0.4,0.2792630619508416,0.03444817312649368
225,0,0,0.08,0.42,0.2831212220754937,0.03444631430680475
226,0,0,0.08,0.44,0.2861395142707235,0.03444817312649364
227,0,0,0.08,0.46,0.28831631086853104,0.03445312996282848
228,0,0,0.08,0.48,0.2896504591232607,0.03445951769623886
229,0,0,0.08,0.5,0.29014080172424533,0.03446514389214797
230,0,0,0.08,0.52,0.2897858287613484,0.03446799753244421
231,0,0,0.08,0.54,0.2885834826653904,0.03446693839893665
232,0,0,0.08,0.56,0.2865311310910062,0.03446216285577307
233,0,0,0.08,0.58,0.28362571518933316,0.03445528975286164
234,0,0,0.08,0.6,0.27986407254817725,0.03444900422330612
235,0,0,0.08,0.62,0.2752434256234455,0.03444631430691942
236,0,0,0.08,0.64,0.2697620181464244,0.0344495885765391
237,0,0,0.08,0.66,0.2634198741775056,0.03445962523880385
238,0,0,0.08,0.68,0.256219647589797,0.03447503354098875
239,0,0,0.08,0.7,0.24816752417387783,0.034492176542047615
240,0,0,0.08,0.72,0.2392741345729364,0.0345058333697068
241,0,0,0.08,0.74,0.22955543412576834,0.03451060466520447
242,0,0,0.08,0.76,0.21903350556536044,0.0345029322421852
243,0,0,0.08,0.78,0.2077372424434557,0.034483462704972344
244,0,0,0.08,0.8,0.1957028750716594,0.03445938297296083
245,0,0,0.08,0.82,0.18297430652743923,0.0344463143071154
246,0,0,0.08,0.84,0.16960323361136176,0.03446938034687762
247,0,0,0.08,0.86,0.15564903621819537,0.034563160774575434
248,0,0,0.08,0.88,0.14117842799139274,0.03477039038824917
249,0,0,0.08,0.9,0.12626487091634092,0.0351394394322198
250,0,0,0.08,0.92,0.11098776620274103,0.035720786458393584
251,0,0,0.08,0.94,0.09543144294820011,0.03656284200584286
252,0,0,0.08,0.96,0.07968397423415469,0.03770757775872176
253,0,0,0.08,0.98,0.06383585710871503,0.0391864483345861
254,0,0,0.08,1.0,0.04797859806172711,0.041017058871908575
255,0,0,0.1,0.0,0.06233985946517501,0.03447705733734436
256,0,0,0.1,0.02,0.07799500165338519,0.03445399400675756
257,0,0,0.1,0.04,0.09365258787971936,0.03446706090901574
258,0,0,0.1,0.06,0.10923138142624417,0.03449113756471565
259,0,0,0.1,0.08,0.12465005802434559,0.03451060466520445
260,0,0,0.1,0.1,0.13982830633421828,0.03451827617446923
261,0,0,0.1,0.12,0.15468789660785642,0.03451350554591087
262,0,0,0.1,0.14,0.16915368747591103,0.0344998504965262
263,0,0,0.1,0.16,0.18315454196576836,0.034482709689770456
264,0,0,0.1,0.18,0.19662412614852337,0.03446730333301338
265,0,0,0.1,0.2,0.20950156720116558,0.03445726791011065
266,0,0,0.1,0.22,0.2217319520846,0.034453994006423766
267,0,0,0.1,0.24,0.23326665335637425,0.03445668352804872
268,0,0,0.1,0.26,0.24406347469123663,0.03446296821390058
269,0,0,0.1,0.28,0.25408661526222814,0.03446984041454548
270,0,0,0.1,0.3,0.26330645899340893,0.03447461534218738
271,0,0,0.1,0.32,0.271699201558561,0.03447567435217254
272,0,0,0.1,0.34,0.2792463345781698,0.03447282110069627
273,0,0,0.1,0.36,0.28593401246468325,0.03446719565350054
274,0,0,0.1,0.38,0.2917523324983656,0.034460808764382865
275,0,0,0.1,0.4,0.2966945627205138,0.03445585258126121
276,0,0,0.1,0.42,0.3007563548823417,0.034453994006228485
277,0,0,0.1,0.44,0.30393498081114273,0.03445585258126123
278,0,0,0.1,0.46,0.30622863003691986,0.03446080876438286
279,0,0,0.1,0.48,0.30763580431920207,0.03446719565350056
280,0,0,0.1,0.5,0.308154840858964,0.034472821100696285
281,0,0,0.1,0.52,0.30778359058707333,0.03447567435217258
282,0,0,0.1,0.54,0.3065192711790095,0.03447461534218737
283,0,0,0.1,0.56,0.30435850661879854,0.034469840414545504
284,0,0,0.1,0.58,0.301297556548282,0.034462968213900574
285,0,0,0.1,0.6,0.2973327296660077,0.03445668352804871
286,0,0,0.1,0.62,0.29246096648961445,0.03445399400642375
287,0,0,0.1,0.64,0.2866805682866132,0.034457267910110674
288,0,0,0.1,0.66,0.2799920413222564,0.03446730333301338
289,0,0,0.1,0.68,0.272399019151863,0.034482709689770415
290,0,0,0.1,0.7,0.2639092208296756,0.034499850496526194
291,0,0,0.1,0.72,0.25453539987981116,0.03451350554591089
292,0,0,0.1,0.74,0.24429623785436716,0.03451827617446924
293,0,0,0.1,0.76,0.23321713737114186,0.034510604665204496
294,0,0,0.1,0.78,0.2213308726577467,0.03449113756471564
295,0,0,0.1,0.8,0.2086780607065054,0.03446706090901573
296,0,0,0.1,0.82,0.19530742294364595,0.03445399400675754
297,0,0,0.1,0.84,0.18127581552789607,0.034477057337344366
298,0,0,0.1,0.86,0.16664801563710502,0.03457082621803833
299,0,0,0.1,0.88,0.15149626094479102,0.03477803003917522
300,0,0,0.1,0.9,0.13589954947057548,0.03514703291258645
301,0,0,0.1,0.92,0.11994271664437622,0.035728306979617194
302,0,0,0.1,0.94,0.10371531530955047,0.03657025662088116
303,0,0,0.1,0.96,0.08731033210451783,0.03771484817004464
304,0,0,0.1,0.98,0.07082277987009988,0.039193532221703804
305,0,0,0.1,1.0,0.054348210176160816,0.041023911644370005
306,0,0,0.12,0.0,0.06697763430233511,0.03447228374186574
307,0,0,0.12,0.02,0.08325126065210292,0.03444921836537434
308,0,0,0.12,0.04,0.09953996563655321,0.0344622861801627
309,0,0,0.12,0.06,0.1157571516188925,0.03448636470408051
310,0,0,0.12,0.08,0.13181607192587153,0.03450583336970681
311,0,0,0.12,0.1,0.14763105575033109,0.034513505545910865
312,0,0,0.12,0.12,0.16311869593166473,0.03450873460908331
313,0,0,0.12,0.14,0.17819896461892387,0.03449507853633292
314,0,0,0.12,0.16,0.19279622342782443,0.034477936404075565
315,0,0,0.12,0.18,0.20684009768237066,0.03446252882699307
316,0,0,0.12,0.2,0.22026618862793024,0.03445249257914573
317,0,0,0.12,0.22,0.233016602996089,0.03444921836492188
318,0,0,0.12,0.24,0.24504028581327508,0.03445190804009794
319,0,0,0.12,0.26,0.25629314963968675,0.034458193169702805
320,0,0,0.12,0.28,0.26673800122074476,0.034465065877492665
321,0,0,0.12,0.3,0.2763442745120185,0.03446984116979446
322,0,0,0.12,0.32,0.2850875868593969,0.03447090027467194
323,0,0,0.12,0.34,0.29294914243107756,0.03446804682796751
324,0,0,0.12,0.36,0.2999150134668935,0.03446242097657056
325,0,0,0.12,0.38,0.30597533521932957,0.034456033622321795
326,0,0,0.12,0.4,0.31112345433586824,0.03445107707615539
327,0,0,0.12,0.42,0.31535507265708423,0.03444921836465716
328,0,0,0.12,0.44,0.31866742883034266,0.034451077076155384
329,0,0,0.12,0.46,0.32105855869466,0.03445603362232182
330,0,0,0.12,0.48,0.32252667209223745,0.034462420976570554
331,0,0,0.12,0.5,0.323069678707326,0.034468046827967454
332,0,0,0.12,0.52,0.322684888909007,0.03447090027467193
333,0,0,0.12,0.54,0.3213689076457386,0.034469841169794464
334,0,0,0.12,0.56,0.3191177305389071,0.03446506587749265
335,0,0,0.12,0.58,0.31592704183728554,0.03445819316970275
336,0,0,0.12,0.6,0.31179270424840294,0.034451908040097935
337,0,0,0.12,0.62,0.3067114212976519,0.03444921836492187
338,0,0,0.12,0.64,0.30068154421902366,0.03445249257914576
339,0,0,0.12,0.66,0.2937039878644427,0.03446252882699304
340,0,0,0.12,0.68,0.2857832140969632,0.03447793640407553
341,0,0,0.12,0.7,0.2769282369063367,0.03449507853633296
342,0,0,0.12,0.72,0.2671536012715468,0.034508734609083325
343,0,0,0.12,0.74,0.2564802877176848,0.034513505545910886
344,0,0,0.12,0.76,0.24493649659659178,0.03450583336970679
345,0,0,0.12,0.78,0.2325582702805314,0.034486364704080494
346,0,0,0.12,0.8,0.21938991751390086,0.0344622861801627
347,0,0,0.12,0.82,0.20548421184549553,0.03444921836537431
348,0,0,0.12,0.84,0.19090234501062436,0.034472283741865756
349,0,0,0.12,0.86,0.17571362593525125,0.034566060366555164
350,0,0,0.12,0.88,0.15999492624073663,0.034773281001300324
351,0,0,0.12,0.9,0.1438298832691795,0.03514231356146784
352,0,0,0.12,0.92,0.12730788126518938,0.0357236341460972
353,0,0,0.12,0.94,0.11052284001149204,0.03656565092000051
354,0,0,0.12,0.96,0.09357184754745568,0.037710333485710075
355,0,0,0.12,0.98,0.07655367929748297,0.039189134873380625
356,0,0,0.12,1.0,0.05956724978211986,0.04101965929494893
357,0,0,0.14,0.0,0.07051290930473486,0.03445861961538313
358,0,0,0.14,0.02,0.08726978748470915,0.0344355488611425
359,0,0,0.14,0.04,0.10405180555517202,0.03444861953178031
360,0,0,0.14,0.06,0.12076814464641483,0.034472703462489686
361,0,0,0.14,0.08,0.13732778793118938,0.03449217654204763
362,0,0,0.14,0.1,0.15364084396733763,0.03449985049652618
363,0,0,0.14,0.12,0.16961982871203268,0.03449507853633294
364,0,0,0.14,0.14,0.1851808672993029,0.03448141942516442
365,0,0,0.14,0.16,0.20024477862841072,0.0344642734471838
366,0,0,0.14,0.18,0.2147380093376643,0.03444886239109611
367,0,0,0.14,0.2,0.228593388754894,0.034438823853812785
368,0,0,0.14,0.22,0.24175068276641237,0.03443554886061709
369,0,0,0.14,0.24,0.2541569320050264,0.034438239097053375
370,0,0,0.14,0.26,0.265766568036527,0.03444452560397245
371,0,0,0.14,0.28,0.2765413099844289,0.0344513998348039
372,0,0,0.14,0.3,0.2864498528995143,0.034456176194860334
373,0,0,0.14,0.32,0.29546736776027016,0.03445723554740886
374,0,0,0.14,0.34,0.30357484088796644,0.03445438148023537
375,0,0,0.14,0.36,0.3107582874009311,0.03444875439058185
376,0,0,0.14,0.38,0.3170078787787906,0.034442365625652754
377,0,0,0.14,0.4,0.3223170283776943,0.034437407983176134
378,0,0,0.14,0.42,0.3266814806207576,0.03443554886030974
379,0,0,0.14,0.44,0.33009844945702776,0.03443740798317613
380,0,0,0.14,0.46,0.33256584950080265,0.03444236562565274
381,0,0,0.14,0.48,0.33408165909125215,0.034448754390581864
382,0,0,0.14,0.5,0.33464344850376987,0.034454381480235344
383,0,0,0.14,0.52,0.3342480989437821,0.03445723554740881
384,0,0,0.14,0.54,0.33289172908340775,0.034456176194860307
385,0,0,0.14,0.56,0.3305698361503842,0.034451399834803914
386,0,0,0.14,0.58,0.3272776483827126,0.03444452560397243
387,0,0,0.14,0.6,0.3230106754850785,0.03443823909705335
388,0,0,0.14,0.62,0.3177654340329397,0.03443554886061712
389,0,0,0.14,0.64,0.3115403160184203,0.0344388238538128
390,0,0,0.14,0.66,0.3043365613305488,0.03444886239109609
391,0,0,0.14,0.68,0.296159289262942,0.03446427344718379
392,0,0,0.14,0.7,0.28701854041854424,0.03448141942516442
393,0,0,0.14,0.72,0.27693027881619153,0.034495078536332935
394,0,0,0.14,0.74,0.2659173046782695,0.034499850496526194
395,0,0,0.14,0.76,0.25401003126838495,0.034492176542047615
396,0,0,0.14,0.78,0.24124708412248125,0.03447270346248968
397,0,0,0.14,0.8,0.22767568784872955,0.034448619531780286
398,0,0,0.14,0.82,0.213351814044431,0.034435548861142494
399,0,0,0.14,0.84,0.1983400734056628,0.034458619615383115
400,0,0,0.14,0.86,0.18271334534819178,0.03455241765983487
401,0,0,0.14,0.88,0.1665521489480436,0.0347596853952375
402,0,0,0.14,0.9,0.14994376927241398,0.035128801637166786
403,0,0,0.14,0.92,0.1329811627498873,0.03571025385097092
404,0,0,0.14,0.94,0.11576167370701007,0.036552461093316
405,0,0,0.14,0.96,0.09838560122056983,0.037697402400606726
406,0,0,0.14,0.98,0.08095466072317986,0.03917653786196589
407,0,0,0.14,1.0,0.0635703881647044,0.04100747562492658
408,0,0,0.16,0.0,0.07291374255314542,0.03444146724476014
409,0,0,0.16,0.02,0.09001010699590062,0.03441838987870855
410,0,0,0.16,0.04,0.1071388564056448,0.03443146420496068
411,0,0,0.16,0.06,0.124206176094596,0.034455554939884454
412,0,0,0.16,0.08,0.14111801822483633,0.03447503354098874
413,0,0,0.16,0.1,0.15778149544869186,0.03448270968977044
414,0,0,0.16,0.12,0.17410623020913296,0.03447793640407554
415,0,0,0.16,0.14,0.19000561798996207,0.0344642734471838
416,0,0,0.16,0.16,0.20539796501252267,0.03444712262677171
417,0,0,0.16,0.18,0.22020746479566056,0.034431707207631744
418,0,0,0.16,0.2,0.23436498352947926,0.03442166581731371
419,0,0,0.16,0.22,0.24780863117877178,0.03441838987816899
420,0,0,0.16,0.24,0.2604841033700132,0.03442108085445392
421,0,0,0.16,0.26,0.27234478810028573,0.03442736912135832
422,0,0,0.16,0.28,0.28335164075788827,0.03443424528474144
423,0,0,0.16,0.3,0.2934728404472002,0.03443902299207709
424,0,0,0.16,0.32,0.3026832497324065,0.03444008264857593
425,0,0,0.16,0.34,0.31096370822873115,0.03443722778465856
426,0,0,0.16,0.36,0.31830019757505096,0.034431599117072505
427,0,0,0.16,0.38,0.3246829208643153,0.03442520855834533
428,0,0,0.16,0.4,0.330105343300469,0.034420249523120644
429,0,0,0.16,0.42,0.3345632424865554,0.03441838987785335
430,0,0,0.16,0.44,0.33805381621629,0.03442024952312066
431,0,0,0.16,0.46,0.3405748929295938,0.03442520855834533
432,0,0,0.16,0.48,0.34212428519362853,0.034431599117072526
433,0,0,0.16,0.5,0.34269931987809493,0.034437227784658575
434,0,0,0.16,0.52,0.34229657039205047,0.03444008264857594
435,0,0,0.16,0.54,0.34091180680502037,0.034439022992077115
